latest_date,stock_id,name,market,industry,sub_industry,observed_days,close,pe_ratio,dividend_yield,pb_ratio,period_return_pct,rsi14,volatility_pct,close_vs_high_pct,close_vs_low_pct,avg_turnover_100m,momentum_score,history_days,return_6m_pct,return_12m_pct,rs_6m_pct,rs_12m_pct,close_vs_52w_high_pct,close_vs_52w_low_pct,close_vs_ma60_pct,close_vs_ma240_pct,long_momentum_score,valuation_score,disp_date,big_holder_pct,big_holder_change_1w,big_holder_change_4w,holder_400_pct,retail_pct,retail_change_1w,dispersion_score,fin_quarter,gross_margin_pct,operating_margin_pct,net_margin_pct,gross_margin_streak,eps_ttm,pe_ttm,fundamental_score,multifactor_score,5d_avg_price,close_vs_avg_pct,5d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,5d_foreign_net_lot,5d_trust_net_lot,5d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_buy_branch_est_cost,branch_buy_streak,branch_streak_broker,top_buy_is_day_trader,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-07-08,2855,統一證,TWSE,金融保險業,,5,50.4,11.28,,,1.31,,,-6.84,2.54,3.856,0.79,252,106.56,164.57,45.91,63.13,-15.72,173.17,13.75,68.84,15.51,3.0,2026-07-03,70.49,0.04,,75.71,16.76,-0.01,0.82,2026Q1,,38.25,41.88,0,4.48,11.25,4.5,96.18,51.6489,-2.42,37330.57,5495.52,7466.11,7466.11,0.74,1.0,-3.17,正常,1977.78,2157.97,4135.75,5.3,5.78,0,1,5,0,-2595.96,352.0,,,,,,,0,,,,0.0,50.41,-964,-136,2.47,73.14,未取得,0.0,73.14,0.0,0.0,0.0,0.0,0.0,20.26,73.14,2026-05,-1.18,428.43,383.34,,,,營收 2026-05，月增 -1.18%，年增 428.43%，累計年增 383.34%,外資買超；投信買超；融資下降；營收 2026-05，月增 -1.18%，年增 428.43%，累計年增 383.34%,73.14
2026-07-08,5533,皇鼎,TWSE,建材營造業,,5,14.1,23.5,,,0.71,,,-1.4,1.08,0.028,5.43,252,-1.74,-16.07,-62.39,-117.5,-19.2,3.3,-0.04,-4.59,-6.77,0.0,2026-07-03,71.18,0.36,,80.16,11.49,-0.18,3.38,2026Q1,28.63,16.14,13.13,-1,0.61,23.11,1.8,87.16,14.1054,-0.04,981.7,519.52,196.34,196.34,2.65,1.0,21.0,強放量,174.0,0.0,174.0,17.72,0.0,5,0,0,0,69.0,0.0,,,,,,,0,,,,0.0,48.0,-119,0,8.0,72.82,未取得,0.0,72.82,0.0,0.0,0.0,0.0,0.0,16.82,72.82,2026-05,40.97,144.79,7.62,,,,營收 2026-05，月增 40.97%，年增 144.79%，累計年增 7.62%,外資買超；融資下降；強放量；接近區間高點；年線之下；千張大戶增持；營收 2026-05，月增 40.97%，年增 144.79%，累計年增 7.62%,72.82
2026-07-08,2845,遠東銀,TWSE,金融保險業,,5,13.25,15.06,,,1.92,,,-1.12,3.11,1.669,6.15,252,1.92,-0.75,-58.72,-102.18,-6.03,11.81,5.89,4.07,0.59,1.5,2026-07-03,69.61,0.26,,74.39,16.41,-0.04,2.58,2026Q1,,,,0,0.92,14.4,1.5,83.48,13.109,1.08,63672.57,10025.51,12734.51,12734.51,0.79,1.0,-2.55,正常,12417.71,5447.0,17864.71,19.5,8.55,0,1,1,0,-2716.0,2109.0,,,,,,,0,,,,0.0,59.89,-3711,9,5.84,72.44,未取得,0.0,72.44,0.0,0.0,0.0,0.0,0.0,6.71,72.44,2026-05,1.28,21.68,16.59,,,,營收 2026-05，月增 1.28%，年增 21.68%，累計年增 16.59%,外資買超；投信買超；融資下降；接近區間高點；營收 2026-05，月增 1.28%，年增 21.68%，累計年增 16.59%,72.44
2026-07-08,1477,聚陽,TWSE,紡織纖維,,5,224.0,16.17,,,0.9,,,-4.27,1.59,7.386,0.54,252,-21.95,-10.4,-82.6,-111.83,-34.88,10.34,1.92,-16.93,-12.0,1.5,2026-07-03,51.71,-0.24,,61.52,27.72,0.48,-1.92,2026Q1,26.14,15.48,12.06,-1,13.85,16.17,1.8,63.14,227.831,-1.68,16210.27,3823.43,3242.05,3242.05,1.18,1.0,2.15,正常,1321.54,1641.82,2963.35,8.15,10.13,0,1,5,0,-358.88,266.0,,,,,,,0,,,,0.0,69.8,-144,26,0.89,72.14,未取得,0.0,72.14,0.0,0.0,0.0,0.0,0.0,1.45,72.14,2026-05,3.94,8.84,-3.82,,,,營收 2026-05，月增 3.94%，年增 8.84%，累計年增 -3.82%,外資買超；投信買超；融資下降；年線之下；營收 2026-05，月增 3.94%，年增 8.84%，累計年增 -3.82%,72.14
2026-07-08,2880,華南金,TWSE,金融保險業,金控,5,39.7,19.18,,,8.47,,,0.0,9.97,6.249,10.08,252,24.84,40.28,-35.8,-61.15,0.0,46.49,14.3,24.51,8.88,0.0,2026-07-03,78.88,0.08,,81.31,13.42,-0.02,1.14,2026Q1,,,40.92,0,2.06,19.27,4.5,96.56,38.151,4.06,81894.81,16149.02,16378.96,16378.96,0.99,1.0,-0.17,正常,8978.34,3987.07,12965.41,10.96,4.87,4,0,2,0,6181.24,140.16,,,,,,,0,,,,0.0,57.17,-1,26,0.02,72.04,未取得,0.0,72.04,0.0,0.0,0.0,0.0,0.0,14.85,72.04,2026-05,0.55,58.3,26.84,,,,營收 2026-05，月增 0.55%，年增 58.3%，累計年增 26.84%,外資買超；投信買超；融資下降；接近區間高點；逼近52週高點；營收 2026-05，月增 0.55%，年增 58.3%，累計年增 26.84%,72.04
2026-07-08,8446,華研,TPEX,文化創意業,,5,88.2,10.07,9.07,2.45,0.8,,,-0.79,1.03,0.042,5.48,252,-8.7,-7.35,-69.34,-108.79,-16.0,7.56,1.61,-6.58,-7.47,6.0,2026-07-03,42.69,0.01,,50.02,43.39,-0.01,0.58,2026Q1,72.59,44.43,43.3,1,8.75,10.08,5.7,79.18,88.1444,0.06,241.0,26.0,48.2,48.2,0.54,1.0,-5.53,正常,67.87,0.0,67.87,28.16,0.0,5,0,0,0,1.13,0.0,,,,,,,0,,,,0.0,48.0,-10,0,4.15,71.65,未取得,0.0,71.65,0.0,0.0,0.0,0.0,0.0,19.5,71.65,2026-05,84.32,120.24,24.35,,,,營收 2026-05，月增 84.32%，年增 120.24%，累計年增 24.35%,外資買超；融資下降；接近區間高點；年線之下；營收 2026-05，月增 84.32%，年增 120.24%，累計年增 24.35%,71.65
2026-07-08,6834,天二科技,TWSE,電子零組件業,,5,126.5,207.38,,,-2.69,,,-9.64,9.52,1.098,-1.61,252,326.64,304.8,266.0,203.37,-9.64,384.67,76.18,214.14,17.2,-2.0,2026-07-03,45.79,-0.55,,60.86,26.44,-1.46,-4.0,2026Q1,23.04,8.5,9.47,2,0.61,207.38,3.9,85.06,126.9534,-0.36,4325.38,929.08,865.08,865.08,1.07,1.0,0.89,正常,1127.77,0.0,1127.77,26.07,0.0,5,0,0,0,198.11,0.0,,,,,,,0,,,,0.0,48.0,-534,-140,7.03,71.13,未取得,0.0,71.13,0.0,0.0,0.0,0.0,0.0,16.1,71.13,2026-05,5.9,58.67,30.2,,,,營收 2026-05，月增 5.9%，年增 58.67%，累計年增 30.2%,外資買超；融資下降；毛利率連2升；千張大戶減持；營收 2026-05，月增 5.9%，年增 58.67%，累計年增 30.2%,71.13
2026-07-08,8927,北基,TPEX,油電燃氣業,,5,22.1,43.33,1.36,1.66,3.03,,,-1.12,4.74,0.087,6.82,251,-7.14,-54.76,-67.79,-156.19,-57.25,23.46,6.06,-20.4,-11.31,-2.0,2026-07-03,74.06,0.2,,83.23,10.42,-0.08,2.1,2026Q1,16.24,5.94,2.33,-1,0.49,45.1,0.3,62.29,21.8826,0.99,1992.0,120.0,398.4,398.4,0.3,1.0,-8.0,正常,679.86,0.0,679.86,34.13,0.0,5,0,0,0,57.0,0.0,,,,,,,0,,,,0.0,48.0,-53,5,2.81,70.38,未取得,0.0,70.38,0.0,0.0,0.0,0.0,0.0,19.57,70.38,2026-05,12.2,91.37,45.64,,,,營收 2026-05，月增 12.2%，年增 91.37%，累計年增 45.64%,外資買超；融資下降；接近區間高點；年線之下；營收 2026-05，月增 12.2%，年增 91.37%，累計年增 45.64%,70.38
2026-07-08,5903,全家,TPEX,居家生活,,5,189.0,27.16,3.44,5.13,-0.26,,,-0.26,0.8,0.056,4.84,252,-0.79,-8.25,-61.43,-109.69,-10.43,1.89,0.06,-1.84,-6.68,1.5,2026-07-03,88.64,0.0,,91.42,7.17,0.01,0.0,2026Q1,34.69,1.03,0.99,-3,6.96,27.16,-2.0,68.02,188.1745,0.44,149.0,33.0,29.8,29.8,1.11,1.0,1.29,正常,20.0,13.0,33.0,13.42,8.72,2,0,1,0,10.0,2.0,,,,,,,0,,,,0.0,66.31,0,0,0.0,69.71,未取得,0.0,69.71,0.0,0.0,0.0,0.0,0.0,3.4,69.71,2026-05,5.07,7.39,9.12,,,,營收 2026-05，月增 5.07%，年增 7.39%，累計年增 9.12%,外資買超；投信買超；接近區間高點；年線之下；毛利率連3降；營收 2026-05，月增 5.07%，年增 7.39%，累計年增 9.12%,69.71
2026-07-08,8076,伍豐,TPEX,電腦及週邊設備業,,5,25.75,95.37,2.72,2.01,2.59,,,-4.81,4.46,0.243,1.55,252,8.19,-1.72,-52.45,-103.15,-13.88,18.12,4.76,5.18,1.22,-2.0,2026-07-03,24.92,-0.4,,34.38,51.41,0.04,-3.2,2026Q1,35.11,13.22,7.27,2,0.26,99.04,3.9,68.65,25.9962,-0.95,4681.0,572.0,936.2,936.2,0.61,1.0,-4.67,正常,1191.22,0.0,1191.22,25.45,0.0,5,0,0,0,66.0,0.0,,,,,,,0,,,,0.0,48.0,-264,7,5.64,69.51,未取得,0.0,69.51,0.0,0.0,0.0,0.0,0.0,15.87,69.51,2026-05,7.44,40.4,48.16,,,,營收 2026-05，月增 7.44%，年增 40.4%，累計年增 48.16%,外資買超；融資下降；毛利率連2升；千張大戶減持；營收 2026-05，月增 7.44%，年增 40.4%，累計年增 48.16%,69.51
2026-07-08,2646,星宇航空,TWSE,航運業,,5,21.2,235.56,,,0.71,,,-2.08,1.68,0.952,0.43,252,-8.62,-18.46,-69.26,-119.89,-20.75,7.61,2.53,-8.02,-7.46,-2.0,2026-07-03,63.35,-0.03,,65.07,30.66,-0.03,-0.24,2026Q1,20.17,9.87,,2,0.09,235.56,3.9,63.83,21.273,-0.34,22381.93,4438.35,4476.39,4476.39,0.99,1.0,-0.1,正常,3265.27,767.0,4032.27,14.59,3.43,0,1,5,0,-518.0,75.0,,,,,,,0,,,,0.0,57.07,14,3,-0.05,69.25,未取得,0.0,69.25,0.0,0.0,0.0,0.0,0.0,12.23,69.25,2026-05,3.12,41.19,27.77,,,,營收 2026-05，月增 3.12%，年增 41.19%，累計年增 27.77%,外資買超；投信買超；融資增加；年線之下；毛利率連2升；營收 2026-05，月增 3.12%，年增 41.19%，累計年增 27.77%,69.25
