latest_date,stock_id,name,market,industry,sub_industry,observed_days,close,pe_ratio,dividend_yield,pb_ratio,period_return_pct,rsi14,volatility_pct,close_vs_high_pct,close_vs_low_pct,avg_turnover_100m,momentum_score,history_days,return_6m_pct,return_12m_pct,rs_6m_pct,rs_12m_pct,close_vs_52w_high_pct,close_vs_52w_low_pct,close_vs_ma60_pct,close_vs_ma240_pct,long_momentum_score,valuation_score,disp_date,big_holder_pct,big_holder_change_1w,big_holder_change_4w,holder_400_pct,retail_pct,retail_change_1w,dispersion_score,fin_quarter,gross_margin_pct,operating_margin_pct,net_margin_pct,gross_margin_streak,eps_ttm,pe_ttm,fundamental_score,multifactor_score,20d_avg_price,close_vs_avg_pct,20d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_buy_branch_est_cost,branch_buy_streak,branch_streak_broker,top_buy_is_day_trader,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-07-15,2248,華勝-KY,TWSE,汽車工業,,20,66.0,11.15,4.71,1.75,17.23,80.0,51.26,0.0,22.0,0.096,10.0,250,34.01,38.8,-23.54,-63.76,0.0,60.98,17.26,32.88,10.58,4.5,2026-07-09,71.79,0.0,,79.34,12.31,-0.33,0.0,2026Q1,31.84,16.34,15.0,-1,5.92,11.15,1.8,64.88,60.5699,8.97,3163.44,936.6,158.17,476.78,5.92,3.01,30.0,強放量,91.0,0.0,91.0,2.88,0.0,1,0,0,0,63.0,0.0,,,,,,,0,,,,0.0,6.05,277,5,-6.31,23.0,未取得,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.26,23.0,2026-06,55.55,106.59,47.89,,,,營收 2026-06，月增 55.55%，年增 106.59%，累計年增 47.89%,外資買超；融資增加；強放量；接近區間高點；逼近52週高點；RSI過熱；營收 2026-06，月增 55.55%，年增 106.59%，累計年增 47.89%,23.0
2026-07-15,2382,廣達,TWSE,電腦及週邊設備業,AI伺服器/組裝,20,381.0,19.16,4.09,7.08,5.1,58.65,21.11,-3.05,6.72,64.193,7.06,252,34.63,40.59,-22.92,-61.97,-13.01,50.89,8.61,27.13,4.71,0.0,2026-07-09,81.8,0.32,,85.66,11.59,-0.19,3.06,2026Q1,4.78,2.85,2.62,-4,19.89,19.16,-2.0,61.97,373.2962,2.06,343927.5,24915.09,17196.38,19629.52,1.45,1.14,10.65,正常,-37444.4,41819.29,4374.89,-10.89,12.16,0,2,20,0,-4618.47,2527.26,元大證券,13540.0,,371.86,20,元大證券,0,凱基,7381.0,,17.65,20.52,-494,-1059,0.05,43.81,已取得,28.63,72.44,1.91,4.72,6.0,8.0,8.0,23.24,43.81,2026-06,23.66,102.87,86.48,1.27,3.94,,投信主導買超；前大買超分點約占成交 3.94%；收盤距區間均價 2.06%；連買：外0 / 投20；營收 2026-06，月增 23.66%，年增 102.87%，累計年增 86.48%,投信買超；融資下降；主力分點連20買；毛利率連4降；千張大戶增持；營收 2026-06，月增 23.66%，年增 102.87%，累計年增 86.48%,43.81
2026-07-15,2885,元大金,TWSE,金融保險業,金控,20,67.0,20.62,3.28,2.49,2.45,53.49,30.28,-7.33,3.72,20.503,1.47,252,64.22,109.05,6.67,6.48,-7.33,117.53,11.11,53.11,10.8,1.5,2026-07-09,80.56,0.13,,83.12,13.13,-0.12,1.54,2026Q1,,,36.04,0,3.23,20.74,4.5,10.94,67.367,-0.54,608703.13,34151.5,30435.16,29022.27,1.12,0.95,0.72,正常,22551.12,-85210.04,-62658.92,3.7,-14.0,0,2,0,1,-3129.79,-2237.48,,,,,,,0,,,,0.0,-32.33,656,-36,-0.09,-9.23,未取得,0.0,-9.23,0.0,0.0,0.0,0.0,0.0,23.19,-9.23,2026-05,23.23,227.32,80.97,,,,營收 2026-05，月增 23.23%，年增 227.32%，累計年增 80.97%,外資買超；融資增加；營收 2026-05，月增 23.23%，年增 227.32%，累計年增 80.97%,-9.23
2026-07-15,7427,華上生醫,ESB,生技醫療業,,16,56.0,,,,45.45,84.28,78.61,-1.23,51.15,0.417,7.0,19,,,,,,,,,0.0,0.0,2026-07-09,19.64,0.0,,30.77,52.73,0.24,0.0,2025Q4,,,,0,,,0.0,43.56,45.5247,23.01,14653.62,2081.24,915.85,1584.43,2.27,1.73,26.95,強放量,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,,,,,,0,,,,0.0,0.0,,,0.0,23.09,未取得,0.0,23.09,0.0,0.0,0.0,0.0,0.0,23.09,23.09,2026-05,22.45,1896.77,522.15,,,,營收 2026-05，月增 22.45%，年增 1896.77%，累計年增 522.15%,強放量；接近區間高點；RSI過熱；波動偏高；營收 2026-05，月增 22.45%，年增 1896.77%，累計年增 522.15%,23.09
2026-07-15,7610,聯友金屬-創,TWSE,綠能環保,,20,2430.0,150.46,0.1,55.62,26.89,52.35,96.97,-10.99,26.89,12.811,6.0,203,1355.09,,1297.54,,-10.99,2636.49,59.17,,13.2,-3.5,2026-07-09,36.93,2.01,,48.33,40.93,-0.52,4.5,2026Q1,73.88,66.61,52.41,4,16.85,144.21,8.0,96.95,2366.7289,2.67,10825.82,532.98,541.29,796.97,0.98,1.47,7.37,放量,1882.77,0.0,1882.77,17.39,0.0,2,0,0,0,45.8,0.0,摩根大通,1044.0,,2351.75,20,摩根大通,0,富邦-台南,423.0,,23.62,42.0,,,0.0,65.07,已取得,48.47,113.54,22.5,11.57,6.0,2.4,6.0,23.07,65.07,2026-06,22.28,555.43,2452.04,17.39,9.64,,外資主導買超；前大買超分點約占成交 9.64%；收盤距區間均價 2.67%；連買：外2 / 投0；營收 2026-06，月增 22.28%，年增 555.43%，累計年增 2452.04%,外資買超；放量；波動偏高；主力分點連20買；毛利率連4升；千張大戶增持；營收 2026-06，月增 22.28%，年增 555.43%，累計年增 2452.04%,65.07
2026-07-15,4546,長亨,ESB,電機機械,,16,104.5,,,,-3.24,47.37,84.29,-18.36,7.73,0.09,-7.94,19,,,,,,,,,0.0,0.0,2026-07-09,48.74,-0.05,,59.23,25.62,-0.19,-0.4,2025Q4,,,,0,,,0.0,20.23,111.59,-6.35,1293.1,136.91,80.82,95.43,1.69,1.18,11.22,放量,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,,,,,,,0,,,,0.0,0.0,,,0.0,22.96,未取得,0.0,22.96,0.0,0.0,0.0,0.0,0.0,22.96,22.96,2026-05,192.35,163.93,46.01,,,,營收 2026-05，月增 192.35%，年增 163.93%，累計年增 46.01%,放量；波動偏高；營收 2026-05，月增 192.35%，年增 163.93%，累計年增 46.01%,22.96
2026-07-15,2923,鼎固-KY,TWSE,建材營造業,,20,33.9,,0.35,1.29,31.65,74.15,82.71,-0.29,43.95,0.042,15.0,252,70.78,44.56,13.23,-58.0,-0.29,98.83,36.22,53.77,17.59,2.0,2026-07-09,99.4,0.01,,99.51,0.32,-0.01,0.58,2026Q1,59.16,52.88,1.29,3,-3.45,,1.5,106.74,27.7057,22.36,3005.24,271.39,150.26,279.76,1.81,1.86,26.46,放量,984.2,0.0,984.2,32.75,0.0,3,0,0,0,115.0,0.0,花旗環球,278.0,,27.37,3,花旗環球,0,華南永昌-潮州,364.0,,1.44,34.0,,,0.0,56.84,已取得,38.2,95.04,22.5,11.1,-5.0,3.6,6.0,22.84,56.84,2026-06,20.35,294.84,170.09,32.75,9.25,,外資主導買超；前大買超分點約占成交 9.25%；收盤距區間均價 22.36%；連買：外3 / 投0；營收 2026-06，月增 20.35%，年增 294.84%，累計年增 170.09%,外資買超；放量；接近區間高點；逼近52週高點；波動偏高；主力分點連3買；毛利率連3升；營收 2026-06，月增 20.35%，年增 294.84%，累計年增 170.09%,56.84
2026-07-15,2887,台新新光金,TWSE,金融保險業,金控,20,36.15,17.72,3.04,1.59,11.92,78.26,28.24,-4.24,15.5,26.961,3.15,252,73.38,96.47,15.83,-6.1,-4.24,129.52,29.71,63.9,11.9,3.0,2026-07-09,70.68,0.23,,74.82,17.67,-0.12,2.34,2026Q1,,,43.96,0,2.4,15.06,4.5,93.52,33.8211,6.89,1594311.46,78283.27,79715.57,88223.03,0.98,1.11,1.49,正常,127483.39,77207.56,204690.95,8.0,4.84,0,3,5,0,-7175.27,8023.94,元大證券,52518.0,,33.71,8,元大證券,0,美商高盛,27661.0,,7.09,44.87,-5582,-4488,0.27,67.88,已取得,45.21,113.09,19.26,3.95,0.0,8.0,14.0,22.74,67.88,2026-06,19.49,198.41,117.55,12.84,3.29,,外資與投信同買；前大買超分點約占成交 3.29%；收盤距區間均價 6.89%；連買：外0 / 投5；營收 2026-06，月增 19.49%，年增 198.41%，累計年增 117.55%,外資買超；投信買超；融資下降；RSI過熱；主力分點連8買；營收 2026-06，月增 19.49%，年增 198.41%，累計年增 117.55%,67.88
2026-07-15,2547,日勝生,TWSE,建材營造業,,20,11.05,78.93,7.24,0.8,0.0,55.56,23.24,-6.36,2.31,0.466,4.0,252,2.31,-4.74,-55.23,-107.31,-12.99,12.64,4.21,1.74,0.63,3.0,2026-07-09,63.87,0.56,,70.38,19.77,-0.24,4.5,2026Q1,50.58,21.82,3.7,1,0.02,552.5,2.7,83.97,11.221,-1.52,83055.46,5749.3,4152.77,4319.22,1.38,1.04,8.25,正常,6636.73,3426.48,10063.21,7.99,4.13,0,1,0,0,-2052.98,0.0,台灣摩根士丹利,5046.0,,11.29,5,台灣摩根士丹利,0,兆豐-忠孝,1902.0,,20.15,39.99,-2033,-15,2.44,65.01,已取得,45.46,110.47,18.17,7.29,6.0,0.0,14.0,22.58,65.01,2026-06,55.19,141.99,43.61,12.12,6.08,,外資與投信同買；前大買超分點約占成交 6.08%；收盤距區間均價 -1.52%；營收 2026-06，月增 55.19%，年增 141.99%，累計年增 43.61%,外資買超；投信買超；融資下降；主力分點連5買；千張大戶增持；營收 2026-06，月增 55.19%，年增 141.99%，累計年增 43.61%,65.01
2026-07-15,2059,川湖,TWSE,電子零組件業,連接器,20,8500.0,74.92,0.6,25.69,27.82,65.1,58.58,-1.85,31.17,43.941,18.0,252,156.41,279.46,98.86,176.9,-1.85,331.47,45.58,113.46,22.0,-3.5,2026-07-09,56.35,-0.19,,66.44,17.77,0.19,-1.52,2026Q1,77.74,67.06,63.96,2,113.46,74.92,6.9,66.76,7648.8977,11.13,11489.52,687.03,574.48,592.78,1.2,1.03,2.86,正常,-36.01,151.89,115.89,-0.31,1.32,0,2,2,0,-108.3,82.22,,,,,,,0,,,,0.0,0.49,-56,2,0.5,23.45,未取得,0.0,23.45,0.0,0.0,0.0,0.0,0.0,22.46,23.45,2026-06,17.18,220.52,98.95,,,,營收 2026-06，月增 17.18%，年增 220.52%，累計年增 98.95%,投信買超；融資下降；接近區間高點；逼近52週高點；毛利率連2升；營收 2026-06，月增 17.18%，年增 220.52%，累計年增 98.95%,23.45
