as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,1,美商高盛,1480,523.0,878.0,-354.0,22.57,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,1,台新-成功,9B2m,239.0,6.0,232.0,20.89,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,2,凱基-台北,9268,1290.0,1537.0,-246.0,22.44,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,2,國泰-敦南,8888,606.0,439.0,167.0,22.23,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,3,元大-士林,981j,15.0,219.0,-203.0,22.33,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,3,富邦-板橋,9655,156.0,21.0,135.0,22.0,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,4,第一金-員林,5381,19.0,222.0,-202.0,21.04,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,4,華南永昌-大甲,9315,158.0,31.0,127.0,21.5,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,5,元大-台南,9896,5.0,167.0,-161.0,20.9,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,5,第一金-嘉義,538M,133.0,12.0,120.0,22.17,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,6,美林,1440,415.0,547.0,-132.0,22.4,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,6,華南永昌-苗栗,9362,162.0,77.0,85.0,22.52,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,7,摩根大通,8440,175.0,297.0,-122.0,22.48,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,7,元大-新竹,9816,208.0,126.0,81.0,22.89,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,8,中國信託-新竹,6165,9.0,125.0,-116.0,22.54,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,8,富邦-二林,962B,112.0,41.0,71.0,22.33,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,9,元大-蘆洲,9857,35.0,141.0,-106.0,22.71,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,9,國泰-台中,8882,112.0,42.0,69.0,21.86,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,sell,10,台灣摩根士丹利,1470,170.0,274.0,-104.0,22.42,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1529,樂事綠能,buy,10,台新-敦南,9B2Q,69.0,,69.0,20.56,histock,https://histock.tw/stock/branch.aspx?no=1529&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,1,康和-台中,8455,,155.0,-155.0,12.53,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,1,元大-三峽,981A,196.0,6.0,190.0,13.16,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,2,統一-城中,5854,,110.0,-110.0,13.48,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,2,台中銀,6110,187.0,3.0,184.0,12.86,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,3,國泰-敦南,8888,25.0,133.0,-107.0,12.91,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,3,台新-桃園,9B2v,191.0,25.0,166.0,12.82,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,4,富邦-樹林,962E,21.0,123.0,-102.0,12.77,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,4,永豐金-中正,9A9U,130.0,10.0,120.0,12.65,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,5,台新-三民,9B13,,70.0,-70.0,12.52,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,5,凱基-三重,9205,106.0,2.0,104.0,13.48,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,6,港商野村,1560,29.0,94.0,-65.0,12.87,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,6,永豐金-台中,9A9L,72.0,2.0,70.0,13.42,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,7,第一金-路竹,538P,5.0,70.0,-65.0,12.64,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,7,台灣摩根士丹利,1470,69.0,1.0,68.0,12.9,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,8,犇亞-網路,6012,785.0,849.0,-64.0,12.94,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,8,亞東,2180,66.0,,66.0,12.35,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,9,凱基-雙和,920C,20.0,75.0,-55.0,12.94,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,9,凱基-虎尾,9236,56.0,3.0,53.0,12.97,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,sell,10,華南永昌-板橋,9349,,50.0,-50.0,12.8,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1531,高林股,buy,10,新光-桃園,8565,123.0,76.0,47.0,13.09,histock,https://histock.tw/stock/branch.aspx?no=1531&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1532,勤美,sell,1,永豐金,9A00,60.0,937.0,-876.0,20.7,histock,https://histock.tw/stock/branch.aspx?no=1532&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1532,勤美,buy,1,國票-長城,779u,1769.0,48.0,1721.0,20.56,histock,https://histock.tw/stock/branch.aspx?no=1532&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1532,勤美,sell,2,台新-文心,9B2z,36.0,742.0,-706.0,20.77,histock,https://histock.tw/stock/branch.aspx?no=1532&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1532,勤美,buy,2,富邦-仁愛,9676,767.0,9.0,758.0,20.79,histock,https://histock.tw/stock/branch.aspx?no=1532&from=20260420&to=20260518
