as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,1,兆豐-埔墘,700N,,310.0,-310.0,10.61,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,1,富邦-陽明,9604,413.0,140.0,272.0,10.73,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,2,國票,7790,,193.0,-193.0,10.68,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,2,凱基-永華,9235,241.0,7.0,234.0,10.82,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,3,凱基-台北,9268,124.0,314.0,-190.0,10.74,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,3,富邦-永和,9654,213.0,13.0,200.0,10.73,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,4,華南永昌-板橋,9349,,99.0,-98.0,10.4,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,4,元大-大灣,9815,189.0,,189.0,10.91,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,5,元大-大同,989G,,97.0,-97.0,10.05,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,5,永豐金-內湖,9A9g,164.0,20.0,143.0,10.89,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,6,永豐金-屏東,9A69,1.0,93.0,-92.0,10.54,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,6,台新-府城,9B29,102.0,,102.0,10.61,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,7,華南永昌-林口,9317,6.0,81.0,-75.0,10.75,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,7,元大-北屯,989d,90.0,1.0,89.0,10.67,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,8,元大-西螺,981i,,73.0,-73.0,10.18,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,8,玉山-新竹,884H,81.0,,81.0,10.68,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,9,華南永昌-麻豆,9308,1.0,71.0,-70.0,10.87,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,9,康和-仁愛,845F,80.0,,79.0,10.44,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,sell,10,港商野村,1560,14.0,83.0,-69.0,10.93,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1506,正道,buy,10,國泰-板橋,888K,77.0,3.0,73.0,11.09,histock,https://histock.tw/stock/branch.aspx?no=1506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,1,元大-屏東民生,981h,,61.0,-61.0,7.12,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,1,元大-竹科,980K,230.0,,230.0,7.32,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,2,富邦-竹東,9625,,60.0,-60.0,7.26,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,2,玉山-高雄,8843,156.0,6.0,150.0,7.03,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,3,台新-九如,9B21,,54.0,-54.0,7.19,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,3,元大-南屯,9853,115.0,,115.0,7.32,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,4,元大-清水,980e,35.0,74.0,-39.0,7.26,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,4,國泰-台中,8882,98.0,11.0,86.0,7.17,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,5,元大-頭份,983U,,38.0,-37.0,7.06,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,5,元大-左營,989D,55.0,,55.0,7.11,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,6,犇亞-網路,6012,,36.0,-35.0,7.3,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,6,臺銀-高雄,104C,50.0,,50.0,7.42,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,7,台新-成功,9B2m,7.0,40.0,-33.0,7.25,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,7,元大-鳳中,985C,50.0,,50.0,7.43,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,8,國泰-松江,8883,,33.0,-32.0,7.03,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,8,元大-北屯,989d,49.0,,48.0,7.15,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,9,台新-緯城,9B2A,,32.0,-31.0,6.94,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,9,凱基-長庚,9233,43.0,,43.0,7.12,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,sell,10,華南永昌-台中,9302,1.0,30.0,-29.0,6.94,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1512,瑞利,buy,10,國泰-敦南,8888,56.0,23.0,33.0,7.13,histock,https://histock.tw/stock/branch.aspx?no=1512&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,sell,1,美商高盛,1480,5959.0,12266.0,-6306.0,153.61,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,buy,1,國泰-敦南,8888,2319.0,1845.0,474.0,155.07,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,sell,2,台灣摩根士丹利,1470,4312.0,9490.0,-5178.0,153.8,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,buy,2,富邦,9600,2590.0,2138.0,452.0,155.9,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,sell,3,摩根大通,8440,2451.0,5756.0,-3304.0,154.53,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,buy,3,永豐金-板新,9A9J,784.0,351.0,432.0,155.23,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,sell,4,凱基-台北,9268,8198.0,10195.0,-1997.0,154.52,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,buy,4,港商麥格理,1360,440.0,18.0,422.0,149.5,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,sell,5,美林,1440,1096.0,3002.0,-1905.0,153.94,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,buy,5,富邦-新店,9661,583.0,240.0,342.0,153.53,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1513,中興電,sell,6,新加坡商瑞銀,1650,3430.0,4583.0,-1152.0,154.63,histock,https://histock.tw/stock/branch.aspx?no=1513&from=20260420&to=20260518
