as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,sell,1,凱基-城中,9227,945.0,4256.0,-3310.0,51.21,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,buy,1,台灣摩根士丹利,1470,2872.0,2206.0,666.0,50.44,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,sell,2,兆豐-新竹,700V,1162.0,2510.0,-1348.0,53.79,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,buy,2,玉山-士林,884A,702.0,103.0,599.0,53.04,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,sell,3,凱基-台北,9268,12469.0,13637.0,-1167.0,50.77,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,buy,3,中國信託-忠孝,6162,626.0,287.0,339.0,51.32,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,sell,4,摩根大通,8440,3293.0,4149.0,-856.0,51.23,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,buy,4,群益金鼎-東大,9135,877.0,565.0,311.0,50.91,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,sell,5,土銀-新竹,1035,49.0,335.0,-286.0,53.48,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,buy,5,台灣企銀-台南,1112,332.0,27.0,305.0,50.19,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,sell,6,元大,9800,11413.0,11660.0,-247.0,51.18,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,buy,6,富邦-花蓮,9621,390.0,129.0,260.0,50.33,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,sell,7,富邦-竹科,962C,281.0,473.0,-192.0,51.59,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,2338,光罩,buy,7,中國信託-新竹,6165,501.0,248.0,253.0,51.46,histock,https://histock.tw/stock/branch.aspx?no=2338&from=20260420&to=20260518
