as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,sell,1,富邦-敦南,9663,12.0,366.0,-354.0,44.83,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,buy,1,台新-大昌,9B2D,355.0,40.0,315.0,45.44,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,sell,2,凱基-竹科,9272,2.0,22.0,-20.0,44.25,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,buy,2,永豐金,9A00,41.0,19.0,21.0,44.28,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,sell,3,國泰-桃園,8885,1.0,20.0,-19.0,45.02,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,buy,3,元大-館前,984K,15.0,,15.0,44.5,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,sell,4,新加坡商瑞銀,1650,10.0,27.0,-17.0,44.56,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,buy,4,台新,9B00,33.0,21.0,12.0,45.4,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,sell,5,美商高盛,1480,6.0,17.0,-11.0,44.68,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,buy,5,元大-上新莊,983G,12.0,,12.0,44.6,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,sell,6,元大-文心興安,9854,11.0,21.0,-10.0,44.04,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3168,眾福科,buy,6,元大-大甲,989U,12.0,,12.0,43.81,histock,https://histock.tw/stock/branch.aspx?no=3168&from=20260420&to=20260518
