as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,sell,1,元大-敦南,989P,121.0,582.0,-461.0,180.14,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,buy,1,新光,8560,1368.0,485.0,882.0,194.66,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,sell,2,石橋,7080,2.0,107.0,-105.0,199.37,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,buy,2,凱基,9200,888.0,474.0,414.0,194.73,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,sell,3,元大-六合,982C,41.0,145.0,-104.0,187.41,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,buy,3,凱基-台北,9268,3240.0,3062.0,178.0,186.15,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,sell,4,元大-復北,9872,81.0,178.0,-97.0,188.46,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,buy,4,群益金鼎,9100,712.0,550.0,162.0,182.61,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,sell,5,台灣企銀-建成,111B,37.0,127.0,-90.0,190.38,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8227,巨有科技,buy,5,永豐金,9A00,672.0,532.0,140.0,184.7,histock,https://histock.tw/stock/branch.aspx?no=8227&from=20260420&to=20260518
