as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,1,元大-台中中港,989B,1.0,200.0,-199.0,16.9,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,1,富邦-台中,965K,326.0,5.0,321.0,17.66,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,2,永豐金-南投,9A9M,,150.0,-150.0,18.77,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,2,元大-汐止,989Q,172.0,,172.0,18.78,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,3,華南永昌-頭份,9343,26.0,161.0,-135.0,17.96,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,3,統一-東湖,585R,168.0,2.0,166.0,18.62,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,4,富邦-竹北,9624,18.0,150.0,-132.0,18.25,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,4,群益金鼎-新莊,918G,151.0,,151.0,19.24,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,5,永豐金-台南,9A9h,50.0,167.0,-117.0,18.68,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,5,國泰-板橋,888K,139.0,30.0,109.0,18.0,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,6,元大-大里,981g,11.0,99.0,-87.0,17.7,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,6,台新-城東,9B2r,105.0,20.0,85.0,18.11,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,7,國泰-台中,8882,26.0,113.0,-87.0,18.48,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,7,華南永昌,9300,207.0,127.0,79.0,18.45,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,8,元大-草屯,989E,12.0,82.0,-70.0,18.88,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,8,凱基-竹科,9272,72.0,,72.0,17.71,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,9,富邦-公益,961F,1.0,63.0,-62.0,18.15,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,9,凱基-站前,920F,85.0,18.0,67.0,18.97,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,sell,10,台新-大裕,9B2l,12.0,73.0,-61.0,18.75,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6506,雙邦,buy,10,元大-左營,989D,67.0,6.0,61.0,18.09,histock,https://histock.tw/stock/branch.aspx?no=6506&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,sell,1,台新,9B00,7.0,66.0,-59.0,25.23,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,buy,1,富邦-竹科,962C,240.0,,240.0,25.11,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,sell,2,元大-仁愛,983j,,44.0,-44.0,23.95,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,buy,2,凱基-台北,9268,161.0,132.0,29.0,25.07,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,sell,3,元大-鑫永和,9888,1.0,34.0,-32.0,25.65,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,buy,3,中國信託-中壢,616A,26.0,,26.0,25.72,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,sell,4,國泰-敦南,8888,29.0,56.0,-27.0,24.85,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,buy,4,元大-小港,989Z,25.0,1.0,24.0,25.15,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,sell,5,宏遠-高雄,126Q,,24.0,-24.0,25.84,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,buy,5,華南永昌-基隆,9322,20.0,,20.0,24.72,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,sell,6,凱基-彰化,920G,,20.0,-20.0,25.63,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6508,惠光,buy,6,凱基-新店,920V,18.0,,18.0,25.47,histock,https://histock.tw/stock/branch.aspx?no=6508&from=20260420&to=20260518
