latest_date,stock_id,name,market,industry,sub_industry,observed_days,close,pe_ratio,dividend_yield,pb_ratio,period_return_pct,rsi14,volatility_pct,close_vs_high_pct,close_vs_low_pct,avg_turnover_100m,momentum_score,history_days,return_6m_pct,return_12m_pct,rs_6m_pct,rs_12m_pct,close_vs_52w_high_pct,close_vs_52w_low_pct,close_vs_ma60_pct,close_vs_ma240_pct,long_momentum_score,valuation_score,disp_date,big_holder_pct,big_holder_change_1w,big_holder_change_4w,holder_400_pct,retail_pct,retail_change_1w,dispersion_score,fin_quarter,gross_margin_pct,operating_margin_pct,net_margin_pct,gross_margin_streak,eps_ttm,pe_ttm,fundamental_score,multifactor_score,5d_avg_price,close_vs_avg_pct,5d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,5d_foreign_net_lot,5d_trust_net_lot,5d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_buy_branch_est_cost,branch_buy_streak,branch_streak_broker,top_buy_is_day_trader,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-07-09,7722,LINEPAY,TWSE,數位雲端,,5,321.5,45.6,0.62,2.02,2.23,,,-4.6,2.88,0.57,1.34,252,-42.18,-54.33,-101.0,-155.48,-59.56,28.09,8.78,-32.98,-12.0,-2.0,2026-07-03,83.93,0.0,,84.95,13.98,-0.07,0.0,2026Q1,23.2,5.19,6.4,-4,7.04,45.67,-2.0,62.27,324.7867,-1.01,877.85,191.21,175.57,175.57,1.09,1.0,1.07,正常,39.59,116.0,155.59,4.51,13.21,0,1,5,0,-22.37,45.0,,,,,,,0,,,,0.0,62.52,-59,0,6.72,76.39,未取得,0.0,76.39,0.0,0.0,0.0,0.0,0.0,7.15,76.39,2026-05,13.69,17.19,15.07,,,,營收 2026-05，月增 13.69%，年增 17.19%，累計年增 15.07%,外資買超；投信買超；融資下降；年線之下；毛利率連4降；營收 2026-05，月增 13.69%，年增 17.19%，累計年增 15.07%,76.39
2026-07-09,2105,正新,TWSE,橡膠工業,,5,32.4,20.0,5.56,1.24,0.78,,,-2.56,2.86,4.472,0.47,252,10.58,-18.59,-48.25,-119.74,-24.21,15.3,1.05,-2.82,-5.54,5.0,2026-07-03,77.93,0.76,,80.5,15.28,-0.41,4.5,2026Q1,24.84,9.93,7.95,1,1.62,20.0,2.7,67.63,32.5267,-0.39,68738.28,5994.74,13747.66,13747.66,0.44,1.0,-6.77,正常,29628.64,501.81,30130.45,43.1,0.73,5,0,5,0,1761.92,76.64,,,,,,,0,,,,0.0,62.33,-1371,-5,1.99,63.88,未取得,0.0,63.88,0.0,0.0,0.0,0.0,0.0,-0.44,63.88,2026-05,-9.48,1.22,2.97,,,,營收 2026-05，月增 -9.48%，年增 1.22%，累計年增 2.97%,外資買超；投信買超；融資下降；年線之下；千張大戶增持；營收 2026-05，月增 -9.48%，年增 1.22%，累計年增 2.97%,63.88
2026-07-09,1216,統一,TWSE,食品工業,,5,78.4,21.19,3.83,3.08,2.75,,,-0.76,5.09,15.551,6.65,252,2.89,-8.09,-55.94,-109.24,-10.09,14.45,6.6,3.58,0.69,1.5,2026-07-03,85.53,0.08,,89.0,8.46,0.03,0.64,2026Q1,33.78,5.86,3.74,1,3.69,21.25,2.7,75.71,78.0097,0.5,99674.31,18981.79,19934.86,19934.86,0.95,1.0,-0.57,正常,28164.23,607.21,28771.44,28.26,0.61,5,0,5,0,1192.89,45.47,,,,,,,0,,,,0.0,62.02,-451,7,0.46,63.81,未取得,0.0,63.81,0.0,0.0,0.0,0.0,0.0,1.33,63.81,2026-05,2.96,2.7,3.03,,,,營收 2026-05，月增 2.96%，年增 2.7%，累計年增 3.03%,外資買超；投信買超；融資下降；接近區間高點；營收 2026-05，月增 2.96%，年增 2.7%，累計年增 3.03%,63.81
2026-07-09,2855,統一證,TWSE,金融保險業,,5,50.4,11.28,4.19,1.94,-2.89,,,-6.84,2.54,3.726,-1.73,252,102.41,168.8,43.58,67.65,-15.72,173.17,12.96,68.1,15.23,4.5,2026-07-03,70.49,0.04,,75.71,16.76,-0.01,0.82,2026Q1,,38.25,41.88,0,4.48,11.25,4.5,104.27,51.8097,-2.72,35958.97,3685.17,7191.79,7191.79,0.51,1.0,-5.85,正常,4209.7,2133.08,6342.78,11.71,5.93,0,2,5,0,-219.32,360.84,,,,,,,0,,,,0.0,61.33,-860,-133,2.28,83.87,未取得,0.0,83.87,0.0,0.0,0.0,0.0,0.0,20.26,83.87,2026-05,-1.18,428.43,383.34,,,,營收 2026-05，月增 -1.18%，年增 428.43%，累計年增 383.34%,外資買超；投信買超；融資下降；營收 2026-05，月增 -1.18%，年增 428.43%，累計年增 383.34%,83.87
2026-07-09,2890,永豐金,TWSE,金融保險業,金控,5,40.45,19.35,3.21,2.21,1.89,,,-4.37,3.32,13.564,1.13,252,39.48,58.94,-19.34,-42.21,-4.37,74.73,20.01,38.57,5.63,1.5,2026-07-03,77.59,0.1,,80.81,14.27,-0.06,1.3,2026Q1,,,41.88,0,2.16,18.73,4.5,94.62,41.1017,-1.59,165004.66,26714.32,33000.93,33000.93,0.81,1.0,-2.29,正常,43499.22,8402.98,51902.2,26.36,5.09,0,1,5,0,-4675.01,388.35,,,,,,,0,,,,0.0,61.23,-178,-13,0.11,81.71,未取得,0.0,81.71,0.0,0.0,0.0,0.0,0.0,20.37,81.71,2026-05,4.89,82.69,56.17,,,,營收 2026-05，月增 4.89%，年增 82.69%，累計年增 56.17%,外資買超；投信買超；融資下降；營收 2026-05，月增 4.89%，年增 82.69%，累計年增 56.17%,81.71
2026-07-09,2542,興富發,TWSE,建材營造業,,5,43.6,13.42,9.17,1.67,-0.11,,,-3.11,1.99,3.123,-0.07,252,11.94,4.81,-46.89,-96.34,-8.02,29.38,4.36,9.06,1.59,4.5,2026-07-03,58.56,-0.5,,62.27,29.79,0.4,-4.0,2026Q1,30.11,24.17,14.95,-1,3.25,13.42,1.8,83.42,44.0704,-1.07,35427.07,3418.03,7085.41,7085.41,0.48,1.0,-6.21,正常,9699.57,1994.0,11693.57,27.38,5.63,0,2,5,0,-578.28,534.0,,,,,,,0,,,,0.0,60.57,-1679,-2,4.74,82.71,未取得,0.0,82.71,0.0,0.0,0.0,0.0,0.0,17.4,82.71,2026-05,-34.17,2114.21,1780.74,,,,營收 2026-05，月增 -34.17%，年增 2114.21%，累計年增 1780.74%,外資買超；投信買超；融資下降；千張大戶減持；營收 2026-05，月增 -34.17%，年增 2114.21%，累計年增 1780.74%,82.71
2026-07-09,5903,全家,TPEX,居家生活,,5,189.0,27.16,3.44,5.13,0.27,,,-0.26,0.8,0.05,5.16,252,-0.79,-8.47,-59.61,-109.63,-10.43,1.89,0.07,-1.8,-6.68,1.5,2026-07-03,88.64,0.0,,91.42,7.17,0.01,0.0,2026Q1,34.69,1.03,0.99,-3,6.96,27.16,-2.0,58.14,188.0752,0.49,133.0,11.0,26.6,26.6,0.41,1.0,-7.04,正常,26.0,6.0,32.0,19.55,4.51,3,0,2,0,4.0,1.0,,,,,,,0,,,,0.0,60.28,0,0,0.0,63.68,未取得,0.0,63.68,0.0,0.0,0.0,0.0,0.0,3.4,63.68,2026-05,5.07,7.39,9.12,,,,營收 2026-05，月增 5.07%，年增 7.39%，累計年增 9.12%,外資買超；投信買超；接近區間高點；年線之下；毛利率連3降；營收 2026-05，月增 5.07%，年增 7.39%，累計年增 9.12%,63.68
2026-07-09,8016,矽創,TWSE,半導體業,,5,363.0,22.8,3.17,3.73,8.68,,,-3.59,13.44,12.426,5.21,252,101.11,77.51,42.28,-23.65,-3.59,109.22,28.34,66.38,15.07,1.5,2026-07-03,28.71,0.09,,44.37,37.63,-0.23,1.22,2026Q1,31.33,11.53,10.17,2,15.81,22.96,5.4,100.82,353.1001,2.8,17596.12,3446.43,3519.22,3519.22,0.98,1.0,-0.25,正常,3776.14,291.24,4067.39,21.46,1.66,5,0,3,0,333.9,15.21,,,,,,,0,,,,0.0,59.64,-95,77,0.8,72.55,未取得,0.0,72.55,0.0,0.0,0.0,0.0,0.0,12.11,72.55,2026-05,1.88,39.84,29.45,,,,營收 2026-05，月增 1.88%，年增 39.84%，累計年增 29.45%,外資買超；投信買超；融資下降；毛利率連2升；營收 2026-05，月增 1.88%，年增 39.84%，累計年增 29.45%,72.55
2026-07-09,2892,第一金,TWSE,金融保險業,金控,5,33.6,17.23,3.87,1.62,3.7,,,-1.61,5.0,9.45,7.22,252,11.81,12.75,-47.01,-88.4,-1.61,23.53,12.22,14.79,7.58,3.0,2026-07-03,67.17,0.11,,71.09,20.46,-0.07,1.38,2026Q1,,,42.72,0,1.93,17.41,4.5,87.73,33.2511,1.05,142100.17,13920.61,28420.03,28420.03,0.49,1.0,-6.12,正常,44577.86,20741.02,65318.88,31.37,14.6,0,1,0,1,-431.54,-32.16,,,,,,,0,,,,0.0,58.5,-2134,-1,1.5,67.11,未取得,0.0,67.11,0.0,0.0,0.0,0.0,0.0,7.11,67.11,2026-05,-0.23,26.92,14.33,,,,營收 2026-05，月增 -0.23%，年增 26.92%，累計年增 14.33%,外資買超；投信買超；融資下降；接近區間高點；逼近52週高點；營收 2026-05，月增 -0.23%，年增 26.92%，累計年增 14.33%,67.11
2026-07-09,2851,中再保,TWSE,金融保險業,,5,37.85,7.31,5.81,1.29,-1.56,,,-3.69,2.16,0.795,-0.94,252,43.37,66.37,-15.46,-34.78,-7.12,72.44,9.05,34.74,6.48,8.0,2026-07-03,66.45,-0.72,,70.93,21.27,0.14,-4.0,2026Q1,,,,0,5.18,7.31,1.5,84.75,38.3951,-1.42,10352.12,1640.77,2070.42,2070.42,0.79,1.0,-2.49,正常,502.21,854.0,1356.21,4.85,8.25,0,1,5,0,-327.67,151.0,,,,,,,0,,,,0.0,57.31,-183,0,1.77,74.96,未取得,0.0,74.96,0.0,0.0,0.0,0.0,0.0,15.88,74.96,2026-05,-16.23,170.22,43.9,,,,營收 2026-05，月增 -16.23%，年增 170.22%，累計年增 43.9%,外資買超；投信買超；融資下降；千張大戶減持；營收 2026-05，月增 -16.23%，年增 170.22%，累計年增 43.9%,74.96
