latest_date,stock_id,name,market,observed_days,close,20d_avg_price,close_vs_avg_pct,20d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-05-12,1235,興泰,TWSE,20,44.3,43.8697,0.98,1476.23,3.11,73.81,19.33,0.04,0.26,-12.0,量縮,171.27,0.0,171.27,11.6,0.0,0,0,0,0,0.0,0.0,,,,,,,0.0,35.28,-20,0,1.35,43.77,未取得,0.0,43.77,0.0,0.0,0.0,0.0,0.0,7.14,43.77,2026-04,-45.08,3.02,90.52,,,,營收 2026-04，月增 -45.08%，年增 3.02%，累計年增 90.52%,外資買超；融資下降；營收 2026-04，月增 -45.08%，年增 3.02%，累計年增 90.52%,43.77
2026-05-12,6219,富旺,TPEX,20,12.4,13.0946,-5.3,9680.0,971.0,484.0,490.4,2.01,1.01,15.29,強放量,955.12,0.0,955.12,9.87,0.0,1,0,0,0,293.1,0.0,,,,,,,0.0,32.63,1425,1,-6.4,43.63,未取得,0.0,43.63,0.0,0.0,0.0,0.0,0.0,17.4,43.63,2026-04,-77.01,21424.41,18959.53,,,,營收 2026-04，月增 -77.01%，年增 21424.41%，累計年增 18959.53%,外資買超；融資增加；強放量；營收 2026-04，月增 -77.01%，年增 21424.41%，累計年增 18959.53%,43.63
2026-05-12,6629,泰金-KY,TPEX,20,123.5,118.1899,4.49,1448.0,86.0,72.4,52.8,1.19,0.73,-2.08,正常,68.02,0.0,68.02,4.7,0.0,1,0,0,0,11.0,0.0,,,,,,,0.0,15.15,-182,0,8.0,43.58,未取得,0.0,43.58,0.0,0.0,0.0,0.0,0.0,20.43,43.58,2026-04,0.24,140.47,88.11,,,,營收 2026-04，月增 0.24%，年增 140.47%，累計年增 88.11%,外資買超；融資下降；營收 2026-04，月增 0.24%，年增 140.47%，累計年增 88.11%,43.58
2026-05-12,2488,漢平,TWSE,20,51.9,51.3114,1.15,5126.55,167.54,256.33,200.16,0.65,0.78,-7.66,正常,486.01,0.0,486.01,9.48,0.0,0,1,0,0,-11.0,0.0,,,,,,,0.0,30.54,-52,0,1.01,43.51,未取得,0.0,43.51,0.0,0.0,0.0,0.0,0.0,11.96,43.51,2026-04,45.36,29.78,11.22,,,,營收 2026-04，月增 45.36%，年增 29.78%，累計年增 11.22%,外資買超；融資下降；營收 2026-04，月增 45.36%，年增 29.78%，累計年增 11.22%,43.51
2026-05-12,2393,億光,TWSE,20,72.7,72.1333,0.79,57060.35,1694.21,2853.02,3152.02,0.59,1.1,-3.2,正常,4246.27,1409.22,5655.5,7.44,2.47,0,2,7,0,-347.09,0.38,,,,,,,0.0,43.49,-150,6,0.27,43.45,未取得,0.0,43.45,0.0,0.0,0.0,0.0,0.0,-0.31,43.45,2026-04,2.17,-2.92,-0.31,,,,營收 2026-04，月增 2.17%，年增 -2.92%，累計年增 -0.31%,外資買超；投信買超；融資下降；營收 2026-04，月增 2.17%，年增 -2.92%，累計年增 -0.31%,43.45
2026-05-12,2383,台光電,TWSE,20,4900.0,4348.4047,12.69,68197.61,2661.18,3409.88,2913.98,0.78,0.85,-4.96,正常,288.78,1528.1,1816.88,0.42,2.24,2,0,8,0,395.61,277.71,,,,,,,0.0,21.08,38,14,-0.03,43.36,未取得,0.0,43.36,0.0,0.0,0.0,0.0,0.0,22.31,43.36,2026-04,15.93,93.62,62.74,,,,營收 2026-04，月增 15.93%，年增 93.62%，累計年增 62.74%,外資買超；投信買超；融資增加；營收 2026-04，月增 15.93%，年增 93.62%，累計年增 62.74%,43.36
2026-05-12,2425,承啟,TWSE,20,34.0,31.5852,7.65,14886.16,1871.81,744.31,1122.43,2.51,1.51,29.13,強放量,946.2,0.0,946.2,6.36,0.0,2,0,0,0,34.0,0.0,,,,,,,0.0,21.8,14,7,-0.05,43.36,未取得,0.0,43.36,0.0,0.0,0.0,0.0,0.0,21.61,43.36,2026-04,10.1,87.78,75.59,,,,營收 2026-04，月增 10.1%，年增 87.78%，累計年增 75.59%,外資買超；融資增加；強放量；營收 2026-04，月增 10.1%，年增 87.78%，累計年增 75.59%,43.36
2026-05-12,6679,鈺太,TPEX,20,324.5,294.5707,10.16,15232.0,461.0,761.6,1192.6,0.61,1.57,4.32,放量,1720.66,82.0,1802.66,11.3,0.54,1,0,2,0,8.96,12.0,,,,,,,0.0,33.81,-817,7,5.39,43.07,未取得,0.0,43.07,0.0,0.0,0.0,0.0,0.0,3.87,43.07,2026-04,0.23,15.7,6.35,,,,營收 2026-04，月增 0.23%，年增 15.7%，累計年增 6.35%,外資買超；投信買超；融資下降；放量；營收 2026-04，月增 0.23%，年增 15.7%，累計年增 6.35%,43.07
2026-05-12,6841,長佳智能,TPEX,20,59.6,59.2747,0.55,5121.0,275.0,256.05,246.6,1.07,0.96,0.3,正常,715.8,0.0,715.8,13.98,0.0,1,0,0,0,104.8,0.0,,,,,,,0.0,39.18,56,0,-0.87,43.06,未取得,0.0,43.06,0.0,0.0,0.0,0.0,0.0,4.75,43.06,2026-04,9.84,17.61,2.52,,,,營收 2026-04，月增 9.84%，年增 17.61%，累計年增 2.52%,外資買超；融資增加；營收 2026-04，月增 9.84%，年增 17.61%，累計年增 2.52%,43.06
2026-05-12,2395,研華,TWSE,20,494.5,406.1072,21.77,92342.89,6168.78,4617.14,7708.93,1.34,1.67,17.75,放量,21382.26,-1112.68,20269.59,23.16,-1.2,20,0,0,1,529.82,-8.38,,,,,,,0.0,32.49,109,22,-0.08,43.04,未取得,0.0,43.04,0.0,0.0,0.0,0.0,0.0,10.63,43.04,2026-04,7.41,34.61,21.96,,,,營收 2026-04，月增 7.41%，年增 34.61%，累計年增 21.96%,外資買超；融資增加；放量；營收 2026-04，月增 7.41%，年增 34.61%，累計年增 21.96%,43.04
2026-05-12,8467,波力-KY,TWSE,20,136.5,145.7686,-6.36,877.48,35.79,43.87,66.46,0.82,1.51,6.03,放量,135.59,0.0,135.59,15.45,0.0,0,2,0,0,-2.99,0.0,,,,,,,0.0,31.0,-4,0,0.46,42.92,未取得,0.0,42.92,0.0,0.0,0.0,0.0,0.0,11.46,42.92,2026-04,30.18,40.54,3.37,,,,營收 2026-04，月增 30.18%，年增 40.54%，累計年增 3.37%,外資買超；融資下降；放量；營收 2026-04，月增 30.18%，年增 40.54%，累計年增 3.37%,42.92
2026-05-12,1626,艾美特-KY,TWSE,20,10.6,11.3393,-6.52,5924.38,120.53,296.22,113.59,0.41,0.38,-12.0,量縮,926.51,0.0,926.51,15.64,0.0,10,0,0,0,24.0,0.0,,,,,,,0.0,45.0,-12,0,0.2,42.87,未取得,0.0,42.87,0.0,0.0,0.0,0.0,0.0,-2.33,42.87,2026-04,8.03,-10.14,-9.15,,,,營收 2026-04，月增 8.03%，年增 -10.14%，累計年增 -9.15%,外資買超；融資下降；營收 2026-04，月增 8.03%，年增 -10.14%，累計年增 -9.15%,42.87
2026-05-12,9944,新麗,TWSE,20,17.1,16.6047,2.98,1482.44,256.34,74.12,162.96,3.46,2.2,30.0,強放量,127.97,0.0,127.97,8.63,0.0,6,0,0,0,3.0,0.0,,,,,,,0.0,40.17,-40,0,2.7,42.87,未取得,0.0,42.87,0.0,0.0,0.0,0.0,0.0,0.0,42.87,2026-04,-12.15,0.89,8.12,,,,營收 2026-04，月增 -12.15%，年增 0.89%，累計年增 8.12%,外資買超；融資下降；強放量；營收 2026-04，月增 -12.15%，年增 0.89%，累計年增 8.12%,42.87
2026-05-12,6498,久禾光,TPEX,20,94.9,93.9179,1.05,2378.0,105.0,118.9,211.8,0.88,1.78,11.1,放量,144.9,0.0,144.9,6.09,0.0,3,0,0,0,8.0,0.0,,,,,,,0.0,29.06,113,0,-3.8,42.75,未取得,0.0,42.75,0.0,0.0,0.0,0.0,0.0,17.49,42.75,2026-04,9.79,37.28,158.25,,,,營收 2026-04，月增 9.79%，年增 37.28%，累計年增 158.25%,外資買超；融資增加；放量；營收 2026-04，月增 9.79%，年增 37.28%，累計年增 158.25%,42.75
2026-05-12,5388,中磊,TWSE,20,88.2,82.3934,7.05,106895.72,7550.6,5344.79,10318.61,1.41,1.93,22.84,放量,15742.85,-3353.3,12389.55,14.73,-3.14,4,0,0,2,1307.0,-186.0,,,,,,,0.0,24.43,926,6,-0.69,42.67,未取得,0.0,42.67,0.0,0.0,0.0,0.0,0.0,18.93,42.67,2026-04,-1.12,65.53,51.67,,,,營收 2026-04，月增 -1.12%，年增 65.53%，累計年增 51.67%,外資買超；融資增加；放量；營收 2026-04，月增 -1.12%，年增 65.53%，累計年增 51.67%,42.67
2026-05-12,8085,福華,TPEX,20,12.2,13.4436,-9.25,10992.0,381.0,549.6,527.6,0.69,0.96,-4.32,正常,1625.03,0.0,1625.03,14.78,0.0,1,0,0,0,211.0,0.0,,,,,,,0.0,36.83,-515,0,4.69,42.49,未取得,0.0,42.49,0.0,0.0,0.0,0.0,0.0,0.97,42.49,2026-03,-0.04,-4.61,11.26,,,,營收 2026-03，月增 -0.04%，年增 -4.61%，累計年增 11.26%,外資買超；融資下降；營收 2026-03，月增 -0.04%，年增 -4.61%，累計年增 11.26%,42.49
2026-05-12,9908,大台北,TWSE,20,29.3,29.612,-1.05,9449.52,561.21,472.48,450.67,1.19,0.95,1.52,正常,792.56,0.0,792.56,8.39,0.0,7,0,0,0,71.0,0.0,,,,,,,0.0,39.48,-415,0,4.39,42.45,未取得,0.0,42.45,0.0,0.0,0.0,0.0,0.0,-1.42,42.45,2026-04,-9.36,-0.91,-0.8,,,,營收 2026-04，月增 -9.36%，年增 -0.91%，累計年增 -0.8%,外資買超；融資下降；營收 2026-04，月增 -9.36%，年增 -0.91%，累計年增 -0.8%,42.45
2026-05-12,8059,凱碩,TPEX,20,21.35,21.0881,1.24,17012.0,599.0,850.6,445.0,0.7,0.52,-11.18,正常,244.31,0.0,244.31,1.44,0.0,4,0,0,0,69.25,0.0,,,,,,,0.0,18.02,0,0,0.0,42.02,未取得,0.0,42.02,0.0,0.0,0.0,0.0,0.0,24,42.02,2026-03,99.0,2900.15,1063.76,,,,營收 2026-03，月增 99.0%，年增 2900.15%，累計年增 1063.76%,外資買超；營收 2026-03，月增 99.0%，年增 2900.15%，累計年增 1063.76%,42.02
2026-05-12,3046,建碁,TWSE,20,52.0,49.6855,4.66,5157.94,317.27,257.9,505.0,1.23,1.96,21.09,放量,652.89,0.0,652.89,12.66,0.0,0,1,0,0,-18.0,0.0,,,,,,,0.0,28.13,-120,-6,2.29,41.87,未取得,0.0,41.87,0.0,0.0,0.0,0.0,0.0,11.45,41.87,2026-04,-16.69,93.6,16.58,,,,營收 2026-04，月增 -16.69%，年增 93.6%，累計年增 16.58%,外資買超；融資下降；放量；營收 2026-04，月增 -16.69%，年增 93.6%，累計年增 16.58%,41.87
2026-05-12,8411,福貞-KY,TWSE,20,12.2,12.1799,0.17,1734.29,79.0,86.71,82.07,0.91,0.95,-1.93,正常,205.08,0.0,205.08,11.83,0.0,0,1,0,0,-14.0,0.0,,,,,,,0.0,33.46,-6,0,0.35,41.82,未取得,0.0,41.82,0.0,0.0,0.0,0.0,0.0,8.01,41.82,2026-04,-8.01,27.88,24.73,,,,營收 2026-04，月增 -8.01%，年增 27.88%，累計年增 24.73%,外資買超；融資下降；營收 2026-04，月增 -8.01%，年增 27.88%，累計年增 24.73%,41.82
2026-05-12,2250,IKKA-KY,TWSE,20,63.1,63.9855,-1.38,1852.89,109.52,92.64,79.11,1.18,0.85,-0.15,正常,220.88,0.0,220.88,11.92,0.0,4,0,0,0,7.0,0.0,,,,,,,0.0,43.54,-12,0,0.65,41.6,未取得,0.0,41.6,0.0,0.0,0.0,0.0,0.0,-2.59,41.6,2026-04,1.7,-8.54,-7.85,,,,營收 2026-04，月增 1.7%，年增 -8.54%，累計年增 -7.85%,外資買超；融資下降；營收 2026-04，月增 1.7%，年增 -8.54%，累計年增 -7.85%,41.6
2026-05-12,6134,萬旭,TPEX,20,33.1,32.0864,3.16,21759.0,1165.0,1087.95,1777.2,1.07,1.63,10.99,放量,1817.85,0.0,1817.85,8.35,0.0,1,0,0,0,117.0,0.0,,,,,,,0.0,25.39,542,-3,-2.0,41.44,未取得,0.0,41.44,0.0,0.0,0.0,0.0,0.0,18.05,41.44,2026-04,16.02,45.85,49.2,,,,營收 2026-04，月增 16.02%，年增 45.85%，累計年增 49.2%,外資買超；融資增加；放量；營收 2026-04，月增 16.02%，年增 45.85%，累計年增 49.2%,41.44
2026-05-12,1752,南光,TWSE,20,33.4,34.2352,-2.44,1863.01,71.11,93.15,86.4,0.76,0.93,-4.0,正常,170.07,0.0,170.07,9.13,0.0,0,1,0,0,-3.0,0.0,,,,,,,0.0,29.56,-231,0,8.0,41.31,未取得,0.0,41.31,0.0,0.0,0.0,0.0,0.0,3.75,41.31,2026-04,21.61,10.15,-4.18,,,,營收 2026-04，月增 21.61%，年增 10.15%，累計年增 -4.18%,外資買超；融資下降；營收 2026-04，月增 21.61%，年增 10.15%，累計年增 -4.18%,41.31
2026-05-12,9906,欣巴巴,TWSE,20,34.3,38.1856,-10.18,2818.77,381.84,140.94,199.19,2.71,1.41,27.61,強放量,234.58,0.0,234.58,8.32,0.0,0,1,0,0,-46.0,0.0,,,,,,,0.0,24.3,20,0,-0.57,41.13,未取得,0.0,41.13,0.0,0.0,0.0,0.0,0.0,17.4,41.13,2026-04,-58.25,995635.71,1075.79,,,,營收 2026-04，月增 -58.25%，年增 995635.71%，累計年增 1075.79%,外資買超；融資增加；強放量；營收 2026-04，月增 -58.25%，年增 995635.71%，累計年增 1075.79%,41.13
2026-05-12,4440,宜新實業,TWSE,20,17.95,17.9098,0.22,1393.27,104.58,69.66,73.26,1.5,1.05,9.84,放量,103.17,0.0,103.17,7.41,0.0,1,0,0,0,1.0,0.0,,,,,,,0.0,28.73,-30,0,2.15,40.96,未取得,0.0,40.96,0.0,0.0,0.0,0.0,0.0,10.08,40.96,2026-04,-8.78,34.33,30.95,,,,營收 2026-04，月增 -8.78%，年增 34.33%，累計年增 30.95%,外資買超；融資下降；放量；營收 2026-04，月增 -8.78%，年增 34.33%，累計年增 30.95%,40.96
2026-05-12,6952,大武山,TWSE,20,37.0,38.2764,-3.33,452.25,23.2,22.61,33.77,1.03,1.49,8.21,放量,36.5,0.0,36.5,8.07,0.0,0,2,0,0,-8.0,0.0,,,,,,,0.0,21.6,2,0,-0.35,40.92,未取得,0.0,40.92,0.0,0.0,0.0,0.0,0.0,19.67,40.92,2026-04,3.24,53.76,115.12,,,,營收 2026-04，月增 3.24%，年增 53.76%，累計年增 115.12%,外資買超；融資增加；放量；營收 2026-04，月增 3.24%，年增 53.76%，累計年增 115.12%,40.92
2026-05-12,3479,安勤,TPEX,20,96.3,93.8392,2.62,9774.0,460.0,488.7,515.6,0.94,1.06,0.18,正常,849.42,0.0,849.42,8.69,0.0,4,0,0,0,23.25,0.0,,,,,,,0.0,38.33,6,1,-0.04,40.89,未取得,0.0,40.89,0.0,0.0,0.0,0.0,0.0,2.6,40.89,2026-04,-6.66,9.49,10.59,,,,營收 2026-04，月增 -6.66%，年增 9.49%，累計年增 10.59%,外資買超；融資增加；營收 2026-04，月增 -6.66%，年增 9.49%，累計年增 10.59%,40.89
2026-05-12,5538,東明-KY,TWSE,20,30.85,31.5629,-2.26,836.62,64.25,41.83,55.88,1.54,1.34,14.81,放量,203.0,0.0,203.0,24.26,0.0,0,1,0,0,-6.0,0.0,,,,,,,0.0,36.0,-17,0,2.03,40.78,未取得,0.0,40.78,0.0,0.0,0.0,0.0,0.0,2.75,40.78,2026-04,-0.6,11.29,4.95,,,,營收 2026-04，月增 -0.6%，年增 11.29%，累計年增 4.95%,外資買超；融資下降；放量；營收 2026-04，月增 -0.6%，年增 11.29%，累計年增 4.95%,40.78
2026-05-12,3006,晶豪科,TWSE,20,220.0,183.0235,20.2,515937.32,40934.05,25796.87,38909.66,1.59,1.51,18.17,放量,16418.06,-208.0,16210.06,3.18,-0.04,6,0,1,0,2286.34,14.0,,,,,,,0.0,17.28,4158,315,-0.61,40.67,未取得,0.0,40.67,0.0,0.0,0.0,0.0,0.0,24,40.67,2026-04,53.16,349.21,202.48,,,,營收 2026-04，月增 53.16%，年增 349.21%，累計年增 202.48%,外資買超；融資增加；放量；營收 2026-04，月增 53.16%，年增 349.21%，累計年增 202.48%,40.67
2026-05-12,9929,秋雨,TWSE,20,11.8,12.1761,-3.09,725.91,10.26,36.3,44.36,0.28,1.22,-4.44,正常,185.2,0.0,185.2,25.51,0.0,0,2,0,0,-1.0,0.0,,,,,,,0.0,31.0,0,0,0.0,40.65,未取得,0.0,40.65,0.0,0.0,0.0,0.0,0.0,9.65,40.65,2026-04,9.12,41.74,6.49,,,,營收 2026-04，月增 9.12%，年增 41.74%，累計年增 6.49%,外資買超；營收 2026-04，月增 9.12%，年增 41.74%，累計年增 6.49%,40.65
2026-05-12,2303,聯電,TWSE,20,104.5,80.7977,29.34,4894120.8,383024.48,244706.04,272678.51,1.57,1.11,11.61,放量,339170.35,74635.57,413805.92,6.93,1.53,2,0,6,0,35286.54,9426.91,,,,,,,0.0,36.94,32657,3907,-0.49,40.55,未取得,0.0,40.55,0.0,0.0,0.0,0.0,0.0,4.1,40.55,2026-04,8.8,10.8,6.88,,,,營收 2026-04，月增 8.8%，年增 10.8%，累計年增 6.88%,外資買超；投信買超；融資增加；放量；營收 2026-04，月增 8.8%，年增 10.8%，累計年增 6.88%,40.55
2026-05-12,1326,台化,TWSE,20,47.05,51.0919,-7.91,689431.88,13453.19,34471.59,25780.3,0.39,0.75,-11.35,量縮,99336.25,-8917.0,90419.25,14.41,-1.29,2,0,0,0,611.78,0.0,,,,,,,0.0,34.26,-1498,-229,0.21,40.5,未取得,0.0,40.5,0.0,0.0,0.0,0.0,0.0,6.03,40.5,2026-04,-4.83,28.23,9.53,,,,營收 2026-04，月增 -4.83%，年增 28.23%，累計年增 9.53%,外資買超；融資下降；營收 2026-04，月增 -4.83%，年增 28.23%，累計年增 9.53%,40.5
2026-05-12,4502,健信,TPEX,20,15.9,15.8718,0.18,820.0,7.0,41.0,57.4,0.17,1.4,-1.6,放量,38.84,0.0,38.84,4.74,0.0,2,0,0,0,3.0,0.0,,,,,,,0.0,23.26,-313,0,8.0,40.48,未取得,0.0,40.48,0.0,0.0,0.0,0.0,0.0,9.22,40.48,2026-04,16.07,18.51,24.77,,,,營收 2026-04，月增 16.07%，年增 18.51%，累計年增 24.77%,外資買超；融資下降；放量；營收 2026-04，月增 16.07%，年增 18.51%，累計年增 24.77%,40.48
2026-05-12,1612,宏泰,TWSE,20,36.8,36.0924,1.96,18588.38,724.21,929.42,1273.39,0.78,1.37,3.27,放量,942.72,1463.67,2406.39,5.07,7.87,0,1,0,2,-137.0,-22.43,,,,,,,0.0,39.18,-143,0,0.77,40.44,未取得,0.0,40.44,0.0,0.0,0.0,0.0,0.0,0.49,40.44,2026-04,-5.88,1.56,5.73,,,,營收 2026-04，月增 -5.88%，年增 1.56%，累計年增 5.73%,外資買超；投信買超；融資下降；放量；營收 2026-04，月增 -5.88%，年增 1.56%，累計年增 5.73%,40.44
2026-05-12,3581,博磊,TPEX,20,234.0,145.7197,60.58,18592.0,217.0,929.6,473.4,0.23,0.51,-12.0,量縮,1229.16,0.0,1229.16,6.61,0.0,5,0,0,0,54.0,0.0,,,,,,,0.0,24.51,-1031,117,5.92,40.34,未取得,0.0,40.34,0.0,0.0,0.0,0.0,0.0,9.91,40.34,2026-04,-16.03,47.69,20.3,,,,營收 2026-04，月增 -16.03%，年增 47.69%，累計年增 20.3%,外資買超；融資下降；營收 2026-04，月增 -16.03%，年增 47.69%，累計年增 20.3%,40.34
2026-05-12,4764,雙鍵,TWSE,20,324.5,231.6546,40.08,32902.6,327.62,1645.13,1187.21,0.2,0.72,-12.0,量縮,3497.82,-90.0,3407.82,10.63,-0.27,4,0,0,0,22.0,0.0,,,,,,,0.0,31.6,-408,-138,1.11,40.31,未取得,0.0,40.31,0.0,0.0,0.0,0.0,0.0,7.6,40.31,2026-04,0.53,20.92,23.55,,,,營收 2026-04，月增 0.53%，年增 20.92%，累計年增 23.55%,外資買超；融資下降；營收 2026-04，月增 0.53%，年增 20.92%，累計年增 23.55%,40.31
