latest_date,stock_id,name,market,observed_days,close,pe_ratio,dividend_yield,pb_ratio,1d_avg_price,close_vs_avg_pct,1d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,1d_foreign_net_lot,1d_trust_net_lot,1d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-05-18,6706,惠特,TWSE,1,174.0,,0.0,3.63,166.6353,4.42,7134.17,7134.17,7134.17,7134.17,1.0,1.0,0.0,正常,1177.81,172.0,1349.81,16.51,2.41,1,0,1,0,1177.81,172.0,,,,,,,0.0,42.53,412,77,-3.97,28.56,未取得,0.0,28.56,0.0,0.0,0.0,0.0,0.0,-10,28.56,2026-04,-2.72,-41.84,-58.3,,,,營收 2026-04，月增 -2.72%，年增 -41.84%，累計年增 -58.3%,外資買超；投信買超；融資增加；營收 2026-04，月增 -2.72%，年增 -41.84%，累計年增 -58.3%,28.56
2026-05-18,2609,陽明,TWSE,1,48.55,15.76,4.12,0.52,48.5492,0.0,13803.5,13803.5,13803.5,13803.5,1.0,1.0,0.0,正常,1194.27,0.9,1195.17,8.65,0.01,1,0,1,0,1194.27,0.9,,,,,,,0.0,34.75,-263,4,1.92,39.46,未取得,0.0,39.46,0.0,0.0,0.0,0.0,0.0,2.79,39.46,2026-04,14.23,13.88,-8.83,,,,營收 2026-04，月增 14.23%，年增 13.88%，累計年增 -8.83%,外資買超；投信買超；融資下降；營收 2026-04，月增 14.23%，年增 13.88%，累計年增 -8.83%,39.46
2026-05-18,3028,增你強,TWSE,1,81.2,15.89,3.69,3.02,80.916,0.35,9837.84,9837.84,9837.84,9837.84,1.0,1.0,0.0,正常,1022.25,12.6,1034.85,10.39,0.13,1,0,1,0,1022.25,12.6,,,,,,,0.0,39.24,160,6,-1.26,57.55,未取得,0.0,57.55,0.0,0.0,0.0,0.0,0.0,19.57,57.55,2026-04,-6.91,106.27,98.75,,,,營收 2026-04，月增 -6.91%，年增 106.27%，累計年增 98.75%,外資買超；投信買超；融資增加；營收 2026-04，月增 -6.91%，年增 106.27%，累計年增 98.75%,57.55
2026-05-18,3189,景碩,TWSE,1,505.0,142.25,0.35,6.17,482.0131,4.77,20228.78,20228.78,20228.78,20228.78,1.0,1.0,0.0,正常,17.92,613.0,630.92,0.09,3.03,1,0,1,0,17.92,613.0,,,,,,,0.0,14.75,978,-26,-3.91,20.58,未取得,0.0,20.58,0.0,0.0,0.0,0.0,0.0,9.74,20.58,2026-04,3.38,26.75,28.27,,,,營收 2026-04，月增 3.38%，年增 26.75%，累計年增 28.27%,外資買超；投信買超；融資增加；營收 2026-04，月增 3.38%，年增 26.75%，累計年增 28.27%,20.58
2026-05-18,2489,瑞軒,TWSE,1,39.75,36.47,3.02,1.87,38.9428,2.07,22810.78,22810.78,22810.78,22810.78,1.0,1.0,0.0,正常,602.98,20.1,623.08,2.64,0.09,1,0,1,0,602.98,20.1,,,,,,,0.0,18.19,-598,-25,2.59,25.03,未取得,0.0,25.03,0.0,0.0,0.0,0.0,0.0,4.25,25.03,2026-04,-0.3,14.28,10.75,,,,營收 2026-04，月增 -0.3%，年增 14.28%，累計年增 10.75%,外資買超；投信買超；融資下降；營收 2026-04，月增 -0.3%，年增 14.28%，累計年增 10.75%,25.03
2026-05-18,2637,慧洋-KY,TWSE,1,72.8,10.24,4.81,1.08,72.1077,0.96,2100.19,2100.19,2100.19,2100.19,1.0,1.0,0.0,正常,507.0,5.46,512.46,24.14,0.26,1,0,1,0,507.0,5.46,,,,,,,0.0,43.15,-263,412,10,60.1,未取得,0.0,60.1,0.0,0.0,0.0,0.0,0.0,6.95,60.1,2026-04,-4.53,21.23,22.98,,,,營收 2026-04，月增 -4.53%，年增 21.23%，累計年增 22.98%,外資買超；投信買超；融資下降；營收 2026-04，月增 -4.53%，年增 21.23%，累計年增 22.98%,60.1
2026-05-18,3037,欣興,TWSE,1,816.0,120.0,0.25,11.43,797.7384,2.29,21413.92,21413.92,21413.92,21413.92,1.0,1.0,0.0,正常,226.63,212.0,438.63,1.06,0.99,1,0,1,0,226.63,212.0,,,,,,,0.0,16.73,-420,-73,1.86,28.4,未取得,0.0,28.4,0.0,0.0,0.0,0.0,0.0,9.81,28.4,2026-04,6.53,27.64,25.3,,,,營收 2026-04，月增 6.53%，年增 27.64%，累計年增 25.3%,外資買超；投信買超；融資下降；營收 2026-04，月增 6.53%，年增 27.64%，累計年增 25.3%,28.4
2026-05-18,8996,高力,TWSE,1,1045.0,74.54,0.44,20.93,1015.6685,2.89,2982.42,2982.42,2982.42,2982.42,1.0,1.0,0.0,正常,319.85,68.0,387.85,10.72,2.28,1,0,1,0,319.85,68.0,,,,,,,0.0,46.6,-113,-32,3.47,67.47,未取得,0.0,67.47,0.0,0.0,0.0,0.0,0.0,17.4,67.47,2026-04,-25.48,86.03,186.88,,,,營收 2026-04，月增 -25.48%，年增 86.03%，累計年增 186.88%,外資買超；投信買超；融資下降；營收 2026-04，月增 -25.48%，年增 86.03%，累計年增 186.88%,67.47
2026-05-18,3023,信邦,TWSE,1,294.0,23.02,3.4,4.03,287.3282,2.32,1851.34,1851.34,1851.34,1851.34,1.0,1.0,0.0,正常,213.8,152.0,365.8,11.55,8.21,1,0,1,0,213.8,152.0,,,,,,,0.0,63.03,10,3,-0.33,66.34,未取得,0.0,66.34,0.0,0.0,0.0,0.0,0.0,3.64,66.34,2026-04,1.85,14.97,4.51,,,,營收 2026-04，月增 1.85%，年增 14.97%，累計年增 4.51%,外資買超；投信買超；融資增加；營收 2026-04，月增 1.85%，年增 14.97%，累計年增 4.51%,66.34
2026-05-18,3533,嘉澤,TWSE,1,2325.0,32.67,1.51,6.22,2288.0939,1.61,1201.68,1201.68,1201.68,1201.68,1.0,1.0,0.0,正常,177.82,157.0,334.82,14.8,13.07,1,0,1,0,177.82,157.0,,,,,,,0.0,67.5,-10,1,0.88,73.7,未取得,0.0,73.7,0.0,0.0,0.0,0.0,0.0,5.32,73.7,2026-04,-4.29,15.21,19.38,,,,營收 2026-04，月增 -4.29%，年增 15.21%，累計年增 19.38%,外資買超；投信買超；融資下降；營收 2026-04，月增 -4.29%，年增 15.21%，累計年增 19.38%,73.7
2026-05-18,2472,立隆電,TWSE,1,235.0,27.17,1.49,4.03,228.0305,3.06,12246.19,12246.19,12246.19,12246.19,1.0,1.0,0.0,正常,280.02,44.0,324.02,2.29,0.36,1,0,1,0,280.02,44.0,,,,,,,0.0,12.09,758,33,-4.79,12.49,未取得,0.0,12.49,0.0,0.0,0.0,0.0,0.0,5.19,12.49,2026-04,7.19,14.52,10.72,,,,營收 2026-04，月增 7.19%，年增 14.52%，累計年增 10.72%,外資買超；投信買超；融資增加；營收 2026-04，月增 7.19%，年增 14.52%，累計年增 10.72%,12.49
2026-05-18,2383,台光電,TWSE,1,4545.0,98.59,0.55,33.97,4421.0331,2.8,3423.89,3423.89,3423.89,3423.89,1.0,1.0,0.0,正常,279.66,16.0,295.66,8.17,0.47,1,0,1,0,279.66,16.0,,,,,,,0.0,34.91,40,-5,-0.98,56.24,未取得,0.0,56.24,0.0,0.0,0.0,0.0,0.0,22.31,56.24,2026-04,15.93,93.62,62.74,,,,營收 2026-04，月增 15.93%，年增 93.62%，累計年增 62.74%,外資買超；投信買超；融資增加；營收 2026-04，月增 15.93%，年增 93.62%，累計年增 62.74%,56.24
2026-05-18,6187,萬潤,TPEX,1,1135.0,75.22,1.04,16.09,1112.5261,2.02,1243.0,1243.0,1243.0,1243.0,1.0,1.0,0.0,正常,243.89,16.0,259.89,19.62,1.29,1,0,1,0,243.89,16.0,,,,,,,0.0,45.72,-16,11,1.82,56.92,未取得,0.0,56.92,0.0,0.0,0.0,0.0,0.0,9.38,56.92,2026-04,15.5,26.14,17.61,,,,營收 2026-04，月增 15.5%，年增 26.14%，累計年增 17.61%,外資買超；投信買超；融資下降；營收 2026-04，月增 15.5%，年增 26.14%，累計年增 17.61%,56.92
2026-05-18,3081,聯亞,TPEX,1,2710.0,356.11,0.15,59.14,2590.0053,4.63,1878.0,1878.0,1878.0,1878.0,1.0,1.0,0.0,正常,190.63,23.0,213.63,10.15,1.22,1,0,1,0,190.63,23.0,,,,,,,0.0,36.66,-89,-147,3.24,62.12,未取得,0.0,62.12,0.0,0.0,0.0,0.0,0.0,22.22,62.12,2026-04,15.16,115.38,103.7,,,,營收 2026-04，月增 15.16%，年增 115.38%，累計年增 103.7%,外資買超；投信買超；融資下降；營收 2026-04，月增 15.16%，年增 115.38%，累計年增 103.7%,62.12
2026-05-18,3526,凡甲,TPEX,1,366.0,20.9,4.6,6.71,364.9086,0.3,821.0,821.0,821.0,821.0,1.0,1.0,0.0,正常,197.95,1.66,199.61,24.11,0.2,1,0,1,0,197.95,1.66,,,,,,,0.0,43.0,-45,-38,4.09,58.7,未取得,0.0,58.7,0.0,0.0,0.0,0.0,0.0,11.61,58.7,2026-04,3.77,40.32,24.4,,,,營收 2026-04，月增 3.77%，年增 40.32%，累計年增 24.4%,外資買超；投信買超；融資下降；營收 2026-04，月增 3.77%，年增 40.32%，累計年增 24.4%,58.7
2026-05-18,8016,矽創,TWSE,1,275.0,17.27,4.18,2.83,272.6536,0.86,1577.18,1577.18,1577.18,1577.18,1.0,1.0,0.0,正常,146.0,17.21,163.22,9.26,1.09,1,0,1,0,146.0,17.21,,,,,,,0.0,40.02,-34,0,2.16,52.77,未取得,0.0,52.77,0.0,0.0,0.0,0.0,0.0,10.59,52.77,2026-04,-3.26,37.26,26.73,,,,營收 2026-04，月增 -3.26%，年增 37.26%，累計年增 26.73%,外資買超；投信買超；融資下降；營收 2026-04，月增 -3.26%，年增 37.26%，累計年增 26.73%,52.77
2026-05-18,6139,亞翔,TWSE,1,721.0,20.01,3.19,7.76,700.404,2.94,3684.23,3684.23,3684.23,3684.23,1.0,1.0,0.0,正常,30.85,84.0,114.85,0.84,2.28,1,0,1,0,30.85,84.0,,,,,,,0.0,20.37,122,18,-2.36,38.69,未取得,0.0,38.69,0.0,0.0,0.0,0.0,0.0,20.68,38.69,2026-04,2.32,70.59,68.33,,,,營收 2026-04，月增 2.32%，年增 70.59%，累計年增 68.33%,外資買超；投信買超；融資增加；營收 2026-04，月增 2.32%，年增 70.59%，累計年增 68.33%,38.69
2026-05-18,6640,均華,TPEX,1,1305.0,81.06,1.15,11.39,1309.3285,-0.33,417.0,417.0,417.0,417.0,1.0,1.0,0.0,正常,107.01,5.0,112.01,25.66,1.2,1,0,1,0,107.01,5.0,,,,,,,0.0,45.5,-62,1,8.0,75.26,未取得,0.0,75.26,0.0,0.0,0.0,0.0,0.0,21.76,75.26,2026-04,11.36,142.34,104.96,,,,營收 2026-04，月增 11.36%，年增 142.34%，累計年增 104.96%,外資買超；投信買超；融資下降；營收 2026-04，月增 11.36%，年增 142.34%，累計年增 104.96%,75.26
2026-05-18,7749,意騰-KY,TWSE,1,511.0,41.01,1.76,6.03,493.0846,3.63,675.37,675.37,675.37,675.37,1.0,1.0,0.0,正常,43.03,22.0,65.03,6.37,3.26,1,0,1,0,43.03,22.0,,,,,,,0.0,33.09,7,0,-0.83,49.3,未取得,0.0,49.3,0.0,0.0,0.0,0.0,0.0,17.04,49.3,2026-04,2.75,39.5,428.8,,,,營收 2026-04，月增 2.75%，年增 39.5%，累計年增 428.8%,外資買超；投信買超；融資增加；營收 2026-04，月增 2.75%，年增 39.5%，累計年增 428.8%,49.3
2026-05-18,6679,鈺太,TPEX,1,312.5,38.11,2.08,2.89,303.6672,2.91,604.0,604.0,604.0,604.0,1.0,1.0,0.0,正常,45.0,4.0,49.0,7.45,0.66,1,0,1,0,45.0,4.0,,,,,,,0.0,33.55,-184,-3,7.85,45.27,未取得,0.0,45.27,0.0,0.0,0.0,0.0,0.0,3.87,45.27,2026-04,0.23,15.7,6.35,,,,營收 2026-04，月增 0.23%，年增 15.7%，累計年增 6.35%,外資買超；投信買超；融資下降；營收 2026-04，月增 0.23%，年增 15.7%，累計年增 6.35%,45.27
2026-05-18,7734,印能科技,TPEX,1,3705.0,94.35,0.54,15.01,3596.2247,3.02,494.0,494.0,494.0,494.0,1.0,1.0,0.0,正常,37.98,8.0,45.98,7.69,1.62,1,0,1,0,37.98,8.0,,,,,,,0.0,31.37,-58,0,8.0,63.37,未取得,0.0,63.37,0.0,0.0,0.0,0.0,0.0,24,63.37,2026-04,34.97,58.9,74.13,,,,營收 2026-04，月增 34.97%，年增 58.9%，累計年增 74.13%,外資買超；投信買超；融資下降；營收 2026-04，月增 34.97%，年增 58.9%，累計年增 74.13%,63.37
2026-05-18,1590,亞德客-KY,TWSE,1,1450.0,31.74,1.97,5.7,1434.8857,1.05,761.91,761.91,761.91,761.91,1.0,1.0,0.0,正常,19.35,1.07,20.42,2.54,0.14,1,0,1,0,19.35,1.07,,,,,,,0.0,18.07,-1,0,0.13,27.19,未取得,0.0,27.19,0.0,0.0,0.0,0.0,0.0,8.99,27.19,2026-04,4.89,25.23,24.15,,,,營收 2026-04，月增 4.89%，年增 25.23%，累計年增 24.15%,外資買超；投信買超；融資下降；營收 2026-04，月增 4.89%，年增 25.23%，累計年增 24.15%,27.19
