latest_date,stock_id,name,market,industry,sub_industry,observed_days,close,pe_ratio,dividend_yield,pb_ratio,period_return_pct,rsi14,volatility_pct,close_vs_high_pct,close_vs_low_pct,avg_turnover_100m,momentum_score,history_days,return_6m_pct,return_12m_pct,rs_6m_pct,rs_12m_pct,close_vs_52w_high_pct,close_vs_52w_low_pct,close_vs_ma60_pct,close_vs_ma240_pct,long_momentum_score,valuation_score,disp_date,big_holder_pct,big_holder_change_1w,big_holder_change_4w,holder_400_pct,retail_pct,retail_change_1w,dispersion_score,fin_quarter,gross_margin_pct,operating_margin_pct,net_margin_pct,gross_margin_streak,eps_ttm,pe_ttm,fundamental_score,multifactor_score,5d_avg_price,close_vs_avg_pct,5d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,5d_foreign_net_lot,5d_trust_net_lot,5d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-07-03,2449,京元電子,TWSE,半導體業,封測,5,335.0,45.45,0.45,7.53,8.59,,,-3.6,10.2,98.053,5.15,252,37.58,222.12,-31.33,111.92,-8.09,241.14,10.32,43.31,4.16,-3.5,2026-06-26,60.13,,,66.59,26.88,,0.0,2026Q1,39.74,27.2,22.43,4,7.37,45.45,8.0,57.14,331.8471,0.95,147737.48,31624.75,29547.5,29547.5,1.07,1.0,0.84,正常,9980.54,1771.13,11751.67,6.76,1.2,0,1,2,0,-10040.6,1254.03,,,,,,,0.0,31.87,3178,73,-1.69,42.91,未取得,0.0,42.91,0.0,0.0,0.0,0.0,0.0,12.73,42.91,2026-05,0.91,36.61,37.71,,,,營收 2026-05，月增 0.91%，年增 36.61%，累計年增 37.71%,外資買超；投信買超；融資增加；毛利率連4升；營收 2026-05，月增 0.91%，年增 36.61%，累計年增 37.71%,42.91
2026-07-03,2301,光寶科,TWSE,電腦及週邊設備業,電源供應器,5,219.0,32.21,2.28,5.64,3.55,,,-4.37,7.88,41.552,2.13,252,35.19,91.27,-33.72,-18.93,-16.41,107.58,8.13,31.25,3.92,0.0,2026-06-26,73.49,,,78.17,17.6,,0.0,2026Q1,21.66,9.44,8.7,-2,6.79,32.25,-0.9,33.65,217.5858,0.65,95485.06,16966.53,19097.01,19097.01,0.89,1.0,-1.34,正常,17374.69,-5806.11,11568.59,18.2,-6.08,5,0,0,5,1787.4,-869.83,,,,,,,0.0,17.99,-1675,43,1.78,29.17,未取得,0.0,29.17,0.0,0.0,0.0,0.0,0.0,9.4,29.17,2026-05,3.95,29.56,22.52,,,,營收 2026-05，月增 3.95%，年增 29.56%，累計年增 22.52%,外資買超；融資下降；毛利率連2降；營收 2026-05，月增 3.95%，年增 29.56%，累計年增 22.52%,29.17
2026-07-03,2371,大同,TWSE,電機機械,,5,28.0,,0.0,1.24,3.13,,,-1.23,5.86,2.767,6.88,252,-12.23,-22.76,-81.13,-132.95,-37.08,6.87,-5.56,-18.48,-11.82,2.0,2026-06-26,41.9,,,46.74,44.18,,0.0,2026Q1,16.44,3.77,-0.86,2,-5.39,,-2.6,56.88,27.4087,2.16,50480.53,14385.92,10096.11,10096.11,1.42,1.0,8.1,正常,10066.95,1091.0,11157.95,19.94,2.16,5,0,3,0,2244.8,127.0,,,,,,,0.0,60.9,-654,156,1.48,58.37,未取得,0.0,58.37,0.0,0.0,0.0,0.0,0.0,-4.01,58.37,2026-05,-13.45,-14.3,1.1,,,,營收 2026-05，月增 -13.45%，年增 -14.3%，累計年增 1.1%,外資買超；投信買超；融資下降；接近區間高點；年線之下；毛利率連2升；營收 2026-05，月增 -13.45%，年增 -14.3%，累計年增 1.1%,58.37
2026-07-03,3605,宏致,TWSE,電子零組件業,,5,88.2,25.49,1.9,1.81,13.08,,,-4.13,19.67,10.513,7.85,252,49.75,53.12,-19.16,-57.07,-4.13,63.03,14.1,28.99,6.68,0.0,2026-06-26,41.09,,,46.77,45.19,,0.0,2026Q1,24.59,5.23,3.82,-1,3.65,24.16,0.3,57.81,86.36,2.13,60867.08,7953.56,12173.42,12173.42,0.65,1.0,-4.16,正常,10938.82,0.0,10938.82,17.97,0.0,3,0,0,0,452.68,0.0,,,,,,,0.0,44.0,2867,290,-3.48,45.06,未取得,0.0,45.06,0.0,0.0,0.0,0.0,0.0,4.54,45.06,2026-05,-1.46,15.34,12.23,,,,營收 2026-05，月增 -1.46%，年增 15.34%，累計年增 12.23%,外資買超；融資增加；營收 2026-05，月增 -1.46%，年增 15.34%，累計年增 12.23%,45.06
2026-07-03,2603,長榮,TWSE,航運業,貨櫃航運,5,195.0,8.52,8.21,0.73,5.98,,,-1.27,7.73,28.235,8.59,252,2.09,0.0,-66.81,-110.19,-19.59,11.43,-5.64,-0.03,-6.39,8.0,2026-06-26,65.21,,,69.95,25.29,,0.0,2026Q1,15.48,10.34,9.6,-2,22.88,8.52,-0.9,57.69,187.5523,3.97,75271.71,25022.27,15054.34,15054.34,1.66,1.0,10.95,放量,12699.36,-1873.36,10826.0,16.87,-2.49,5,0,1,0,6656.9,116.39,,,,,,,0.0,37.78,416,-54,-0.46,42.91,未取得,0.0,42.91,0.0,0.0,0.0,0.0,0.0,5.59,42.91,2026-05,10.51,31.41,-8.29,,,,營收 2026-05，月增 10.51%，年增 31.41%，累計年增 -8.29%,外資買超；融資增加；放量；接近區間高點；年線之下；毛利率連2降；營收 2026-05，月增 10.51%，年增 31.41%，累計年增 -8.29%,42.91
2026-07-03,6257,矽格,TWSE,半導體業,,5,254.5,38.04,1.67,5.63,13.36,,,-1.17,15.68,25.179,13.02,252,121.3,232.68,52.4,122.49,-1.17,238.88,20.94,94.85,22.0,0.0,2026-06-26,42.13,,,51.6,38.88,,0.0,2026Q1,31.66,22.37,19.0,2,6.67,38.16,5.4,84.71,242.558,4.92,51903.15,8486.92,10380.63,10380.63,0.82,1.0,-2.19,正常,10678.82,-31.21,10647.62,20.57,-0.06,1,0,1,0,1290.38,207.03,,,,,,,0.0,36.35,-949,-80,1.78,45.38,未取得,0.0,45.38,0.0,0.0,0.0,0.0,0.0,7.25,45.38,2026-05,1.58,23.71,17.48,,,,營收 2026-05，月增 1.58%，年增 23.71%，累計年增 17.48%,外資買超；融資下降；接近區間高點；逼近52週高點；毛利率連2升；營收 2026-05，月增 1.58%，年增 23.71%，累計年增 17.48%,45.38
2026-07-03,2609,陽明,TWSE,航運業,貨櫃航運,5,52.4,17.01,3.82,0.56,1.95,,,-2.24,3.97,10.659,1.17,252,-6.93,-27.32,-75.83,-137.52,-29.85,10.67,2.61,-4.4,-7.29,5.0,2026-06-26,53.14,,,55.87,39.96,,0.0,2026Q1,7.3,1.94,3.71,1,3.08,17.01,2.7,58.39,51.8536,1.05,102777.07,43386.85,20555.41,20555.41,2.11,1.0,16.33,強放量,9712.15,78.86,9791.01,9.45,0.08,1,0,4,0,12552.53,37.99,,,,,,,0.0,44.71,341,-20,-0.27,48.64,未取得,0.0,48.64,0.0,0.0,0.0,0.0,0.0,4.2,48.64,2026-05,6.16,22.22,-3.38,,,,營收 2026-05，月增 6.16%，年增 22.22%，累計年增 -3.38%,外資買超；投信買超；融資增加；強放量；年線之下；營收 2026-05，月增 6.16%，年增 22.22%，累計年增 -3.38%,48.64
2026-07-03,2323,中環,TWSE,光電業,,5,12.0,5.5,1.67,0.7,9.09,,,-0.83,10.6,1.239,10.45,252,13.21,51.32,-55.7,-58.87,-8.4,57.27,11.18,20.22,1.72,5.0,2026-06-26,38.85,,,45.5,42.08,,0.0,2026Q1,26.38,6.21,-21.56,2,2.18,5.5,0.9,68.44,11.476,4.57,53985.46,18200.95,10797.09,10797.09,1.69,1.0,11.23,放量,9693.51,39.0,9732.51,17.96,0.07,2,0,0,0,5791.0,0.0,,,,,,,0.0,36.18,-1468,65,2.79,44.75,未取得,0.0,44.75,0.0,0.0,0.0,0.0,0.0,5.78,44.75,2026-05,6.34,16.92,12.33,,,,營收 2026-05，月增 6.34%，年增 16.92%，累計年增 12.33%,外資買超；投信買超；融資下降；放量；接近區間高點；毛利率連2升；營收 2026-05，月增 6.34%，年增 16.92%，累計年增 12.33%,44.75
2026-07-03,2615,萬海,TWSE,航運業,貨櫃航運,5,82.8,7.65,3.62,0.81,5.34,,,-1.9,7.53,7.43,8.2,252,4.15,-6.97,-64.75,-117.16,-16.28,13.42,4.7,3.08,0.82,6.5,2026-06-26,82.59,,,85.12,12.57,,0.0,2026Q1,22.76,17.32,22.8,-2,10.83,7.65,2.1,78.0,80.8134,2.46,45971.77,25104.96,9194.35,9194.35,2.73,1.0,21.0,強放量,9376.15,232.89,9609.04,20.4,0.51,1,0,1,0,10357.51,159.08,,,,,,,0.0,43.77,-472,-18,1.01,49.88,未取得,0.0,49.88,0.0,0.0,0.0,0.0,0.0,5.1,49.88,2026-05,6.75,22.9,1.03,,,,營收 2026-05，月增 6.75%，年增 22.9%，累計年增 1.03%,外資買超；投信買超；融資下降；強放量；接近區間高點；毛利率連2降；營收 2026-05，月增 6.75%，年增 22.9%，累計年增 1.03%,49.88
2026-07-03,4938,和碩,TWSE,電腦及週邊設備業,EMS組裝,5,83.6,19.22,4.8,1.1,1.7,,,-2.45,2.45,12.272,1.02,252,22.04,7.46,-46.86,-102.74,-18.44,23.85,-0.55,10.28,2.6,3.5,2026-06-26,73.31,,,77.8,18.08,,0.0,2026Q1,4.42,1.16,0.64,1,4.35,19.22,2.7,23.48,83.1702,0.52,73777.01,8988.0,14755.4,14755.4,0.61,1.0,-4.69,正常,21291.08,-11707.65,9583.44,28.86,-15.87,5,0,0,5,3600.11,-3319.1,,,,,,,0.0,8.89,-3660,-106,4.92,16.0,未取得,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.19,16.0,2026-05,10.06,11.99,-7.32,,,,營收 2026-05，月增 10.06%，年增 11.99%，累計年增 -7.32%,外資買超；融資下降；營收 2026-05，月增 10.06%，年增 11.99%，累計年增 -7.32%,16.0
2026-07-03,2356,英業達,TWSE,電腦及週邊設備業,AI伺服器/組裝,5,67.6,25.7,2.96,3.3,5.13,,,-2.31,5.96,20.026,3.08,252,59.81,58.69,-9.09,-51.51,-23.7,75.36,16.12,43.27,8.89,0.0,2026-06-26,69.78,,,72.8,23.86,,0.0,2026Q1,5.08,1.8,1.21,-1,2.63,25.7,0.3,44.88,67.1378,0.69,149140.83,23294.58,29828.17,29828.17,0.78,1.0,-2.63,正常,-15093.24,24362.94,9269.71,-10.12,16.34,0,3,5,0,-1031.41,3872.6,,,,,,,0.0,22.47,-579,-28,0.38,33.92,未取得,0.0,33.92,0.0,0.0,0.0,0.0,0.0,11.07,33.92,2026-05,-2.33,35.3,31.24,,,,營收 2026-05，月增 -2.33%，年增 35.3%，累計年增 31.24%,投信買超；融資下降；營收 2026-05，月增 -2.33%，年增 35.3%，累計年增 31.24%,33.92
2026-07-03,1216,統一,TWSE,食品工業,,5,76.3,20.62,3.93,3.0,0.79,,,-1.17,3.39,8.549,5.47,252,-1.93,-8.95,-70.83,-119.14,-12.5,11.39,4.33,0.66,0.21,1.5,2026-06-26,85.45,,,89.03,8.43,,0.0,2026Q1,33.78,5.86,3.74,1,3.69,20.68,2.7,84.28,75.2571,1.39,56797.62,16111.99,11359.52,11359.52,1.42,1.0,8.02,正常,4204.83,4923.1,9127.93,7.4,8.67,1,0,5,0,8739.03,43.94,,,,,,,0.0,68.98,-49,-5,0.08,70.39,未取得,0.0,70.39,0.0,0.0,0.0,0.0,0.0,1.33,70.39,2026-05,2.96,2.7,3.03,,,,營收 2026-05，月增 2.96%，年增 2.7%，累計年增 3.03%,外資買超；投信買超；融資下降；接近區間高點；營收 2026-05，月增 2.96%，年增 2.7%，累計年增 3.03%,70.39
2026-07-03,4989,榮科,TWSE,電子零組件業,,5,110.5,,0.0,10.26,39.17,,,0.0,41.49,17.599,14.0,252,115.4,612.9,46.49,502.71,-11.6,672.73,16.14,97.66,15.58,-1.5,2026-06-26,17.94,,,23.05,71.36,,0.0,2026Q1,4.93,1.25,1.87,3,-2.69,,1.5,82.5,99.934,10.57,88054.49,44984.52,17610.9,17610.9,2.55,1.0,21.0,強放量,8768.45,0.0,8768.45,9.96,0.0,3,0,0,0,6372.47,0.0,,,,,,,0.0,29.88,2386,1145,-1.39,42.42,未取得,0.0,42.42,0.0,0.0,0.0,0.0,0.0,13.93,42.42,2026-05,-14.76,33.87,61.09,,,,營收 2026-05，月增 -14.76%，年增 33.87%，累計年增 61.09%,外資買超；融資增加；強放量；接近區間高點；毛利率連3升；營收 2026-05，月增 -14.76%，年增 33.87%，累計年增 61.09%,42.42
2026-07-03,6191,精成科,TWSE,電子零組件業,,5,108.0,16.82,2.41,1.95,1.89,,,-4.85,6.93,30.275,1.13,252,-1.82,19.73,-70.72,-90.46,-27.76,37.4,8.1,-0.8,-6.78,1.5,2026-06-26,51.18,,,55.34,38.62,,0.0,2026Q1,16.47,8.21,8.52,-3,6.57,16.44,-2.0,33.84,108.7815,-0.72,139154.24,16806.67,27830.85,27830.85,0.6,1.0,-4.75,正常,-5788.66,14264.0,8475.34,-4.16,10.25,0,1,5,0,-2294.89,2884.0,,,,,,,0.0,38.05,2163,-21,-1.25,42.37,未取得,0.0,42.37,0.0,0.0,0.0,0.0,0.0,5.57,42.37,2026-05,2.86,-2.48,35.47,,,,營收 2026-05，月增 2.86%，年增 -2.48%，累計年增 35.47%,投信買超；融資增加；年線之下；毛利率連3降；營收 2026-05，月增 2.86%，年增 -2.48%，累計年增 35.47%,42.37
2026-07-03,1785,光洋科,TPEX,其他電子業,,5,156.0,30.77,1.28,5.59,11.03,,,-2.8,16.42,28.295,6.62,252,136.36,194.34,67.46,84.15,-15.68,218.04,5.71,85.99,17.2,0.0,2026-06-26,41.16,,,46.93,43.91,,0.0,2026Q1,18.23,13.88,10.4,3,5.08,30.71,6.5,100.92,150.0104,3.99,94311.0,39263.0,18862.2,18862.2,2.08,1.0,15.98,強放量,8005.0,295.69,8300.7,8.49,0.31,3,0,5,0,2635.62,87.06,,,,,,,0.0,43.3,2289,-128,-1.98,62.61,未取得,0.0,62.61,0.0,0.0,0.0,0.0,0.0,21.29,62.61,2026-05,7.38,95.47,73.6,,,,營收 2026-05，月增 7.38%，年增 95.47%，累計年增 73.6%,外資買超；投信買超；融資增加；強放量；毛利率連3升；營收 2026-05，月增 7.38%，年增 95.47%，累計年增 73.6%,62.61
2026-07-03,3227,原相,TPEX,半導體業,,5,235.0,21.34,4.26,3.11,0.64,,,-6.0,9.05,15.813,0.38,252,16.05,8.29,-52.86,-101.9,-9.62,33.14,7.65,11.34,2.01,1.5,2026-06-26,28.24,,,40.98,48.24,,0.0,2026Q1,59.48,17.29,17.65,1,11.29,20.81,4.2,78.2,236.3166,-0.56,33457.0,3519.0,6691.4,6691.4,0.53,1.0,-5.69,正常,4841.72,3393.59,8235.32,14.47,10.14,0,2,5,0,-234.75,616.0,,,,,,,0.0,71.5,234,4,-0.56,72.95,未取得,0.0,72.95,0.0,0.0,0.0,0.0,0.0,2.01,72.95,2026-05,2.06,10.33,-0.6,,,,營收 2026-05，月增 2.06%，年增 10.33%，累計年增 -0.6%,外資買超；投信買超；融資增加；營收 2026-05，月增 2.06%，年增 10.33%，累計年增 -0.6%,72.95
2026-07-03,1810,和成,TWSE,玻璃陶瓷,,5,23.25,6.15,0.86,0.87,16.83,,,0.0,19.23,1.696,14.0,252,30.62,62.02,-38.29,-48.17,-9.18,63.73,20.67,24.8,3.46,5.0,2026-06-26,61.44,,,66.02,26.82,,0.0,2026Q1,17.36,-19.13,106.14,-1,3.78,6.15,3.3,75.69,22.1061,5.17,38359.94,20422.28,7671.99,7671.99,2.66,1.0,21.0,強放量,7781.83,147.06,7928.89,20.29,0.38,5,0,1,0,3953.96,42.29,,,,,,,0.0,45.46,2233,245,-4.27,39.43,未取得,0.0,39.43,0.0,0.0,0.0,0.0,0.0,-1.76,39.43,2026-05,5.24,-6.7,-7.42,,,,營收 2026-05，月增 5.24%，年增 -6.7%，累計年增 -7.42%,外資買超；投信買超；融資增加；強放量；接近區間高點；營收 2026-05，月增 5.24%，年增 -6.7%，累計年增 -7.42%,39.43
2026-07-03,1310,台苯,TWSE,塑膠工業,,5,11.4,,0.0,0.82,14.0,,,0.0,14.57,1.436,13.4,252,26.39,47.48,-42.52,-62.72,-13.96,53.43,24.32,24.26,3.04,2.0,2026-06-26,23.21,,,30.09,58.26,,0.0,2026Q1,8.94,7.12,-22.7,1,-1.97,,-3.8,39.26,10.6775,6.77,67245.55,25050.68,13449.11,13449.11,1.86,1.0,13.35,放量,7794.61,0.0,7794.61,11.59,0.0,2,0,0,0,3121.5,0.0,,,,,,,0.0,33.27,4535,26,-5.37,17.94,未取得,0.0,17.94,0.0,0.0,0.0,0.0,0.0,-9.96,17.94,2026-05,-42.02,-38.61,-9.78,,,,營收 2026-05，月增 -42.02%，年增 -38.61%，累計年增 -9.78%,外資買超；融資增加；放量；接近區間高點；營收 2026-05，月增 -42.02%，年增 -38.61%，累計年增 -9.78%,17.94
2026-07-03,4526,東台,TWSE,電機機械,,5,41.5,39.9,2.41,2.19,8.07,,,-4.93,8.64,2.988,4.84,252,29.89,52.57,-39.01,-57.62,-10.37,73.28,9.05,20.05,3.39,0.0,2026-06-26,44.8,,,52.21,41.63,,0.0,2026Q1,12.11,-16.01,-15.11,1,1.02,40.69,-0.3,52.07,41.6485,-0.36,35875.21,3635.83,7175.04,7175.04,0.51,1.0,-5.92,正常,7696.9,0.0,7696.9,21.45,0.0,0,1,0,0,-1039.81,0.0,,,,,,,0.0,36.0,361,12,-0.81,47.1,未取得,0.0,47.1,0.0,0.0,0.0,0.0,0.0,11.91,47.1,2026-05,42.7,49.95,-11.76,,,,營收 2026-05，月增 42.7%，年增 49.95%，累計年增 -11.76%,外資買超；融資增加；營收 2026-05，月增 42.7%，年增 49.95%，累計年增 -11.76%,47.1
2026-07-03,5371,中光電,TPEX,光電業,,5,93.1,155.17,0.54,1.38,17.85,,,-0.85,28.77,33.268,14.0,252,6.16,73.69,-62.75,-36.5,-33.97,76.33,26.33,6.68,-2.98,0.0,2026-06-26,39.22,,,43.38,50.91,,0.0,2026Q1,15.62,-1.51,-1.27,-1,0.6,155.17,-2.7,23.6,88.1969,5.56,188602.0,39894.0,37720.4,37720.4,1.06,1.0,0.69,正常,7482.43,9.0,7491.43,3.97,0.0,1,0,0,0,6013.28,0.0,,,,,,,0.0,13.12,3453,646,-1.26,14.94,未取得,0.0,14.94,0.0,0.0,0.0,0.0,0.0,3.08,14.94,2026-05,2.26,6.05,10.73,,,,營收 2026-05，月增 2.26%，年增 6.05%，累計年增 10.73%,外資買超；投信買超；融資增加；接近區間高點；營收 2026-05，月增 2.26%，年增 6.05%，累計年增 10.73%,14.94
2026-07-03,2845,遠東銀,TWSE,金融保險業,,5,13.15,14.94,4.79,0.9,0.38,,,-1.13,2.33,2.063,5.23,252,1.94,0.77,-66.97,-109.43,-6.74,10.97,5.35,3.3,0.59,5.0,2026-06-26,69.35,,,74.26,16.45,,0.0,2026Q1,,,,0,0.92,14.29,1.5,59.5,12.9939,1.2,79399.32,11661.76,15879.86,15879.86,0.73,1.0,-3.19,正常,-11531.49,18933.74,7402.25,-14.52,23.85,2,0,5,0,5368.5,533.0,,,,,,,0.0,34.96,-5640,-2,7.1,48.77,未取得,0.0,48.77,0.0,0.0,0.0,0.0,0.0,6.71,48.77,2026-05,1.28,21.68,16.59,,,,營收 2026-05，月增 1.28%，年增 21.68%，累計年增 16.59%,投信買超；融資下降；接近區間高點；營收 2026-05，月增 1.28%，年增 21.68%，累計年增 16.59%,48.77
