as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,1,凱基-中港,9202,,52.0,-52.0,19.6,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,1,新光,8560,54.0,,54.0,19.38,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,2,統一,5850,1.0,22.0,-21.0,18.3,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,2,元大-三民,989F,34.0,,34.0,19.61,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,3,中國信託-三重,6161,2.0,21.0,-19.0,17.67,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,3,永豐金-中和,9A9B,33.0,,32.0,19.55,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,4,富邦-彰化,965U,5.0,24.0,-19.0,17.63,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,4,台新-安南,9B2Z,30.0,,30.0,19.21,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,5,元大-旗山,981n,,18.0,-18.0,19.7,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,5,元大-竹山,981R,28.0,,28.0,19.48,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,6,統一-仁愛,585c,,15.0,-15.0,19.5,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,6,國泰-敦南,8888,27.0,11.0,16.0,19.28,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,7,群益金鼎-館前,913Y,,15.0,-15.0,19.57,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,7,凱基-土城,921J,16.0,,16.0,19.07,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,8,台新-台中,9B1h,1.0,13.0,-12.0,19.47,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,8,第一金-新興,538A,17.0,1.0,15.0,18.92,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,9,台中銀-豐原,611A,,11.0,-11.0,19.42,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,9,永豐金-天母,9A9G,13.0,2.0,11.0,19.42,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,sell,10,元大-內湖,989N,,11.0,-10.0,19.13,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8093,保銳,buy,10,永豐金-桃園,9A9x,11.0,,11.0,19.92,histock,https://histock.tw/stock/branch.aspx?no=8093&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8096,擎亞,sell,1,富邦-南港,962A,1526.0,2590.0,-1063.0,97.97,histock,https://histock.tw/stock/branch.aspx?no=8096&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8096,擎亞,buy,1,台灣摩根士丹利,1470,11161.0,8011.0,3150.0,97.44,histock,https://histock.tw/stock/branch.aspx?no=8096&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8096,擎亞,sell,2,國泰-敦南,8888,9210.0,10231.0,-1020.0,95.73,histock,https://histock.tw/stock/branch.aspx?no=8096&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8096,擎亞,buy,2,元大,9800,26801.0,24940.0,1861.0,96.87,histock,https://histock.tw/stock/branch.aspx?no=8096&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8096,擎亞,sell,3,永豐金-忠孝,9A9D,631.0,1244.0,-612.0,94.7,histock,https://histock.tw/stock/branch.aspx?no=8096&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8096,擎亞,buy,3,港商野村,1560,4202.0,2686.0,1515.0,97.66,histock,https://histock.tw/stock/branch.aspx?no=8096&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8096,擎亞,sell,4,台新-西松,9B2n,1414.0,1977.0,-562.0,95.27,histock,https://histock.tw/stock/branch.aspx?no=8096&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8096,擎亞,buy,4,美林,1440,10104.0,8733.0,1371.0,96.23,histock,https://histock.tw/stock/branch.aspx?no=8096&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8096,擎亞,sell,5,第一金-中山,5389,691.0,1195.0,-503.0,96.13,histock,https://histock.tw/stock/branch.aspx?no=8096&from=20260420&to=20260518
