as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,1,新光,8560,3.0,246.0,-243.0,27.81,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,1,群益金鼎-敦南,9101,145.0,2.0,143.0,28.23,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,2,陽信-石牌,8711,2.0,60.0,-58.0,28.23,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,2,玉山,8840,68.0,1.0,67.0,28.0,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,3,兆豐-南門,700g,,55.0,-55.0,28.66,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,3,群益金鼎,9100,51.0,,50.0,28.4,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,4,台新-松江,9B15,,50.0,-50.0,28.48,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,4,永豐金,9A00,41.0,6.0,34.0,27.92,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,5,兆豐-鹿港,700f,,32.0,-32.0,28.74,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,5,永豐金-彰化,9A9s,30.0,,30.0,28.4,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,6,凱基-新莊,921S,,23.0,-23.0,28.82,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,6,玉山-城中,884E,30.0,,30.0,27.99,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,7,台新-九如,9B21,,20.0,-20.0,28.31,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,7,第一金-桃園,5385,30.0,2.0,27.0,28.61,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,8,玉山-新竹,884H,10.0,30.0,-19.0,28.46,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,8,國泰-高雄,8881,25.0,,25.0,28.18,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,9,兆豐-岡山,700s,,17.0,-17.0,28.61,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,9,元大-鹿港,989S,21.0,,20.0,28.48,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,sell,10,凱基-竹北,9234,,16.0,-16.0,28.35,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8080,泰霖,buy,10,台新-城東,9B2r,20.0,,20.0,28.77,histock,https://histock.tw/stock/branch.aspx?no=8080&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,sell,1,新加坡商瑞銀,1650,49.0,84.0,-35.0,174.82,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,buy,1,美好-蘆洲,5261,413.0,230.0,183.0,175.11,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,sell,2,兆豐-復興,700p,,24.0,-24.0,175.65,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,buy,2,華南永昌,9300,56.0,2.0,54.0,175.23,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,sell,3,元大-敦南,989P,,21.0,-21.0,172.57,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,buy,3,富邦-仁愛,9676,126.0,83.0,43.0,175.31,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,sell,4,凱基-台北,9268,42.0,56.0,-14.0,174.84,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,buy,4,台灣摩根士丹利,1470,28.0,16.0,12.0,174.69,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,sell,5,美林,1440,36.0,50.0,-14.0,174.15,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,buy,5,香港上海匯豐,8960,11.0,,11.0,177.05,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,sell,6,台新,9B00,14.0,28.0,-13.0,175.77,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,buy,6,統一-新台中,585D,7.0,,7.0,175.64,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8083,瑞穎,sell,7,富邦-南京,961C,,11.0,-11.0,174.55,histock,https://histock.tw/stock/branch.aspx?no=8083&from=20260420&to=20260518
