as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,1,台新-府城,9B29,2.0,94.0,-91.0,189.2,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,1,美林,1440,154.0,77.0,77.0,182.09,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,2,玉山-新莊,8842,4.0,76.0,-72.0,176.5,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,2,合庫,1020,71.0,8.0,63.0,188.03,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,3,凱基,9200,,70.0,-70.0,172.58,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,3,摩根大通,8440,110.0,47.0,63.0,184.29,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,4,宏遠,1260,,60.0,-60.0,171.41,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,4,凱基-苗栗,9276,54.0,,54.0,182.22,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,5,台中銀-台北,6115,,47.0,-47.0,190.01,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,5,台灣摩根士丹利,1470,135.0,89.0,46.0,181.57,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,6,玉山,8840,2.0,48.0,-45.0,186.07,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,6,新加坡商瑞銀,1650,122.0,83.0,39.0,184.0,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,7,兆豐-民生,700c,,37.0,-37.0,187.74,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,7,香港上海匯豐,8960,38.0,,38.0,179.95,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,8,元大-中山北路,980a,1.0,37.0,-36.0,179.75,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,8,光和-高雄,638D,54.0,18.0,36.0,185.4,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,9,元大-內湖,989N,2.0,34.0,-32.0,176.43,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,9,群益金鼎-彰化,9187,47.0,16.0,30.0,181.04,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,sell,10,凱基-中山,9229,2.0,31.0,-29.0,185.03,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6996,力領科技,buy,10,大昌-樹林,6461,35.0,7.0,28.0,181.3,histock,https://histock.tw/stock/branch.aspx?no=6996&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6997,博弘,sell,1,玉山,8840,1.0,32.0,-31.0,76.94,histock,https://histock.tw/stock/branch.aspx?no=6997&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6997,博弘,buy,1,富邦-仁愛,9676,22.0,3.0,19.0,73.88,histock,https://histock.tw/stock/branch.aspx?no=6997&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6997,博弘,sell,2,中國信託-新竹,6165,3.0,20.0,-17.0,75.03,histock,https://histock.tw/stock/branch.aspx?no=6997&from=20260420&to=20260518
