latest_date,stock_id,name,market,observed_days,close,20d_avg_price,close_vs_avg_pct,20d_volume_lot,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,total_score
2026-04-17,5457,宣德,TPEX,20,38.15,37.3865,2.04,19891.0,1787.86,-43.0,1744.86,8.99,-0.22,1,0,0,3,283.0,-10.0,,,,,,,0.0,24.95,24.95
2026-04-17,2239,英利-KY,TWSE,20,24.0,23.0045,4.33,2239.46,215.3,0.0,215.3,9.61,0.0,0,1,0,0,-9.7,0.0,,,,,,,0.0,24.92,24.92
2026-04-17,2415,錩新,TWSE,20,29.05,29.7133,-2.23,6811.75,215.45,0.0,215.45,3.16,0.0,6,0,0,0,25.45,0.0,,,,,,,0.0,24.86,24.86
2026-04-17,1240,茂生農經,TPEX,20,59.7,59.2653,0.73,377.0,8.02,0.0,8.02,2.13,0.0,0,0,0,0,0.0,0.0,康和-板橋,35.0,59.35,兆豐,-63.0,59.12,12.79,11.96,24.75
2026-04-17,1762,中化生,TWSE,20,29.35,28.9012,1.55,2470.05,200.4,0.0,200.4,8.11,0.0,0,2,0,0,-4.62,0.0,,,,,,,0.0,24.72,24.72
2026-04-17,3023,信邦,TWSE,20,282.0,263.3945,7.06,50789.46,6480.86,-470.19,6010.68,12.76,-0.93,10,0,0,6,430.31,-378.0,,,,,,,0.0,24.65,24.65
2026-04-17,5469,瀚宇博,TWSE,20,94.4,88.5347,6.62,67566.31,5747.65,-137.29,5610.36,8.51,-0.2,2,0,0,1,957.21,-592.0,,,,,,,0.0,24.65,24.65
2026-04-17,6771,平和環保-創,TWSE,20,45.3,44.2039,2.48,655.95,24.85,0.0,24.85,3.79,0.0,4,0,0,0,7.0,0.0,,,,,,,0.0,24.61,24.61
2026-04-17,8358,金居,TPEX,20,367.5,280.82,30.87,556740.0,27112.08,-4324.87,22787.22,4.87,-0.78,10,0,3,0,1322.36,427.63,,,,,,,0.0,24.57,24.57
2026-04-17,2722,夏都,TWSE,20,24.6,24.4067,0.79,1318.91,49.74,0.0,49.74,3.77,0.0,4,0,0,0,0.68,0.0,,,,,,,0.0,24.56,24.56
2026-04-17,6284,佳邦,TPEX,20,88.9,85.3638,4.14,33011.0,1717.07,-1.0,1716.07,5.2,-0.0,5,0,0,0,589.0,0.0,,,,,,,0.0,24.55,24.55
2026-04-17,6216,居易,TWSE,20,25.75,25.2953,1.8,2680.38,195.46,0.0,195.46,7.29,0.0,0,1,0,0,-42.54,0.0,,,,,,,0.0,24.42,24.42
