as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,1,台灣摩根士丹利,1470,7797.0,9789.0,-1992.0,71.95,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,1,國泰-敦南,8888,9926.0,9117.0,808.0,76.53,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,2,凱基-台北,9268,25353.0,26963.0,-1609.0,76.24,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,2,統一,5850,4450.0,3690.0,759.0,72.96,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,3,摩根大通,8440,7420.0,8841.0,-1421.0,74.59,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,3,台新-松江,9B15,1166.0,440.0,726.0,70.62,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,4,華南永昌,9300,720.0,1561.0,-841.0,71.82,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,4,台新,9B00,3315.0,2801.0,514.0,76.74,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,5,港商野村,1560,2995.0,3741.0,-746.0,76.57,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,5,兆豐-寶成,700r,829.0,463.0,365.0,74.2,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,6,康和,8450,278.0,1019.0,-741.0,63.69,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,6,新光,8560,2781.0,2445.0,336.0,76.15,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,7,花旗環球,1590,80.0,737.0,-656.0,81.71,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,7,元大-大天母,9893,1700.0,1375.0,324.0,72.05,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,8,群益金鼎-西松,9136,303.0,797.0,-493.0,79.11,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,8,元大-豐原站前,989W,973.0,653.0,320.0,76.22,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,9,美商高盛,1480,10816.0,11292.0,-475.0,75.88,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,9,永豐金-敦南,9A8F,1208.0,894.0,313.0,77.09,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,sell,10,元大-松江,9801,735.0,1107.0,-372.0,77.98,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1727,中華化,buy,10,新加坡商瑞銀,1650,6349.0,6038.0,311.0,75.84,histock,https://histock.tw/stock/branch.aspx?no=1727&from=20260420&to=20260518
