as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,1,富邦-板橋,9655,7.0,408.0,-400.0,84.37,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,1,玉山-新莊,8842,294.0,1.0,293.0,84.97,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,2,永豐金,9A00,21.0,348.0,-326.0,85.44,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,2,元大-復北,9872,110.0,,110.0,84.08,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,3,宏遠,1260,5.0,198.0,-193.0,84.96,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,3,富邦-新店,9661,97.0,5.0,92.0,85.19,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,4,摩根大通,8440,68.0,255.0,-187.0,85.24,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,4,國泰-忠孝,8887,60.0,1.0,59.0,85.35,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,5,美林,1440,73.0,193.0,-120.0,85.94,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,5,國泰-敦南,8888,73.0,15.0,58.0,85.85,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,6,兆豐,7000,,110.0,-110.0,83.23,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,6,永豐金-復興,9A9Z,47.0,,47.0,84.35,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,7,凱基-台北,9268,249.0,357.0,-107.0,85.67,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,7,新光-桃園,8565,43.0,2.0,41.0,84.69,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,8,元大-士林,981j,2.0,78.0,-75.0,84.76,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,8,玉山,8840,43.0,5.0,38.0,84.92,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,9,元大-大益,9814,2.0,62.0,-59.0,84.49,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,9,合庫-自強,102C,35.0,1.0,33.0,85.16,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,sell,10,元大-太平,981Q,,51.0,-51.0,84.07,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8446,華研,buy,10,香港上海匯豐,8960,33.0,,33.0,84.27,histock,https://histock.tw/stock/branch.aspx?no=8446&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,1,臺銀-新竹,1045,,65.0,-65.0,16.11,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,1,永豐金-新竹,9A97,52.0,1.0,50.0,16.27,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,2,第一金-中山,5389,,59.0,-59.0,16.05,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,2,大昌,6460,31.0,,31.0,15.97,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,3,兆豐-北高雄,700I,,40.0,-40.0,16.08,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,3,中國信託,6160,32.0,3.0,29.0,16.28,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,4,元大-北港,9837,1.0,32.0,-30.0,16.89,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,4,台新-虎尾,9B2N,28.0,1.0,26.0,16.58,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,5,永豐金-豐原,9A9Q,,22.0,-22.0,16.13,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,5,華南永昌-民權,9312,24.0,,24.0,16.83,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,6,凱基-中山,9229,1.0,23.0,-21.0,16.04,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,6,元大-北屯,989d,16.0,,16.0,16.18,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,7,群益金鼎-基隆,913E,,16.0,-15.0,15.85,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,7,國泰-台中,8882,20.0,6.0,13.0,16.21,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,8,富邦-建國,9658,,10.0,-10.0,16.98,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,8,新光,8560,24.0,10.0,13.0,16.53,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,9,富邦-板橋,9655,3.0,12.0,-8.0,16.0,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,9,國泰-敦南,8888,61.0,50.0,11.0,16.29,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,sell,10,富邦-竹東,9625,,9.0,-8.0,15.99,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8450,霹靂,buy,10,永豐金-市政,9A9W,10.0,1.0,9.0,16.08,histock,https://histock.tw/stock/branch.aspx?no=8450&from=20260420&to=20260518
