latest_date,stock_id,name,market,industry,sub_industry,observed_days,close,pe_ratio,dividend_yield,pb_ratio,period_return_pct,rsi14,volatility_pct,close_vs_high_pct,close_vs_low_pct,avg_turnover_100m,momentum_score,history_days,return_6m_pct,return_12m_pct,rs_6m_pct,rs_12m_pct,close_vs_52w_high_pct,close_vs_52w_low_pct,close_vs_ma60_pct,close_vs_ma240_pct,long_momentum_score,valuation_score,disp_date,big_holder_pct,big_holder_change_1w,big_holder_change_4w,holder_400_pct,retail_pct,retail_change_1w,dispersion_score,fin_quarter,gross_margin_pct,operating_margin_pct,net_margin_pct,gross_margin_streak,eps_ttm,pe_ttm,fundamental_score,multifactor_score,5d_avg_price,close_vs_avg_pct,5d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,5d_foreign_net_lot,5d_trust_net_lot,5d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_buy_branch_est_cost,branch_buy_streak,branch_streak_broker,top_buy_is_day_trader,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-07-07,4938,和碩,TWSE,電腦及週邊設備業,EMS組裝,5,82.3,18.92,,,-0.36,,,-4.08,0.37,8.693,-0.22,252,19.45,4.31,-41.2,-97.12,-19.71,21.93,-2.22,8.51,2.35,0.0,2026-07-03,72.88,-0.43,,77.4,18.38,0.3,-3.44,2026Q1,4.42,1.16,0.64,1,4.35,18.92,2.7,10.02,83.5286,-1.47,52035.38,8561.13,10407.08,10407.08,0.82,1.0,-2.13,正常,18247.27,-14089.87,4157.4,35.07,-27.08,5,0,0,5,496.36,-1447.05,,,,,,,0,,,,0.0,4.89,-1359,0,2.61,9.69,未取得,0.0,9.69,0.0,0.0,0.0,0.0,0.0,2.19,9.69,2026-05,10.06,11.99,-7.32,,,,營收 2026-05，月增 10.06%，年增 11.99%，累計年增 -7.32%,外資買超；融資下降；千張大戶減持；營收 2026-05，月增 10.06%，年增 11.99%，累計年增 -7.32%,9.69
2026-07-07,2327,國巨*,TWSE,電子零組件業,被動元件,5,905.0,71.26,,,-20.61,,,-25.82,0.0,573.071,-9.0,245,275.52,84.88,214.87,-16.55,-25.82,583.02,38.49,143.4,17.2,-2.0,2026-07-03,68.96,-0.49,,73.9,20.25,0.42,-3.92,2026Q1,38.1,25.19,20.96,3,4.64,195.04,8.0,40.11,1057.3637,-14.41,270990.53,65596.74,54198.11,54198.11,1.21,1.0,5.52,正常,18088.97,-10661.07,7427.9,6.68,-3.93,2,0,0,1,7286.02,-589.39,,,,,,,0,,,,0.0,10.21,-8306,50,3.07,27.07,未取得,0.0,27.07,0.0,0.0,0.0,0.0,0.0,13.79,27.07,2026-05,7.26,47.46,27.35,,,,營收 2026-05，月增 7.26%，年增 47.46%，累計年增 27.35%,外資買超；融資下降；毛利率連3升；千張大戶減持；營收 2026-05，月增 7.26%，年增 47.46%，累計年增 27.35%,27.07
2026-07-07,6182,合晶,TPEX,半導體業,,5,145.5,3637.5,0.0,5.47,7.78,,,-16.38,7.78,183.696,1.67,252,365.6,599.52,304.96,498.09,-16.38,622.08,84.88,243.25,17.2,-2.0,2026-07-03,41.25,4.08,,45.88,46.81,-3.5,4.5,2026Q1,19.03,1.06,0.08,-1,0.04,3637.5,0.3,39.23,153.3566,-5.12,598918.0,110264.0,119783.6,119783.6,0.92,1.0,-0.95,正常,17651.3,5668.0,23319.3,2.95,0.95,1,0,0,1,401.03,-1740.0,,,,,,,0,,,,0.0,13.88,-2331,625,0.39,18.03,未取得,0.0,18.03,0.0,0.0,0.0,0.0,0.0,3.76,18.03,2026-05,2.79,11.94,7.96,,,,營收 2026-05，月增 2.79%，年增 11.94%，累計年增 7.96%,外資買超；投信買超；融資下降；千張大戶增持；營收 2026-05，月增 2.79%，年增 11.94%，累計年增 7.96%,18.03
2026-07-07,1609,大亞,TWSE,電器電纜,,5,41.95,17.55,,,8.4,,,-5.2,10.83,9.608,5.04,252,8.96,13.84,-51.68,-87.59,-16.1,33.6,16.14,9.72,1.3,1.5,2026-07-03,26.72,-0.12,,30.8,61.56,-0.24,-0.96,2026Q1,18.91,14.08,6.21,2,2.4,17.48,3.9,68.39,41.7793,0.41,114984.85,44384.26,22996.97,22996.97,1.93,1.0,14.16,放量,16347.51,1.0,16348.51,14.22,0.0,3,0,0,0,5766.22,0.0,,,,,,,0,,,,0.0,43.38,-219,97,0.24,50.53,未取得,0.0,50.53,0.0,0.0,0.0,0.0,0.0,6.91,50.53,2026-05,0.34,21.98,18.2,,,,營收 2026-05，月增 0.34%，年增 21.98%，累計年增 18.2%,外資買超；投信買超；融資下降；放量；毛利率連2升；營收 2026-05，月增 0.34%，年增 21.98%，累計年增 18.2%,50.53
2026-07-07,8033,雷虎,TWSE,其他業,軍工航太,5,207.0,308.96,,,11.29,,,-7.8,17.95,41.657,6.77,252,42.76,228.57,-17.89,127.14,-7.8,247.9,41.8,49.95,6.13,-2.0,2026-07-03,30.38,9.78,,38.94,52.12,-9.51,4.5,2026Q1,38.21,-0.7,13.75,2,0.67,308.96,5.4,58.43,193.0687,7.22,107880.85,8165.97,21576.17,21576.17,0.38,1.0,-7.46,正常,14623.95,0.0,14623.95,13.56,0.0,5,0,0,0,955.86,0.0,,,,,,,0,,,,0.0,40.84,-334,242,0.44,41.36,未取得,0.0,41.36,0.0,0.0,0.0,0.0,0.0,0.08,41.36,2026-05,6.98,-9.56,6.04,,,,營收 2026-05，月增 6.98%，年增 -9.56%，累計年增 6.04%,外資買超；融資下降；毛利率連2升；千張大戶增持；營收 2026-05，月增 6.98%，年增 -9.56%，累計年增 6.04%,41.36
2026-07-07,2515,中工,TWSE,建材營造業,,5,14.0,29.17,,,5.26,,,-3.45,6.87,1.713,3.16,252,8.53,21.74,-52.12,-79.69,-24.93,34.62,6.22,6.36,1.25,0.0,2026-07-03,53.82,0.41,,60.98,28.39,-0.24,3.78,2026Q1,8.72,4.95,3.67,-1,0.48,29.17,0.3,73.37,13.905,0.68,61585.45,7449.67,12317.09,12317.09,0.6,1.0,-4.74,正常,14579.28,-7.0,14572.28,23.67,-0.01,5,0,0,0,1325.96,0.0,,,,,,,0,,,,0.0,47.97,-984,3,1.6,67.25,未取得,0.0,67.25,0.0,0.0,0.0,0.0,0.0,17.68,67.25,2026-05,5.01,57.1,42.5,,,,營收 2026-05，月增 5.01%，年增 57.1%，累計年增 42.5%,外資買超；融資下降；千張大戶增持；營收 2026-05，月增 5.01%，年增 57.1%，累計年增 42.5%,67.25
2026-07-07,5880,合庫金,TWSE,金融保險業,金控,5,24.9,17.79,,,0.2,,,-0.4,2.05,3.243,5.12,252,2.68,-1.58,-57.96,-103.01,-5.68,10.42,5.62,3.58,0.67,1.5,2026-07-03,69.58,0.01,,73.6,17.67,-0.03,0.58,2026Q1,,,34.65,0,1.4,17.79,4.5,58.9,24.7963,0.42,65388.74,17111.95,13077.75,13077.75,1.31,1.0,6.7,正常,14522.55,112.52,14635.07,22.21,0.17,3,0,0,2,7456.38,-12.43,,,,,,,0,,,,0.0,39.43,-8,0,0.01,43.18,未取得,0.0,43.18,0.0,0.0,0.0,0.0,0.0,3.74,43.18,2026-05,3.47,17.49,1.1,,,,營收 2026-05，月增 3.47%，年增 17.49%，累計年增 1.1%,外資買超；投信買超；融資下降；接近區間高點；營收 2026-05，月增 3.47%，年增 17.49%，累計年增 1.1%,43.18
2026-07-07,2301,光寶科,TWSE,電腦及週邊設備業,電源供應器,5,213.0,31.32,,,-2.96,,,-8.78,0.47,42.22,-1.78,252,27.54,81.28,-33.1,-20.16,-18.7,97.22,4.14,27.01,3.15,0.0,2026-07-03,73.5,0.01,,78.24,17.43,-0.17,0.58,2026Q1,21.66,9.44,8.7,-2,6.79,31.37,-0.9,17.5,221.4354,-3.81,95333.11,21217.65,19066.62,19066.62,1.11,1.0,1.35,正常,13986.99,-4345.39,9641.6,14.67,-4.56,0,1,0,5,-2445.26,-860.46,,,,,,,0,,,,0.0,5.2,-1131,-49,1.17,15.77,未取得,0.0,15.77,0.0,0.0,0.0,0.0,0.0,9.4,15.77,2026-05,3.95,29.56,22.52,,,,營收 2026-05，月增 3.95%，年增 29.56%，累計年增 22.52%,外資買超；融資下降；毛利率連2降；營收 2026-05，月增 3.95%，年增 29.56%，累計年增 22.52%,15.77
2026-07-07,6239,力成,TWSE,半導體業,封測,5,323.5,38.51,,,-3.58,,,-10.14,2.7,99.24,-2.15,252,76.29,138.75,15.65,37.31,-16.41,178.88,14.17,60.9,11.88,0.0,2026-07-03,60.01,-0.61,,66.86,27.42,0.16,-4.0,2026Q1,19.44,12.95,8.65,3,8.4,38.51,5.0,24.69,337.9656,-4.28,146819.57,34189.12,29363.91,29363.91,1.16,1.0,1.97,正常,13884.46,-11415.76,2468.7,9.46,-7.78,5,0,0,5,307.93,-1969.0,,,,,,,0,,,,0.0,1.32,-177,-160,0.09,12.97,未取得,0.0,12.97,0.0,0.0,0.0,0.0,0.0,11.56,12.97,2026-05,4.52,30.23,34.87,,,,營收 2026-05，月增 4.52%，年增 30.23%，累計年增 34.87%,外資買超；融資下降；毛利率連3升；千張大戶減持；營收 2026-05，月增 4.52%，年增 30.23%，累計年增 34.87%,12.97
2026-07-07,8150,南茂,TWSE,半導體業,,5,109.0,92.37,,,1.87,,,-8.02,12.72,83.836,1.12,252,124.28,303.7,63.64,202.27,-8.02,371.86,23.08,102.3,17.2,-2.0,2026-07-03,66.33,2.71,,71.99,23.68,-3.2,4.5,2026Q1,13.78,7.49,7.28,-1,1.18,92.37,0.3,74.08,108.8969,0.09,384933.25,94703.62,76986.65,76986.65,1.23,1.0,5.76,正常,12686.99,12765.0,25451.99,3.3,3.32,2,0,5,0,55.46,500.0,,,,,,,0,,,,0.0,42.67,-2091,260,0.58,50.08,未取得,0.0,50.08,0.0,0.0,0.0,0.0,0.0,6.83,50.08,2026-05,-3.1,17.72,25.08,,,,營收 2026-05，月增 -3.1%，年增 17.72%，累計年增 25.08%,外資買超；投信買超；融資下降；千張大戶增持；營收 2026-05，月增 -3.1%，年增 17.72%，累計年增 25.08%,50.08
