as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,1,元大-敦化,9833,,45.0,-45.0,22.33,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,1,元大-大同,989G,65.0,,65.0,22.12,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,2,富邦-台北,9623,,40.0,-40.0,21.53,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,2,兆豐-大同,700S,27.0,,27.0,22.46,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,3,富邦-陽明,9604,,39.0,-39.0,22.28,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,3,花旗環球,1590,22.0,2.0,20.0,22.5,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,4,陽信-石牌,8711,,22.0,-22.0,22.39,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,4,臺銀-民權,1043,20.0,,20.0,21.4,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,5,永豐金-新竹,9A97,,7.0,-7.0,22.69,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,5,永豐金-松山,9A91,9.0,,9.0,22.78,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,6,元大-四維,9831,,3.0,-3.0,22.33,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,6,台灣摩根士丹利,1470,12.0,4.0,8.0,22.36,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,7,美林,1440,,3.0,-3.0,22.25,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,7,元大-忠孝鼎富,982F,13.0,8.0,5.0,22.44,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,8,臺銀-高雄,104C,,3.0,-3.0,22.2,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,8,京城,8490,4.0,,4.0,21.98,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,9,華南永昌-竹北,9339,,1.0,-1.0,22.65,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,9,永豐金,9A00,27.0,24.0,2.0,22.36,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,sell,10,第一金-桃園,5385,9.0,10.0,-1.0,22.29,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1470,大統新創,buy,10,凱基-土城,921J,2.0,,2.0,22.35,histock,https://histock.tw/stock/branch.aspx?no=1470&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,sell,1,凱基-台北,9268,1061.0,1370.0,-308.0,12.03,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,buy,1,元大-中壢,9834,252.0,13.0,238.0,11.48,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,sell,2,國票-九鼎,779P,15.0,287.0,-272.0,11.76,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,buy,2,富邦-永和,9654,301.0,97.0,204.0,11.82,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,sell,3,國泰-敦南,8888,205.0,382.0,-176.0,11.76,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,buy,3,第一金-桃園,5385,210.0,10.0,199.0,11.1,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,sell,4,兆豐-台中港,7005,25.0,195.0,-169.0,11.52,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,buy,4,永豐金-鳳山,9A61,204.0,15.0,189.0,11.14,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,sell,5,元大-大雅,983i,18.0,163.0,-144.0,11.03,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,buy,5,國泰-板橋,888K,195.0,61.0,134.0,11.81,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,sell,6,台新-三重,9B23,,122.0,-122.0,11.11,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,buy,6,光和-高雄,638D,137.0,16.0,121.0,12.05,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,sell,7,永豐金-埔里,9A79,13.0,131.0,-118.0,11.09,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,buy,7,永豐金-彰化,9A9s,177.0,70.0,107.0,11.67,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,sell,8,凱基-中壢,9285,4.0,111.0,-107.0,12.67,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,buy,8,元大-台北,980h,138.0,31.0,106.0,11.81,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1471,首利,sell,9,中國信託-永康,6163,25.0,127.0,-101.0,11.61,histock,https://histock.tw/stock/branch.aspx?no=1471&from=20260420&to=20260518
