as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,sell,1,永豐金-新竹,9A97,10.0,316.0,-306.0,75.97,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,buy,1,第一金,5380,2191.0,,2190.0,75.59,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,sell,2,元大,9800,356.0,633.0,-277.0,76.83,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,buy,2,德信,6910,145.0,2.0,143.0,73.41,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,sell,3,美商高盛,1480,127.0,383.0,-256.0,75.25,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,buy,3,新光-台南,8564,976.0,860.0,116.0,75.49,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,sell,4,凱基-台北,9268,478.0,675.0,-196.0,75.41,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,buy,4,永豐金-信義,9A9R,109.0,,109.0,69.78,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,sell,5,美林,1440,59.0,251.0,-192.0,74.67,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,buy,5,玉山-左營,884D,98.0,3.0,95.0,74.77,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,sell,6,福邦-新竹,6489,10.0,192.0,-182.0,75.44,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,buy,6,玉山-台中,884B,100.0,11.0,88.0,71.57,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,sell,7,台新-松德,9B2a,12.0,144.0,-132.0,78.52,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,buy,7,中國信託,6160,139.0,53.0,86.0,73.88,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6620,漢達,sell,8,元大-復北,9872,4.0,111.0,-107.0,73.22,histock,https://histock.tw/stock/branch.aspx?no=6620&from=20260420&to=20260518
