latest_date,stock_id,name,market,observed_days,close,5d_avg_price,close_vs_avg_pct,5d_volume_lot,5d_foreign_net_lot,5d_trust_net_lot,5d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,total_score
2026-04-24,7711,永擎,TWSE,5,405.0,369.2971,9.67,11140.43,602.47,45.82,648.29,5.41,0.41,5,0,1,0,13.89,45.82,,,,,,,0.0,25.0,25.0
2026-04-24,7734,印能科技,TPEX,5,3765.0,3256.8244,15.6,3667.0,5.61,590.52,596.14,0.15,16.1,0,2,3,0,-108.0,340.02,,,,,,,0.0,36.81,36.81
2026-04-24,4991,環宇-KY,TPEX,5,596.0,658.1989,-9.45,4802.0,299.06,277.19,576.25,6.23,5.77,2,0,5,0,262.51,125.13,,,,,,,0.0,55.99,55.99
2026-04-24,3363,上詮,TPEX,5,821.0,959.0036,-14.39,27331.0,494.2,44.03,538.24,1.81,0.16,0,1,5,0,-281.97,0.14,,,,,,,0.0,19.09,19.09
2026-04-24,7751,竑騰,TPEX,5,2405.0,2143.5123,12.2,3240.0,1.67,521.0,522.67,0.05,16.08,1,0,5,0,71.77,266.0,,,,,,,0.0,47.6,47.6
2026-04-24,5904,寶雅,TPEX,5,540.0,533.9176,1.14,2500.0,275.86,219.5,495.36,11.03,8.78,1,0,0,2,57.0,-3.0,,,,,,,0.0,56.95,56.95
2026-04-24,2072,世紀風電,TWSE,5,175.0,182.9133,-4.33,3356.09,88.8,400.0,488.8,2.65,11.92,1,0,0,0,50.0,0.0,,,,,,,0.0,46.94,46.94
2026-04-24,3529,力旺,TPEX,5,3900.0,4103.8276,-4.97,5378.0,261.68,141.32,403.0,4.87,2.63,3,0,0,3,211.23,-52.9,,,,,,,0.0,23.8,23.8
2026-04-24,3693,營邦,TPEX,5,655.0,701.8079,-6.67,15412.0,286.3,97.93,384.23,1.86,0.64,0,1,3,0,-302.91,39.0,,,,,,,0.0,15.8,15.8
2026-04-24,1735,日勝化,TWSE,5,28.1,29.728,-5.48,14515.92,293.0,80.0,373.0,2.02,0.55,0,2,2,0,-162.0,15.0,,,,,,,0.0,11.47,11.47
2026-04-24,2420,新巨,TWSE,5,55.4,55.4705,-0.13,1696.57,359.07,9.04,368.11,21.16,0.53,5,0,0,0,44.07,0.0,,,,,,,0.0,49.33,49.33
2026-04-24,6231,系微,TPEX,5,324.5,321.11,1.06,19166.0,316.05,40.0,356.05,1.65,0.21,0,1,0,0,-456.0,0.0,,,,,,,0.0,9.31,9.31
2026-04-24,2243,宏旭-KY,TWSE,5,24.25,23.5705,2.88,6615.85,247.0,99.0,346.0,3.73,1.5,0,1,5,0,-443.0,18.0,,,,,,,0.0,31.89,31.89
2026-04-24,3014,聯陽,TWSE,5,125.5,125.5362,-0.03,8238.8,269.03,48.19,317.22,3.27,0.58,1,0,1,0,196.03,92.69,,,,,,,0.0,21.57,21.57
2026-04-24,8404,百和興業-KY,TWSE,5,16.6,17.1694,-3.32,3961.99,294.0,1.47,295.47,7.42,0.04,1,0,1,0,80.0,1.47,,,,,,,0.0,28.4,28.4
2026-04-24,6290,良維,TPEX,5,317.0,291.1504,8.88,92060.0,272.28,0.92,273.19,0.3,0.0,0,1,0,0,-1461.95,0.0,,,,,,,0.0,-5.17,-5.17
2026-04-24,6451,訊芯-KY,TWSE,5,402.0,461.7101,-12.93,4783.54,126.05,86.0,212.04,2.63,1.8,0,1,5,0,-84.48,15.0,,,,,,,0.0,26.81,26.81
2026-04-24,6944,兆聯實業,TWSE,5,986.0,953.2883,3.43,6260.47,197.99,0.17,198.17,3.16,0.0,4,0,0,0,12.39,0.0,,,,,,,0.0,16.86,16.86
2026-04-24,4956,光鋐,TWSE,5,45.55,53.8862,-15.47,36286.34,24.1,165.0,189.1,0.07,0.45,3,0,4,0,683.5,29.0,,,,,,,0.0,20.69,20.69
2026-04-24,2258,鴻華先進-創,TWSE,5,29.4,29.2681,0.45,4781.25,170.0,5.0,175.0,3.56,0.1,0,2,1,0,-164.0,5.0,,,,,,,0.0,14.8,14.8
2026-04-24,6515,穎崴,TWSE,5,10060.0,10689.094,-5.89,2126.06,20.36,148.03,168.39,0.96,6.96,3,0,0,1,44.78,-61.27,,,,,,,0.0,32.16,32.16
2026-04-24,5007,三星,TWSE,5,58.0,56.7437,2.21,744.55,152.46,9.0,161.46,20.48,1.21,0,1,0,0,-15.0,0.0,,,,,,,0.0,39.02,39.02
2026-04-24,6672,騰輝電子-KY,TWSE,5,210.5,196.7146,7.01,68763.27,11.7,108.0,119.7,0.02,0.16,1,0,2,0,2953.55,1.0,,,,,,,0.0,7.57,7.57
2026-04-24,6679,鈺太,TPEX,5,275.5,281.0634,-1.98,3709.0,102.52,5.0,107.52,2.76,0.13,2,0,0,0,57.0,0.0,,,,,,,0.0,18.18,18.18
2026-04-24,4564,元翎,TWSE,5,18.6,19.537,-4.8,5725.65,103.0,3.11,106.11,1.8,0.05,0,2,1,0,-172.0,3.11,,,,,,,0.0,6.72,6.72
2026-04-24,8081,致新,TWSE,5,260.5,252.1273,3.32,6809.03,96.94,2.76,99.7,1.42,0.04,1,0,1,0,98.7,9.0,,,,,,,0.0,8.62,8.62
2026-04-24,3356,奇偶,TWSE,5,51.2,52.2856,-2.08,3047.56,82.0,0.17,82.17,2.69,0.01,0,2,1,0,-42.0,0.17,,,,,,,0.0,12.05,12.05
2026-04-24,6230,尼得科超眾,TWSE,5,168.0,163.3146,2.87,1367.66,69.93,1.77,71.7,5.11,0.13,0,1,1,0,-9.0,1.77,,,,,,,0.0,21.24,21.24
2026-04-24,1203,味王,TWSE,5,44.1,43.8914,0.48,187.72,39.0,1.0,40.0,20.78,0.53,1,0,1,0,5.0,1.0,,,,,,,0.0,43.83,43.83
2026-04-24,4569,六方科-KY,TWSE,5,178.0,191.9628,-7.27,673.47,31.0,1.0,32.0,4.6,0.15,2,0,1,0,3.0,1.0,,,,,,,0.0,22.88,22.88
2026-04-24,1234,黑松,TWSE,5,35.45,35.8084,-1.0,835.88,24.0,1.0,25.0,2.87,0.12,1,0,1,0,5.0,1.0,,,,,,,0.0,18.93,18.93
2026-04-24,6957,裕慶-KY,TWSE,5,160.5,160.2984,0.13,363.89,5.0,2.18,7.18,1.37,0.6,0,2,1,0,-2.0,2.18,,,,,,,0.0,10.33,10.33
2026-04-24,6756,威鋒電子,TWSE,5,89.1,87.5441,1.78,4652.28,3.07,2.01,5.08,0.07,0.04,0,2,1,0,-15.62,2.01,,,,,,,0.0,4.83,4.83
