as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,sell,1,元大-苑裡,989a,,27.0,-26.0,57.52,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,buy,1,凱基-台北,9268,25.0,9.0,15.0,56.17,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,sell,2,元大-鳳中,985C,2.0,16.0,-14.0,55.66,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,buy,2,華南永昌,9300,16.0,3.0,13.0,55.6,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,sell,3,第一金-中壢,538Y,,13.0,-12.0,55.6,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,buy,3,統一-新營,585E,11.0,,11.0,56.41,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,sell,4,凱基-長庚,9233,,12.0,-12.0,55.83,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,buy,4,華南永昌-楠梓,9332,10.0,,10.0,56.62,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,sell,5,元大-復北,9872,,11.0,-11.0,56.46,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,buy,5,高橋,5320,8.0,,8.0,56.78,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,sell,6,富邦-竹科,962C,,11.0,-10.0,56.02,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,buy,6,元大-雙和,9874,7.0,,7.0,56.67,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,8435,鉅邁,sell,7,元大-竹科,980K,,10.0,-10.0,55.88,histock,https://histock.tw/stock/branch.aspx?no=8435&from=20260420&to=20260518
