latest_date,stock_id,name,market,industry,sub_industry,observed_days,close,pe_ratio,dividend_yield,pb_ratio,period_return_pct,rsi14,volatility_pct,close_vs_high_pct,close_vs_low_pct,avg_turnover_100m,momentum_score,history_days,return_6m_pct,return_12m_pct,rs_6m_pct,rs_12m_pct,close_vs_52w_high_pct,close_vs_52w_low_pct,close_vs_ma60_pct,close_vs_ma240_pct,long_momentum_score,valuation_score,disp_date,big_holder_pct,big_holder_change_1w,big_holder_change_4w,holder_400_pct,retail_pct,retail_change_1w,dispersion_score,fin_quarter,gross_margin_pct,operating_margin_pct,net_margin_pct,gross_margin_streak,eps_ttm,pe_ttm,pe_percentile,pe_median_1y,pe_vs_median_pct,eps_single_q,eps_yoy_pct,operating_margin_yoy_pt,mispriced_score,mispriced_earnings_score,mispriced_cheap_score,mispriced_trap_penalty,mispriced_cyclical_peak,eps_ttm_at_high,mispriced_reason,fundamental_score,multifactor_score,20d_avg_price,close_vs_avg_pct,20d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_buy_branch_est_cost,branch_buy_streak,branch_streak_broker,top_buy_is_day_trader,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-09-09,2376,技嘉,TWSE,電腦及週邊設備業,AI伺服器/組裝,20,349.5,13.08,3.43,3.52,-11.18,53.46,45.75,-13.06,4.17,27.742,-6.0,252,40.08,27.55,2.71,-59.56,-13.06,69.25,1.48,21.71,8.33,3.0,2026-09-04,64.59,0.83,1.08,71.91,21.59,-0.38,6.0,2026Q2,9.62,5.63,4.58,-1,26.73,13.08,18.7,15.25,-14.2,9.87,116.9,0.45,20.0,13.0,9.0,-2.0,0,1,單季 EPS 年增 117%、毛利率連 1 季降、月營收年增 60%、PE 13.1（一年 19% 分位）、距 52 週高點 -13%,0.3,9.45,362.7323,-3.65,152963.55,4694.22,7648.18,6406.91,0.61,0.84,-7.23,正常,-6796.71,1216.73,-5579.98,-4.44,0.8,0,3,0,1,-1955.32,-3.91,富邦證券,2199.0,,358.11,2,富邦證券,0,凱基-台北,2155.0,,12.62,-18.32,-994,257,0.65,1.43,已取得,0.0,1.43,0.0,0.0,0.0,0.0,0.0,19.1,1.43,2026-07,3.08,59.67,49.96,,,,營收 2026-07，月增 3.08%，年增 59.67%，累計年增 49.96%,投信買超；融資下降；千張大戶增持；營收 2026-07，月增 3.08%，年增 59.67%，累計年增 49.96%,1.43
2026-09-09,2382,廣達,TWSE,電腦及週邊設備業,AI伺服器/組裝,20,342.0,14.9,4.56,5.41,5.23,59.26,33.86,-2.7,7.72,58.809,7.14,252,16.72,26.67,-20.64,-60.45,-21.92,35.45,0.59,10.82,3.2,3.0,2026-09-04,81.53,0.19,0.18,85.07,12.05,-0.11,2.56,2026Q2,5.02,3.3,2.76,1,22.95,14.9,22.2,15.89,-6.2,7.43,70.0,-0.75,25.5,14.5,11.0,0.0,0,1,單季 EPS 年增 70%、毛利率連 1 季升、月營收年增 131%、PE 14.9（一年 22% 分位）、距 52 週高點 -22%,2.7,101.84,332.4319,2.88,353810.41,26249.57,17690.52,21547.89,1.48,1.22,12.29,正常,37008.42,8095.88,45104.29,10.46,2.29,1,0,9,0,13098.74,5.54,新加坡商瑞銀,16757.0,,333.14,20,新加坡商瑞銀,0,花旗環球,11735.0,,18.03,56.42,-3084,-52,0.87,77.1,已取得,62.01,139.11,19.12,5.68,14.0,9.2,14.0,19.81,77.1,2026-07,-4.91,131.32,92.67,12.75,4.74,2.66,外資與投信同買；前大買超分點約占成交 4.74%；收盤距區間均價 2.88%；收盤距分點均價 2.66%；連買：外1 / 投9；營收 2026-07，月增 -4.91%，年增 131.32%，累計年增 92.67%,外資買超；投信買超；融資下降；主力分點連20買；營收 2026-07，月增 -4.91%，年增 131.32%，累計年增 92.67%,77.1
2026-09-09,2324,仁寶,TWSE,電腦及週邊設備業,AI伺服器/組裝,20,38.9,19.55,2.83,1.2,-1.02,51.53,62.21,-13.46,2.64,46.232,-0.61,252,18.42,40.18,-18.95,-46.94,-18.53,45.69,3.75,17.81,3.57,2.0,2026-09-04,61.1,-0.81,0.46,65.16,29.53,0.64,-2.62,2026Q2,4.62,1.2,1.31,-2,1.95,19.95,27.8,20.5,-4.6,0.73,563.6,-0.25,14.5,8.0,6.5,0.0,0,0,單季 EPS 年增 564%、毛利率連 2 季降、月營收年增 38%、PE 19.6（一年 28% 分位）、距 52 週高點 -19%,-0.9,-7.29,40.9639,-5.04,2257231.58,33657.75,112861.58,85657.49,0.3,0.76,-11.86,量縮,-2891.46,-38.03,-2929.49,-0.13,-0.0,1,0,0,7,982.37,-44.92,港商野村,11195.0,,40.51,0,港商野村,0,美林,26455.0,,4.01,-10.86,-453,-68,0.02,-2.8,已取得,0.0,-2.8,0.0,0.0,0.0,0.0,0.0,8.04,-2.8,2026-07,-15.49,38.26,18.82,,,,營收 2026-07，月增 -15.49%，年增 38.26%，累計年增 18.82%,融資下降；毛利率連2降；千張大戶減持；營收 2026-07，月增 -15.49%，年增 38.26%，累計年增 18.82%,-2.8
2026-09-09,6196,帆宣,TWSE,其他電子業,,20,534.0,24.18,1.21,6.59,4.5,61.38,42.0,-0.74,15.46,6.952,11.7,252,87.04,94.89,49.67,7.77,-12.03,144.39,2.35,48.39,15.96,-1.5,2026-09-04,66.37,0.09,-0.58,71.47,19.82,-0.33,-0.28,2026Q2,13.45,8.92,8.49,-1,22.4,23.84,63.1,22.64,6.8,8.18,319.5,4.17,12.5,12.5,0.0,0.0,0,1,單季 EPS 年增 320%、毛利率連 1 季降、月營收年增 101%、PE 24.2（一年 63% 分位）、距 52 週高點 -12%,0.3,87.65,507.6497,5.19,27387.62,3685.32,1369.38,2324.23,2.69,1.7,30.0,強放量,2550.69,-434.3,2116.39,9.31,-1.59,1,0,2,0,885.01,2.0,凱基-台北,813.0,,509.97,5,凱基-台北,1,摩根大通,551.0,,2.99,27.84,-96,7,0.37,46.47,已取得,33.55,80.02,11.59,3.56,8.0,4.4,6.0,18.26,46.47,2026-07,-1.02,101.35,47.39,7.73,2.97,4.71,外資主導買超；前大買超分點約占成交 2.97%；收盤距區間均價 5.19%；收盤距分點均價 4.71%；連買：外1 / 投2；營收 2026-07，月增 -1.02%，年增 101.35%，累計年增 47.39%,外資買超；融資下降；強放量；接近區間高點；隔日沖分點買超；營收 2026-07，月增 -1.02%，年增 101.35%，累計年增 47.39%,46.47
