latest_date,stock_id,name,market,industry,sub_industry,observed_days,close,pe_ratio,dividend_yield,pb_ratio,period_return_pct,rsi14,volatility_pct,close_vs_high_pct,close_vs_low_pct,avg_turnover_100m,momentum_score,history_days,return_6m_pct,return_12m_pct,rs_6m_pct,rs_12m_pct,close_vs_52w_high_pct,close_vs_52w_low_pct,close_vs_ma60_pct,close_vs_ma240_pct,long_momentum_score,valuation_score,disp_date,big_holder_pct,big_holder_change_1w,big_holder_change_4w,holder_400_pct,retail_pct,retail_change_1w,dispersion_score,fin_quarter,gross_margin_pct,operating_margin_pct,net_margin_pct,gross_margin_streak,eps_ttm,pe_ttm,fundamental_score,multifactor_score,5d_avg_price,close_vs_avg_pct,5d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,5d_foreign_net_lot,5d_trust_net_lot,5d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_buy_branch_est_cost,branch_buy_streak,branch_streak_broker,top_buy_is_day_trader,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-07-16,4939,亞電,TPEX,電子零組件業,,5,66.8,,0.37,4.58,18.02,,,0.0,25.56,5.649,14.0,251,82.02,239.09,26.56,138.04,-7.35,250.66,28.29,91.67,13.19,0.0,2026-07-09,24.62,0.04,,31.89,56.06,0.73,0.32,2026Q1,28.58,4.3,7.61,1,-0.25,,-0.8,43.35,62.295,7.23,45343.0,31453.0,9068.6,9068.6,3.47,1.0,21.0,強放量,437.17,0.0,437.17,0.96,0.0,0,1,0,0,-105.05,0.0,,,,,,,0,,,,0.0,0.7,-354,353,1.25,6.14,未取得,0.0,6.14,0.0,0.0,0.0,0.0,0.0,4.19,6.14,2026-05,-0.27,21.19,2.58,,,,營收 2026-05，月增 -0.27%，年增 21.19%，累計年增 2.58%,外資買超；融資下降；強放量；接近區間高點；營收 2026-05，月增 -0.27%，年增 21.19%，累計年增 2.58%,6.14
2026-07-16,2434,統懋,TWSE,半導體業,,5,90.8,,0.0,7.18,46.22,,,0.0,52.61,1.148,14.0,252,200.17,211.49,144.71,110.44,0.0,226.03,130.15,181.55,22.0,-1.5,2026-07-09,77.32,0.0,,79.84,15.84,0.73,0.0,2026Q1,-26.22,-154.88,-43.55,1,-0.49,,-3.8,60.09,73.2071,24.03,7838.12,1091.97,1567.62,1567.62,0.7,1.0,-3.64,正常,404.33,0.0,404.33,5.16,0.0,1,0,0,0,36.1,0.0,,,,,,,0,,,,0.0,12.44,129,197,0.19,31.21,未取得,0.0,31.21,0.0,0.0,0.0,0.0,0.0,18.58,31.21,2026-06,90.22,117.37,18.63,,,,營收 2026-06，月增 90.22%，年增 117.37%，累計年增 18.63%,外資買超；融資增加；接近區間高點；逼近52週高點；營收 2026-06，月增 90.22%，年增 117.37%，累計年增 18.63%,31.21
2026-07-16,6957,裕慶-KY,TWSE,其他業,,5,249.5,23.63,3.61,6.01,19.09,,,-1.58,20.82,0.897,14.0,252,30.29,42.17,-25.17,-58.89,-1.58,69.73,38.55,38.01,10.01,0.0,2026-07-09,55.66,0.0,,71.34,12.87,-0.35,0.0,2026Q1,30.22,10.01,8.19,-1,10.53,23.69,0.3,73.35,232.2539,7.43,1930.88,676.36,386.18,386.18,1.75,1.0,12.02,放量,155.84,0.0,155.84,8.07,0.0,5,0,0,0,29.06,0.0,,,,,,,0,,,,0.0,32.6,316,46,-4.97,43.03,未取得,0.0,43.03,0.0,0.0,0.0,0.0,0.0,15.4,43.03,2026-06,35.17,33.53,32.13,,,,營收 2026-06，月增 35.17%，年增 33.53%，累計年增 32.13%,外資買超；融資增加；放量；接近區間高點；逼近52週高點；營收 2026-06，月增 35.17%，年增 33.53%，累計年增 32.13%,43.03
2026-07-16,2221,大甲,TPEX,其他業,,5,58.4,24.85,2.57,2.25,23.21,,,0.0,23.21,0.523,14.0,250,89.61,115.1,34.16,14.05,0.0,115.1,33.28,77.29,20.1,0.0,2026-07-09,64.71,0.0,,64.71,29.84,0.75,0.0,2026Q1,19.48,10.19,7.82,-1,2.35,24.85,0.3,52.07,53.0339,10.12,4933.0,2492.0,986.6,986.6,2.53,1.0,21.0,強放量,127.09,0.0,127.09,2.58,0.0,0,1,0,0,-117.95,0.0,,,,,,,0,,,,0.0,1.21,229,5,-3.65,7.17,未取得,0.0,7.17,0.0,0.0,0.0,0.0,0.0,9.61,7.17,2026-06,2.47,34.65,19.23,,,,營收 2026-06，月增 2.47%，年增 34.65%，累計年增 19.23%,外資買超；融資增加；強放量；接近區間高點；逼近52週高點；營收 2026-06，月增 2.47%，年增 34.65%，累計年增 19.23%,7.17
2026-07-16,5306,桂盟,TWSE,運動休閒,,5,99.2,15.65,3.78,1.35,14.68,,,-0.2,15.21,0.509,13.81,252,11.46,6.9,-43.99,-94.15,-0.2,25.41,17.28,11.45,7.55,5.0,2026-07-09,64.41,0.0,,69.59,24.14,-0.02,0.0,2026Q1,41.83,21.97,16.82,-2,6.34,15.65,0.6,65.83,95.0144,4.41,2677.91,1812.48,535.58,535.58,3.38,1.0,21.0,強放量,222.61,40.0,262.61,8.31,1.49,1,0,1,0,65.0,40.0,,,,,,,0,,,,0.0,32.71,181,0,-5.41,28.37,未取得,0.0,28.37,0.0,0.0,0.0,0.0,0.0,1.07,28.37,2026-05,-9.95,8.73,4.3,,,,營收 2026-05，月增 -9.95%，年增 8.73%，累計年增 4.3%,外資買超；投信買超；融資增加；強放量；接近區間高點；逼近52週高點；毛利率連2降；營收 2026-05，月增 -9.95%，年增 8.73%，累計年增 4.3%,28.37
2026-07-16,3413,京鼎,TWSE,半導體業,,5,382.0,20.29,2.87,2.66,14.2,,,-0.13,22.04,14.901,13.52,252,36.67,23.62,-18.78,-77.43,-0.13,40.18,18.95,24.64,11.41,0.0,2026-07-09,43.05,-0.62,,49.09,37.83,-1.64,-4.0,2026Q1,23.84,13.07,8.51,-1,19.01,20.09,0.3,75.48,352.05,8.51,21163.89,9115.36,4232.78,4232.78,2.15,1.0,16.84,強放量,2139.48,88.0,2227.48,10.11,0.42,4,0,1,0,1590.71,88.0,,,,,,,0,,,,0.0,35.96,850,69,-3.02,45.83,未取得,0.0,45.83,0.0,0.0,0.0,0.0,0.0,12.89,45.83,2026-06,24.22,39.75,17.7,,,,營收 2026-06，月增 24.22%，年增 39.75%，累計年增 17.7%,外資買超；投信買超；融資增加；強放量；接近區間高點；逼近52週高點；千張大戶減持；營收 2026-06，月增 24.22%，年增 39.75%，累計年增 17.7%,45.83
2026-07-16,6870,騰雲,TPEX,數位雲端,,5,330.0,43.77,1.57,6.44,14.19,,,-1.35,15.79,0.393,13.51,252,50.34,56.77,-5.11,-44.28,-1.35,97.6,33.6,54.29,14.42,-3.5,2026-07-09,57.88,0.0,,71.36,17.09,-0.17,0.0,2026Q1,66.29,16.81,12.19,-2,7.52,43.88,0.6,54.02,316.0837,4.4,621.0,405.0,124.2,124.2,3.26,1.0,21.0,強放量,16.99,0.0,16.99,2.74,0.0,0,1,0,0,-2.01,0.0,,,,,,,0,,,,0.0,5.66,38,-10,-5.38,18.49,未取得,0.0,18.49,0.0,0.0,0.0,0.0,0.0,18.21,18.49,2026-05,3.09,56.15,48.35,,,,營收 2026-05，月增 3.09%，年增 56.15%，累計年增 48.35%,外資買超；融資增加；強放量；接近區間高點；逼近52週高點；毛利率連2降；營收 2026-05，月增 3.09%，年增 56.15%，累計年增 48.35%,18.49
2026-07-16,6141,柏承,TWSE,電子零組件業,,5,43.75,,0.0,8.37,12.04,,,0.0,27.74,1.15,12.22,252,261.57,248.61,206.12,147.55,-7.8,331.03,22.45,126.56,17.2,-1.5,2026-07-09,42.01,0.02,,51.7,35.52,-0.03,0.66,2026Q1,6.96,-12.92,-13.32,1,-5.2,,-3.8,73.26,40.4891,8.05,14201.45,7322.12,2840.29,2840.29,2.58,1.0,21.0,強放量,1982.84,0.0,1982.84,13.96,0.0,2,0,0,0,2543.47,0.0,,,,,,,0,,,,0.0,31.17,-10,0,0.07,37.98,未取得,0.0,37.98,0.0,0.0,0.0,0.0,0.0,6.74,37.98,2026-05,-7.17,32.11,11.4,,,,營收 2026-05，月增 -7.17%，年增 32.11%，累計年增 11.4%,外資買超；融資下降；強放量；接近區間高點；營收 2026-05，月增 -7.17%，年增 32.11%，累計年增 11.4%,37.98
2026-07-16,8028,昇陽半導體,TWSE,半導體業,,5,350.0,77.43,0.77,11.56,12.0,,,0.0,26.81,25.362,12.2,252,81.82,154.55,26.37,53.49,-4.11,184.55,20.78,75.19,13.16,-3.5,2026-07-09,38.5,1.1,,51.65,36.85,-0.74,4.5,2026Q1,37.58,25.5,,1,4.64,75.43,2.7,70.43,323.9901,8.03,39140.84,17375.93,7828.17,7828.17,2.22,1.0,17.64,強放量,4102.05,-30.0,4072.05,10.48,-0.08,2,0,0,1,4185.76,-59.0,,,,,,,0,,,,0.0,25.63,3171,203,-6.09,32.55,未取得,0.0,32.55,0.0,0.0,0.0,0.0,0.0,13.01,32.55,2026-05,2.93,46.03,27.33,,,,營收 2026-05，月增 2.93%，年增 46.03%，累計年增 27.33%,外資買超；融資增加；強放量；接近區間高點；千張大戶增持；營收 2026-05，月增 2.93%，年增 46.03%，累計年增 27.33%,32.55
2026-07-16,1515,力山,TWSE,電機機械,,5,44.85,45.77,1.34,2.09,11.71,,,-0.55,15.89,0.906,12.03,252,66.11,54.92,10.66,-46.13,-0.55,112.06,66.76,62.51,17.28,-2.0,2026-07-09,42.29,0.19,,52.07,40.39,1.22,1.52,2026Q1,14.74,-0.43,1.23,2,0.97,46.24,3.9,69.05,41.7498,7.43,10847.52,4042.43,2169.5,2169.5,1.86,1.0,13.36,放量,680.04,0.0,680.04,6.27,0.0,4,0,0,0,291.88,0.0,,,,,,,0,,,,0.0,25.55,-322,-70,2.77,29.64,未取得,0.0,29.64,0.0,0.0,0.0,0.0,0.0,1.32,29.64,2026-06,0.5,6.37,0.7,,,,營收 2026-06，月增 0.5%，年增 6.37%，累計年增 0.7%,外資買超；融資下降；放量；接近區間高點；逼近52週高點；毛利率連2升；營收 2026-06，月增 0.5%，年增 6.37%，累計年增 0.7%,29.64
