as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,1,國票-安和,779Z,,50.0,-50.0,33.23,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,1,凱基,9200,28.0,,28.0,36.27,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,2,元大-發財,981E,,40.0,-40.0,31.33,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,2,華南永昌-潮州,9328,25.0,,25.0,35.17,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,3,國泰-台中,8882,1.0,27.0,-26.0,35.48,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,3,富邦-內湖,9627,23.0,,23.0,33.01,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,4,元大-金華,9878,,19.0,-19.0,33.26,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,4,元大-台南,9896,14.0,3.0,11.0,35.63,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,5,富邦,9600,,17.0,-17.0,36.24,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,5,新光,8560,11.0,1.0,10.0,33.82,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,6,玉山-信義,884C,,14.0,-14.0,31.57,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,6,第一金-澎湖,5387,10.0,,10.0,32.58,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,7,富邦-新店,9661,1.0,13.0,-12.0,33.6,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,7,元大-大益,9814,9.0,,9.0,35.2,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,8,臺銀-民權,1043,,12.0,-12.0,36.3,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,8,中國信託-永康,6163,8.0,,8.0,30.55,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,9,富邦-木柵,961M,,11.0,-11.0,32.94,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,9,元大-桃興,9894,8.0,,8.0,34.28,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,sell,10,富邦-新莊,962D,2.0,12.0,-10.0,34.53,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6865,偉康科技,buy,10,光和-和美,6383,8.0,,8.0,36.36,histock,https://histock.tw/stock/branch.aspx?no=6865&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,sell,1,兆豐-忠孝,700a,1.0,72.0,-70.0,182.13,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,buy,1,國泰-忠孝,8887,156.0,10.0,146.0,186.39,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,sell,2,摩根大通,8440,26.0,79.0,-53.0,182.38,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,buy,2,玉山-雙和,8841,78.0,5.0,73.0,181.84,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,sell,3,凱基-台北,9268,78.0,126.0,-48.0,182.7,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,buy,3,國泰-敦南,8888,130.0,83.0,46.0,181.97,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,sell,4,美林,1440,22.0,65.0,-43.0,182.33,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,buy,4,國泰,8880,33.0,12.0,21.0,183.85,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,sell,5,美商高盛,1480,45.0,70.0,-25.0,182.44,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,buy,5,新光,8560,63.0,47.0,16.0,182.85,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,sell,6,群益金鼎-丹鳳,918s,13.0,36.0,-23.0,181.65,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6870,騰雲,buy,6,台新-台北,9B20,14.0,,14.0,181.71,histock,https://histock.tw/stock/branch.aspx?no=6870&from=20260420&to=20260518
