as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,sell,1,元大,9800,,24.0,-24.0,46.53,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,buy,1,中國信託-文心,6164,27.0,,27.0,48.68,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,sell,2,福邦,6480,,24.0,-24.0,47.64,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,buy,2,兆豐-來福,700C,14.0,,14.0,46.84,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,sell,3,華南永昌-虎尾,9377,,14.0,-14.0,48.14,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,buy,3,富邦-虎尾,9697,13.0,,13.0,46.72,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,sell,4,第一金-新竹,538B,,9.0,-9.0,47.42,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,buy,4,新光,8560,8.0,,7.0,48.37,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,sell,5,元大-潮州,981Z,3.0,10.0,-7.0,49.24,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,buy,5,第一金-員林,5381,5.0,1.0,4.0,48.59,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,sell,6,元大-內湖民權,9867,,4.0,-4.0,47.43,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,buy,6,中國信託,6160,2.0,,2.0,48.15,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,6856,鑫傳,sell,7,富邦-屏東,961Y,,3.0,-3.0,50.53,histock,https://histock.tw/stock/branch.aspx?no=6856&from=20260420&to=20260518
