as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,sell,1,元大-淡水,9899,48.0,391.0,-343.0,28.15,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,buy,1,台灣摩根士丹利,1470,1168.0,766.0,402.0,30.17,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,sell,2,富邦-苗栗,9657,371.0,711.0,-340.0,30.98,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,buy,2,美商高盛,1480,2501.0,2300.0,201.0,30.2,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,sell,3,台新-中港,9B2i,16.0,353.0,-337.0,29.28,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,buy,3,臺銀-臺中,104A,222.0,56.0,165.0,31.78,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,sell,4,新光-桃園,8565,59.0,292.0,-232.0,30.91,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,buy,4,台新,9B00,1294.0,1146.0,147.0,31.82,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,sell,5,玉山-城中,884E,58.0,269.0,-211.0,31.61,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,buy,5,新加坡商瑞銀,1650,1347.0,1206.0,141.0,29.94,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,sell,6,美林,1440,1056.0,1212.0,-156.0,29.82,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,buy,6,富邦-花蓮,9621,173.0,37.0,136.0,31.79,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,3094,聯傑,sell,7,臺銀-金山,104D,32.0,187.0,-155.0,29.35,histock,https://histock.tw/stock/branch.aspx?no=3094&from=20260420&to=20260518
