latest_date,stock_id,name,market,observed_days,close,20d_avg_price,close_vs_avg_pct,20d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-05-15,1463,強盛新,TWSE,20,17.85,18.04,-1.05,3860.63,30.71,193.03,54.18,0.16,0.28,-12.0,量縮,1517.43,0.0,1517.43,39.31,0.0,1,0,0,0,4.0,0.0,兆豐-忠孝,1375.0,17.61,國泰-館前,-1108.0,17.5,24.0,40.0,12,0,-0.25,39.1,已取得,67.7,106.8,22.5,24.0,14.0,1.2,6.0,-0.65,39.1,2026-04,-17.17,34.51,-86.64,39.31,35.62,1.36,外資主導買超；前大買超分點約占成交 35.62%；收盤距區間均價 -1.05%；收盤距分點均價 1.36%；連買：外1 / 投0；營收 2026-04，月增 -17.17%，年增 34.51%，累計年增 -86.64%,外資買超；融資增加；營收 2026-04，月增 -17.17%，年增 34.51%，累計年增 -86.64%,39.1
2026-05-15,1806,冠軍,TWSE,20,8.05,8.2985,-2.99,22335.48,376.78,1116.77,398.83,0.34,0.36,-12.0,量縮,8136.51,0.0,8136.51,36.43,0.0,0,5,0,0,-4.0,0.0,元大,9985.0,8.1,第一金-頭份,-10000.0,8.08,24.0,28.0,85,0,-0.3,24.0,已取得,66.5,90.5,22.5,24.0,14.0,0.0,6.0,-3.7,24.0,2026-04,10.16,-10.18,-19.31,36.43,44.7,-0.62,外資主導買超；前大買超分點約占成交 44.7%；收盤距區間均價 -2.99%；收盤距分點均價 -0.62%；營收 2026-04，月增 10.16%，年增 -10.18%，累計年增 -19.31%,外資買超；融資增加；營收 2026-04，月增 10.16%，年增 -10.18%，累計年增 -19.31%,24.0
2026-05-15,2035,唐榮,TPEX,20,27.6,27.668,-0.25,361.0,19.0,18.05,41.4,1.05,2.29,18.63,放量,-100.0,0.0,-100.0,-27.7,0.0,0,0,0,0,0.0,0.0,國票-北高雄,150.0,27.75,港商野村,-100.0,27.61,24.0,-32.0,0,0,0.0,-29.97,已取得,0.0,-29.97,0.0,0.0,0.0,0.0,0.0,2.03,-29.97,2026-04,23.67,-2.51,-2.25,,,,營收 2026-04，月增 23.67%，年增 -2.51%，累計年增 -2.25%,放量；營收 2026-04，月增 23.67%，年增 -2.51%，累計年增 -2.25%,-29.97
2026-05-15,2063,世鎧,TPEX,20,25.15,25.7576,-2.36,721.0,19.0,36.05,50.4,0.53,1.4,0.69,放量,-8.0,0.0,-8.0,-1.11,0.0,1,0,0,0,2.0,0.0,永豐金-高雄,170.0,25.73,富邦-竹科,-219.0,25.3,24.0,-1.11,10,0,-1.11,-1.0,已取得,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.22,-1.0,2026-04,-0.23,14.01,-7.96,,,,營收 2026-04，月增 -0.23%，年增 14.01%，累計年增 -7.96%,融資增加；放量；營收 2026-04，月增 -0.23%，年增 14.01%，累計年增 -7.96%,-1.0
2026-05-15,8087,麗升能源,TPEX,20,34.1,34.3016,-0.59,1646.0,99.0,82.3,198.6,1.2,2.41,23.43,放量,31.0,0.0,31.0,1.88,0.0,1,0,0,0,7.0,0.0,富邦-北高雄,433.0,33.78,元大-汐止,-394.0,34.31,24.0,13.27,-27,0,1.64,36.29,已取得,48.02,84.31,2.82,24.0,14.0,1.2,6.0,21.38,36.29,2026-04,8.16,2881.23,328.02,1.88,26.31,0.95,外資主導買超；前大買超分點約占成交 26.31%；收盤距區間均價 -0.59%；收盤距分點均價 0.95%；連買：外1 / 投0；營收 2026-04，月增 8.16%，年增 2881.23%，累計年增 328.02%,外資買超；融資下降；放量；營收 2026-04，月增 8.16%，年增 2881.23%，累計年增 328.02%,36.29
2026-05-15,8423,保綠-KY,TPEX,20,17.75,18.0195,-1.5,497.0,34.0,24.85,34.0,1.37,1.37,13.31,放量,5.79,0.0,5.79,1.17,0.0,0,2,0,0,-3.0,0.0,群益金鼎-海山,146.0,18.0,國票-台東,-100.0,17.99,24.0,5.26,-47,0,8.0,15.49,已取得,45.75,61.24,1.75,24.0,14.0,0.0,6.0,2.23,15.49,2026-04,8.99,3.77,2.96,1.17,29.38,-1.39,外資主導買超；前大買超分點約占成交 29.38%；收盤距區間均價 -1.5%；收盤距分點均價 -1.39%；營收 2026-04，月增 8.99%，年增 3.77%，累計年增 2.96%,外資買超；融資下降；放量；營收 2026-04，月增 8.99%，年增 3.77%，累計年增 2.96%,15.49
2026-05-15,8921,沈氏,TPEX,20,17.8,18.1665,-2.02,158.0,2.0,7.9,2.6,0.25,0.33,-12.0,量縮,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,國票-安和,128.0,18.17,永豐金-苓雅,-52.0,18.5,24.0,0.0,,,0.0,1.62,已取得,0.0,1.62,0.0,0.0,0.0,0.0,0.0,1.62,1.62,2026-04,1.21,7.27,1.05,,,,營收 2026-04，月增 1.21%，年增 7.27%，累計年增 1.05%,營收 2026-04，月增 1.21%，年增 7.27%，累計年增 1.05%,1.62
2026-05-15,8941,關中,TPEX,20,44.75,44.4323,0.71,184.0,2.0,9.2,5.6,0.22,0.61,-12.0,量縮,-1.0,0.0,-1.0,-0.54,0.0,0,0,0,0,0.0,0.0,元大-豐原,100.0,44.6,國泰-忠孝,-150.0,44.6,24.0,-1.52,-2,0,1.09,-2.98,已取得,0.0,-2.98,0.0,0.0,0.0,0.0,0.0,-2.55,-2.98,2026-04,-11.77,-8.01,1.93,,,,營收 2026-04，月增 -11.77%，年增 -8.01%，累計年增 1.93%,融資下降；營收 2026-04，月增 -11.77%，年增 -8.01%，累計年增 1.93%,-2.98
2026-05-15,1442,名軒,TWSE,20,26.75,28.3226,-5.55,18181.19,409.5,909.06,398.41,0.45,0.44,-12.0,量縮,-5828.83,-454.0,-6282.83,-32.06,-2.5,0,6,0,0,-108.0,0.0,兆豐-大同,3961.0,28.81,摩根大通,-1547.0,27.95,23.75,-48.24,1064,5,-4.68,-62.92,已取得,0.0,-62.92,0.0,0.0,0.0,0.0,0.0,-10,-62.92,2026-04,-6.36,-76.32,-77.73,,,,營收 2026-04，月增 -6.36%，年增 -76.32%，累計年增 -77.73%,融資增加；營收 2026-04，月增 -6.36%，年增 -76.32%，累計年增 -77.73%,-62.92
2026-05-15,2102,泰豐,TWSE,20,18.15,18.83,-3.61,9663.72,459.71,483.19,530.54,0.95,1.1,0.98,正常,-2694.66,100.0,-2594.66,-27.88,1.03,0,6,0,0,-143.0,0.0,中國信託,4137.0,18.85,摩根大通,-824.0,18.82,23.74,-39.41,-312,0,3.23,-46.18,已取得,0.0,-46.18,0.0,0.0,0.0,0.0,0.0,-10,-46.18,2026-04,-7.6,-29.93,-42.64,,,,營收 2026-04，月增 -7.6%，年增 -29.93%，累計年增 -42.64%,投信買超；融資下降；營收 2026-04，月增 -7.6%，年增 -29.93%，累計年增 -42.64%,-46.18
2026-05-15,1626,艾美特-KY,TWSE,20,10.0,11.4396,-12.58,5380.81,57.88,269.04,118.16,0.22,0.44,-12.0,量縮,871.51,0.0,871.51,16.2,0.0,0,1,0,0,-6.0,0.0,統一-新竹,1548.0,11.8,統一-嘉義,-481.0,12.0,23.53,33.0,66,1,-0.98,29.69,已取得,52.5,82.19,22.5,24.0,0.0,0.0,6.0,-2.33,29.69,2026-04,8.03,-10.14,-9.15,16.2,28.77,-15.25,外資主導買超；前大買超分點約占成交 28.77%；收盤距區間均價 -12.58%；收盤距分點均價 -15.25%；營收 2026-04，月增 8.03%，年增 -10.14%，累計年增 -9.15%,外資買超；融資增加；營收 2026-04，月增 8.03%，年增 -10.14%，累計年增 -9.15%,29.69
2026-05-15,8083,瑞穎,TPEX,20,171.5,175.0226,-2.01,1437.0,50.0,71.85,55.8,0.7,0.78,-7.22,正常,-37.0,0.0,-37.0,-2.57,0.0,0,4,0,0,-15.0,0.0,美好-蘆洲,170.0,175.26,新加坡商瑞銀,-33.0,174.82,23.05,-15.21,0,0,0.0,-13.64,已取得,0.0,-13.64,0.0,0.0,0.0,0.0,0.0,1.57,-13.64,2026-04,3.59,-5.31,13.12,,,,營收 2026-04，月增 3.59%，年增 -5.31%，累計年增 13.12%,營收 2026-04，月增 3.59%，年增 -5.31%，累計年增 13.12%,-13.64
2026-05-15,1418,東華,TWSE,20,18.3,18.8211,-2.77,527.41,34.48,26.37,20.21,1.31,0.77,2.95,正常,7.54,0.0,7.54,1.43,0.0,0,3,0,0,-7.0,0.0,元大-大灣,103.0,18.99,統一-新營,-47.0,19.1,22.98,4.0,-10,0,1.9,16.56,已取得,37.58,54.14,2.14,23.44,6.0,0.0,6.0,10.66,16.56,2026-04,3158.82,59.2,-62.3,1.43,19.53,-3.63,外資主導買超；前大買超分點約占成交 19.53%；收盤距區間均價 -2.77%；收盤距分點均價 -3.63%；營收 2026-04，月增 3158.82%，年增 59.2%，累計年增 -62.3%,外資買超；融資下降；營收 2026-04，月增 3158.82%，年增 59.2%，累計年增 -62.3%,16.56
2026-05-15,3067,全域,TPEX,20,17.3,17.738,-2.47,117.0,13.0,5.85,6.0,2.22,1.03,18.08,強放量,2.0,0.0,2.0,1.71,0.0,0,0,0,0,0.0,0.0,致和,20.0,17.79,永豐金-市政,-18.0,17.69,22.82,10.79,,,0.0,16.11,已取得,43.08,59.19,2.56,20.51,14.0,0.0,6.0,5.32,16.11,2026-04,-81.65,-7.1,64.25,1.71,17.09,-2.75,外資主導買超；前大買超分點約占成交 17.09%；收盤距區間均價 -2.47%；收盤距分點均價 -2.75%；營收 2026-04，月增 -81.65%，年增 -7.1%，累計年增 64.25%,外資買超；強放量；營收 2026-04，月增 -81.65%，年增 -7.1%，累計年增 64.25%,16.11
2026-05-15,2025,千興,TWSE,20,11.6,12.1272,-4.35,9011.67,686.42,450.58,1005.85,1.52,2.23,27.28,放量,12.86,0.0,12.86,0.14,0.0,1,0,0,0,3.0,0.0,犇亞-鑫豐,1464.0,12.98,美好-富順,-158.0,12.79,22.62,5.4,0,0,0.0,28.66,已取得,26.91,55.57,0.21,19.49,0.0,1.2,6.0,23.26,28.66,2026-04,23.81,112.02,101.64,0.14,16.25,-10.63,外資主導買超；前大買超分點約占成交 16.25%；收盤距區間均價 -4.35%；收盤距分點均價 -10.63%；連買：外1 / 投0；營收 2026-04，月增 23.81%，年增 112.02%，累計年增 101.64%,外資買超；放量；營收 2026-04，月增 23.81%，年增 112.02%，累計年增 101.64%,28.66
2026-05-15,1456,怡華,TWSE,20,13.15,13.9246,-5.56,2077.67,21.93,103.88,152.87,0.21,1.47,-0.46,放量,-48.94,0.0,-48.94,-2.36,0.0,0,4,0,0,-5.0,0.0,兆豐-大同,363.0,14.06,統一-台中,-99.0,14.05,22.58,-14.6,-11,0,0.53,-3.08,已取得,0.0,-3.08,0.0,0.0,0.0,0.0,0.0,10.99,-3.08,2026-04,14.38,23.71,31.25,,,,營收 2026-04，月增 14.38%，年增 23.71%，累計年增 31.25%,融資下降；放量；營收 2026-04，月增 14.38%，年增 23.71%，累計年增 31.25%,-3.08
2026-05-15,1451,年興,TWSE,20,17.1,16.8861,1.27,4573.13,902.34,228.66,314.18,3.95,1.37,23.98,強放量,-588.09,0.0,-588.09,-12.86,0.0,1,0,0,0,88.0,0.0,國票-北高雄,700.0,16.9,新光,-540.0,16.8,22.46,-28.29,-18,0,0.39,-27.43,已取得,0.0,-27.43,0.0,0.0,0.0,0.0,0.0,0.47,-27.43,2026-04,-0.97,-4.08,8.24,,,,營收 2026-04，月增 -0.97%，年增 -4.08%，累計年增 8.24%,融資下降；強放量；營收 2026-04，月增 -0.97%，年增 -4.08%，累計年增 8.24%,-27.43
2026-05-15,2064,晉椿,TPEX,20,12.85,12.1356,5.89,748.0,33.0,37.4,39.4,0.88,1.05,-0.56,正常,19.0,0.0,19.0,2.54,0.0,0,0,0,0,0.0,0.0,台灣企銀-太平,392.0,12.21,富邦-宜蘭,-57.0,11.56,22.19,7.11,-27,0,3.61,17.48,已取得,33.81,51.29,3.81,24.0,0.0,0.0,6.0,6.76,17.48,2026-04,-6.07,24.74,18.97,2.54,52.41,5.24,外資主導買超；前大買超分點約占成交 52.41%；收盤距區間均價 5.89%；收盤距分點均價 5.24%；營收 2026-04，月增 -6.07%，年增 24.74%，累計年增 18.97%,外資買超；融資下降；營收 2026-04，月增 -6.07%，年增 24.74%，累計年增 18.97%,17.48
2026-05-15,1742,台蠟,TPEX,20,15.05,15.6258,-3.68,527.0,38.0,26.35,29.8,1.44,1.13,7.4,正常,-1.0,0.0,-1.0,-0.19,0.0,0,0,0,0,0.0,0.0,台新-新店,93.0,15.55,元大,-33.0,15.47,22.05,-0.53,23,0,-3.49,-11.88,已取得,0.0,-11.88,0.0,0.0,0.0,0.0,0.0,-7.86,-11.88,2026-04,18.48,-29.31,-50.51,,,,營收 2026-04，月增 18.48%，年增 -29.31%，累計年增 -50.51%,融資增加；營收 2026-04，月增 18.48%，年增 -29.31%，累計年增 -50.51%,-11.88
2026-05-15,8047,星雲,TPEX,20,51.2,54.4364,-5.95,2192.0,128.0,109.6,87.4,1.17,0.8,-1.23,正常,-158.38,0.0,-158.38,-7.23,0.0,0,2,0,0,-54.0,0.0,元大-高雄,380.0,54.02,台新-大裕,-126.0,54.2,21.93,-24.23,-2,0,0.09,-23.31,已取得,0.0,-23.31,0.0,0.0,0.0,0.0,0.0,0.83,-23.31,2026-04,55.39,-7.8,-16.03,,,,營收 2026-04，月增 55.39%，年增 -7.8%，累計年增 -16.03%,融資下降；營收 2026-04，月增 55.39%，年增 -7.8%，累計年增 -16.03%,-23.31
2026-05-15,8415,大國鋼,TPEX,20,35.35,34.275,3.14,14041.0,1919.0,702.05,1154.4,2.73,1.64,30.0,強放量,1498.24,38.0,1536.24,10.67,0.27,2,0,0,0,923.0,0.0,台新-成功,2547.0,33.72,美好,-3211.0,34.41,21.77,33.43,182,1,-1.03,38.5,已取得,68.58,107.08,16.41,21.77,14.0,2.4,14.0,6.1,38.5,2026-04,4.15,18.57,14.13,10.94,18.14,4.83,外資與投信同買；前大買超分點約占成交 18.14%；收盤距區間均價 3.14%；收盤距分點均價 4.83%；連買：外2 / 投0；營收 2026-04，月增 4.15%，年增 18.57%，累計年增 14.13%,外資買超；投信買超；融資增加；強放量；營收 2026-04，月增 4.15%，年增 18.57%，累計年增 14.13%,38.5
2026-05-15,3115,富榮綱,TPEX,20,9.37,9.9268,-5.61,569.0,30.0,28.45,18.0,1.05,0.63,-5.22,正常,-8.0,0.0,-8.0,-1.41,0.0,0,1,0,0,-1.0,0.0,國泰-高雄,97.0,9.46,元大-松江,-104.0,9.39,21.32,-5.94,,,0.0,3.78,已取得,0.0,3.78,0.0,0.0,0.0,0.0,0.0,9.72,3.78,2026-04,1.04,,147.27,,,,營收 2026-04，月增 1.04%，累計年增 147.27%,營收 2026-04，月增 1.04%，累計年增 147.27%,3.78
2026-05-15,1817,凱撒衛,TWSE,20,39.65,39.1042,1.4,1246.19,111.81,62.31,127.69,1.79,2.05,29.32,放量,5.4,0.0,5.4,0.43,0.0,0,2,0,0,-13.0,0.0,富邦-新竹,179.0,38.63,凱基-屏東,-148.0,38.58,21.3,3.21,4,0,-0.26,2.12,已取得,37.89,40.01,0.65,17.24,14.0,0.0,6.0,-0.83,2.12,2026-04,-1.98,-2.21,-1.22,0.43,14.36,2.64,外資主導買超；前大買超分點約占成交 14.36%；收盤距區間均價 1.4%；收盤距分點均價 2.64%；營收 2026-04，月增 -1.98%，年增 -2.21%，累計年增 -1.22%,外資買超；融資增加；放量；營收 2026-04，月增 -1.98%，年增 -2.21%，累計年增 -1.22%,2.12
2026-05-15,1568,倉佑,TWSE,20,28.65,28.8798,-0.8,13916.66,234.73,695.83,369.97,0.34,0.53,-12.0,量縮,157.79,0.0,157.79,1.13,0.0,1,0,0,0,7.0,0.0,新光-台南,1387.0,28.25,康和-台南,-313.0,28.63,20.84,11.17,1945,1,-6.4,10.28,已取得,34.86,45.14,1.7,11.96,14.0,1.2,6.0,5.51,10.28,2026-04,-0.6,32.75,-1.95,1.13,9.97,1.42,外資主導買超；前大買超分點約占成交 9.97%；收盤距區間均價 -0.8%；收盤距分點均價 1.42%；連買：外1 / 投0；營收 2026-04，月增 -0.6%，年增 32.75%，累計年增 -1.95%,外資買超；融資增加；營收 2026-04，月增 -0.6%，年增 32.75%，累計年增 -1.95%,10.28
2026-05-15,1530,亞崴,TWSE,20,26.95,26.7726,0.66,818.12,91.36,40.91,55.3,2.23,1.35,23.43,強放量,78.18,0.0,78.18,9.56,0.0,0,4,0,0,-7.0,0.0,臺銀-民權,90.0,26.54,元大-豐原站前,-39.0,25.81,20.82,24.76,-7,0,0.86,38.76,已取得,47.54,86.3,14.33,13.2,14.0,0.0,6.0,13.14,38.76,2026-04,23.55,68.97,-3.02,9.56,11.0,1.54,外資主導買超；前大買超分點約占成交 11.0%；收盤距區間均價 0.66%；收盤距分點均價 1.54%；營收 2026-04，月增 23.55%，年增 68.97%，累計年增 -3.02%,外資買超；融資下降；強放量；營收 2026-04，月增 23.55%，年增 68.97%，累計年增 -3.02%,38.76
2026-05-15,1445,大宇,TWSE,20,11.45,12.6144,-9.23,1327.78,95.4,66.39,101.56,1.44,1.53,13.72,放量,-0.78,0.0,-0.78,-0.06,0.0,0,3,0,0,-25.0,0.0,第一金-大稻埕,207.0,13.07,凱基-台北,-60.0,12.56,20.45,-6.16,-15,-8,0.95,-15.21,已取得,0.0,-15.21,0.0,0.0,0.0,0.0,0.0,-10,-15.21,2026-04,-53.41,-64.14,-27.19,,,,營收 2026-04，月增 -53.41%，年增 -64.14%，累計年增 -27.19%,融資下降；放量；營收 2026-04，月增 -53.41%，年增 -64.14%，累計年增 -27.19%,-15.21
2026-05-15,2201,裕隆,TWSE,20,26.9,27.3935,-1.8,63647.12,3742.76,3182.36,2854.64,1.18,0.9,0.47,正常,-4619.4,65.6,-4553.8,-7.26,0.1,0,5,0,0,-566.54,0.0,富邦-南京,6254.0,27.42,摩根大通,-1734.0,27.21,20.43,-29.98,-993,13,1.56,-28.43,已取得,0.0,-28.43,0.0,0.0,0.0,0.0,0.0,-0.01,-28.43,2026-04,-2.54,3.93,-2.57,,,,營收 2026-04，月增 -2.54%，年增 3.93%，累計年增 -2.57%,投信買超；融資下降；營收 2026-04，月增 -2.54%，年增 3.93%，累計年增 -2.57%,-28.43
2026-05-15,2948,寶陞,TPEX,20,39.45,38.2008,3.27,131.0,5.0,6.55,6.6,0.76,1.01,-2.72,正常,-2.0,0.0,-2.0,-1.53,0.0,0,0,0,0,0.0,0.0,永豐金-新莊,22.0,38.21,元大-高雄,-33.0,38.23,20.15,-4.27,,,0.0,-4.95,已取得,0.0,-4.95,0.0,0.0,0.0,0.0,0.0,-0.68,-4.95,2026-04,1.36,-4.53,-0.17,,,,營收 2026-04，月增 1.36%，年增 -4.53%，累計年增 -0.17%,營收 2026-04，月增 1.36%，年增 -4.53%，累計年增 -0.17%,-4.95
2026-05-15,1460,宏遠,TWSE,20,7.04,7.0087,0.45,17220.48,677.82,861.02,780.16,0.79,0.91,-4.06,正常,1803.58,0.0,1803.58,10.47,0.0,0,1,0,0,-129.0,0.0,中國信託,1634.0,7.01,兆豐-南京,-458.0,6.94,20.06,32.38,0,0,0.0,22.38,已取得,47.1,69.48,15.71,11.39,14.0,0.0,6.0,-10,22.38,2026-04,-27.21,-27.61,-23.04,10.47,9.49,0.43,外資主導買超；前大買超分點約占成交 9.49%；收盤距區間均價 0.45%；收盤距分點均價 0.43%；營收 2026-04，月增 -27.21%，年增 -27.61%，累計年增 -23.04%,外資買超；營收 2026-04，月增 -27.21%，年增 -27.61%，累計年增 -23.04%,22.38
2026-05-15,2033,佳大,TWSE,20,14.85,15.4152,-3.67,4297.8,133.35,214.89,201.63,0.62,0.94,-5.54,正常,-258.0,0.0,-258.0,-6.0,0.0,0,5,0,0,-35.0,0.0,兆豐-三民,937.0,15.7,合庫-台中,-699.0,15.2,19.87,-26.81,-1374,0,8.0,-17.16,已取得,0.0,-17.16,0.0,0.0,0.0,0.0,0.0,1.65,-17.16,2026-04,-5.84,12.18,1.01,,,,營收 2026-04，月增 -5.84%，年增 12.18%，累計年增 1.01%,融資下降；營收 2026-04，月增 -5.84%，年增 12.18%，累計年增 1.01%,-17.16
2026-05-15,3064,泰偉,TPEX,20,18.3,19.529,-6.29,88.0,12.0,4.4,3.4,2.73,0.77,14.36,強放量,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,元大-太平,17.0,19.9,富邦-員林,-14.0,18.64,19.23,0.0,0,0,0.0,4.69,已取得,0.0,4.69,0.0,0.0,0.0,0.0,0.0,4.69,4.69,2026-04,22.8,15.19,-4.87,,,,營收 2026-04，月增 22.8%，年增 15.19%，累計年增 -4.87%,強放量；營收 2026-04，月增 22.8%，年增 15.19%，累計年增 -4.87%,4.69
2026-05-15,1737,臺鹽,TWSE,20,31.45,31.6845,-0.74,2318.42,166.4,115.92,129.17,1.44,1.11,7.05,正常,-141.0,0.0,-141.0,-6.08,0.0,0,4,0,0,-53.0,0.0,台新-同大,229.0,31.56,凱基-台北,-122.0,31.67,19.22,-25.03,2,0,-0.07,-26.31,已取得,0.0,-26.31,0.0,0.0,0.0,0.0,0.0,-1.21,-26.31,2026-04,-11.52,2.82,-2.09,,,,營收 2026-04，月增 -11.52%，年增 2.82%，累計年增 -2.09%,融資增加；營收 2026-04，月增 -11.52%，年增 2.82%，累計年增 -2.09%,-26.31
2026-05-15,8905,裕國,TPEX,20,29.7,35.9739,-17.44,415.0,11.0,20.75,35.4,0.53,1.71,5.66,放量,-26.0,0.0,-26.0,-6.26,0.0,2,0,0,0,4.0,0.0,凱基-文心,86.0,38.06,台新,-73.0,32.42,19.2,-13.54,0,0,0.0,-8.67,已取得,0.0,-8.67,0.0,0.0,0.0,0.0,0.0,4.87,-8.67,2026-04,3.75,18.64,6.64,,,,營收 2026-04，月增 3.75%，年增 18.64%，累計年增 6.64%,放量；營收 2026-04，月增 3.75%，年增 18.64%，累計年增 6.64%,-8.67
2026-05-15,1532,勤美,TWSE,20,20.4,20.8616,-2.21,18369.09,1389.76,918.45,1076.47,1.51,1.17,8.91,放量,-1447.12,-2112.79,-3559.91,-7.88,-11.5,0,2,0,0,-166.0,0.0,國票-長城,1719.0,20.57,永豐金,-869.0,20.73,18.86,-56.76,-45,0,0.24,-55.45,已取得,0.0,-55.45,0.0,0.0,0.0,0.0,0.0,1.07,-55.45,2026-04,-11.22,5.47,8.93,,,,營收 2026-04，月增 -11.22%，年增 5.47%，累計年增 8.93%,融資下降；放量；營收 2026-04，月增 -11.22%，年增 5.47%，累計年增 8.93%,-55.45
2026-05-15,8416,實威,TPEX,20,173.5,172.0766,0.83,248.0,7.0,12.4,8.2,0.56,0.66,-10.65,量縮,3.0,0.0,3.0,1.21,0.0,0,0,0,0,0.0,0.0,永豐金-內湖,29.0,171.9,台新-板橋,-26.0,171.7,18.79,9.39,,,0.0,11.09,已取得,35.85,46.94,1.81,14.03,14.0,0.0,6.0,1.7,11.09,2026-04,-18.16,15.2,7.14,1.21,11.69,0.93,外資主導買超；前大買超分點約占成交 11.69%；收盤距區間均價 0.83%；收盤距分點均價 0.93%；營收 2026-04，月增 -18.16%，年增 15.2%，累計年增 7.14%,外資買超；營收 2026-04，月增 -18.16%，年增 15.2%，累計年增 7.14%,11.09
2026-05-15,1777,生泰,TPEX,20,70.7,70.8312,-0.19,481.0,29.0,24.05,25.2,1.21,1.05,6.23,正常,12.0,0.0,12.0,2.49,0.0,0,0,0,0,0.0,0.0,元大-大里德芳,48.0,70.66,富邦-板橋,-32.0,70.83,18.65,12.99,2,0,-0.33,11.41,已取得,35.72,47.13,3.74,11.98,14.0,0.0,6.0,-1.25,11.41,2026-04,16.01,-7.52,-11.38,2.49,9.98,0.06,外資主導買超；前大買超分點約占成交 9.98%；收盤距區間均價 -0.19%；收盤距分點均價 0.06%；營收 2026-04，月增 16.01%，年增 -7.52%，累計年增 -11.38%,外資買超；融資增加；營收 2026-04，月增 16.01%，年增 -7.52%，累計年增 -11.38%,11.41
2026-05-15,8284,三竹,TPEX,20,63.8,63.8377,-0.06,387.0,24.0,19.35,31.8,1.24,1.64,13.18,放量,-6.0,0.0,-6.0,-1.55,0.0,0,2,0,0,-8.0,0.0,元大-內湖,40.0,63.82,亞東,-30.0,63.99,18.53,-8.34,0,0,0.0,-4.07,已取得,0.0,-4.07,0.0,0.0,0.0,0.0,0.0,4.27,-4.07,2026-04,-2.24,15.77,10.64,,,,營收 2026-04，月增 -2.24%，年增 15.77%，累計年增 10.64%,放量；營收 2026-04，月增 -2.24%，年增 15.77%，累計年增 10.64%,-4.07
2026-05-15,7811,民盛,TPEX,20,80.9,82.6242,-2.09,1229.0,76.0,61.45,77.2,1.24,1.26,9.94,正常,5.0,0.0,5.0,0.41,0.0,0,2,0,0,-9.0,0.0,福邦,189.0,81.81,富邦,-275.0,82.5,18.45,3.14,,,0.0,2.75,已取得,39.06,41.81,0.61,18.45,14.0,0.0,6.0,-0.39,2.75,2026-04,-3.26,,,0.41,15.38,-1.11,外資主導買超；前大買超分點約占成交 15.38%；收盤距區間均價 -2.09%；收盤距分點均價 -1.11%；營收 2026-04，月增 -3.26%,外資買超；營收 2026-04，月增 -3.26%,2.75
2026-05-15,1907,永豐餘,TWSE,20,25.0,24.3844,2.52,28328.79,3443.33,1416.44,1680.26,2.43,1.19,20.15,強放量,-3424.83,-155.72,-3580.55,-12.09,-0.55,3,0,0,0,1298.0,0.0,元大-台北,2537.0,24.15,美商高盛,-1332.0,24.38,18.4,-25.49,-367,0,1.3,-22.85,已取得,0.0,-22.85,0.0,0.0,0.0,0.0,0.0,1.34,-22.85,2026-04,-3.42,8.24,1.7,,,,營收 2026-04，月增 -3.42%，年增 8.24%，累計年增 1.7%,融資下降；強放量；營收 2026-04，月增 -3.42%，年增 8.24%，累計年增 1.7%,-22.85
2026-05-15,2754,亞洲藏壽司,TPEX,20,69.5,68.7239,1.13,808.0,23.0,40.4,57.6,0.57,1.43,1.64,放量,-64.05,0.0,-64.05,-7.93,0.0,1,0,0,0,1.0,0.0,國泰,81.0,69.01,元大-高雄,-59.0,68.97,18.38,-20.2,100,0,-6.4,-24.7,已取得,0.0,-24.7,0.0,0.0,0.0,0.0,0.0,1.9,-24.7,2026-04,-3.58,4.49,9.52,,,,營收 2026-04，月增 -3.58%，年增 4.49%，累計年增 9.52%,融資增加；放量；營收 2026-04，月增 -3.58%，年增 4.49%，累計年增 9.52%,-24.7
