latest_date,stock_id,name,market,observed_days,close,20d_avg_price,close_vs_avg_pct,20d_volume_lot,20d_foreign_net_lot,20d_trust_net_lot,20d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,total_score
2026-04-17,2417,圓剛,TWSE,20,41.4,38.6062,7.24,17563.17,3230.46,0.0,3230.46,18.39,0.0,6,0,0,0,339.73,0.0,新加坡商瑞銀,879.0,39.4,元大-草屯,-153.0,34.91,7.57,42.0,49.57
2026-04-17,3588,通嘉,TWSE,20,54.6,51.1639,6.72,6074.78,1048.35,2.0,1050.35,17.26,0.03,8,0,0,0,77.98,0.0,摩根大通,284.0,51.25,凱基-大里,-93.0,50.1,6.84,42.08,48.92
2026-04-17,2910,統領,TWSE,20,22.75,21.8575,4.08,481.85,90.6,0.0,90.6,18.8,0.0,9,0,0,0,13.87,0.0,富邦-南京,38.0,21.36,群益金鼎-大甲,-26.0,22.03,6.77,42.0,48.77
2026-04-17,5439,高技,TPEX,20,401.5,334.346,20.09,152305.0,9833.25,5689.91,15523.16,6.46,3.74,9,0,7,0,479.3,405.93,美商高盛,4605.0,340.96,群益金鼎,-837.0,308.18,-0.65,48.91,48.26
2026-04-17,2849,安泰銀,TWSE,20,14.1,13.3526,5.6,2919.62,800.46,-4.18,796.28,27.42,-0.14,9,0,0,0,106.46,0.0,花旗環球,224.0,13.42,華南永昌-世貿,-155.0,13.63,6.55,41.64,48.19
2026-04-17,6535,順藥,TPEX,20,131.0,141.0935,-7.15,3674.0,478.06,0.0,478.06,13.01,0.0,6,0,0,0,9.0,0.0,美商高盛,132.0,142.26,富邦,-269.0,137.45,4.65,43.41,48.06
2026-04-17,1817,凱撒衛,TWSE,20,38.7,38.7307,-0.08,666.18,95.35,0.0,95.35,14.31,0.0,8,0,0,0,3.35,0.0,,,,,,,0.0,47.45,47.45
2026-04-17,1108,幸福,TWSE,20,14.9,14.8538,0.31,5388.68,464.01,0.0,464.01,8.61,0.0,11,0,0,0,24.01,0.0,花旗環球,137.0,14.86,華南永昌-淡水,-620.0,14.9,7.3,40.11,47.41
2026-04-17,1315,達新,TWSE,20,64.9,64.1048,1.24,513.46,70.25,0.0,70.25,13.68,0.0,9,0,0,0,11.25,0.0,,,,,,,0.0,46.94,46.94
2026-04-17,7751,竑騰,TPEX,20,1895.0,1838.8902,3.05,6483.0,118.69,673.0,791.68,1.83,10.38,3,0,1,0,48.25,30.0,,,,,,,0.0,46.93,46.93
2026-04-17,3073,天方能源,TPEX,20,27.0,27.0943,-0.35,1924.0,260.0,0.0,260.0,13.51,0.0,6,0,0,0,24.0,0.0,,,,,,,0.0,46.81,46.81
2026-04-17,2945,三商家購,TWSE,20,42.3,41.1603,2.77,304.76,40.03,0.0,40.03,13.14,0.0,9,0,0,0,4.34,0.0,,,,,,,0.0,46.51,46.51
2026-04-17,9930,中聯資源,TWSE,20,71.1,70.3209,1.11,1311.26,85.8,-5.0,80.8,6.54,-0.38,9,0,0,0,40.07,0.0,永豐金-高雄,75.0,70.04,永豐金-新竹,-93.0,69.38,13.32,33.06,46.38
2026-04-17,2923,鼎固-KY,TWSE,20,28.0,21.547,29.95,2859.77,1033.28,30.01,1063.29,36.13,1.05,9,0,0,0,115.66,0.0,凱基-台北,314.0,21.57,華南永昌-潮州,-199.0,20.77,5.7,40.62,46.32
2026-04-17,3532,台勝科,TWSE,20,188.5,156.3698,20.55,94768.85,12781.37,3119.63,15901.0,13.49,3.29,6,0,0,0,39.17,0.0,,,,,,,0.0,46.23,46.23
2026-04-17,2107,厚生,TWSE,20,26.05,25.492,2.19,5022.27,637.29,0.0,637.29,12.69,0.0,9,0,0,0,50.51,0.0,,,,,,,0.0,46.15,46.15
2026-04-17,8482,商億-KY,TWSE,20,49.8,48.686,2.29,178.66,37.22,0.0,37.22,20.83,0.0,4,0,0,0,10.22,0.0,,,,,,,0.0,46.0,46.0
2026-04-17,6184,大豐電,TWSE,20,47.55,47.6312,-0.17,983.75,117.89,0.0,117.89,11.98,0.0,9,0,0,0,16.39,0.0,,,,,,,0.0,45.59,45.59
2026-04-17,6492,生華科,TPEX,20,54.6,53.041,2.94,9988.0,825.0,0.0,825.0,8.26,0.0,5,0,0,0,170.0,0.0,台新-城東,607.0,51.82,元大-松山,-230.0,52.82,6.14,39.13,45.27
2026-04-17,2012,春雨,TWSE,20,16.0,16.0432,-0.27,1280.51,146.59,0.0,146.59,11.45,0.0,8,0,0,0,20.85,0.0,,,,,,,0.0,45.16,45.16
2026-04-17,2430,燦坤,TWSE,20,21.75,21.8218,-0.33,1623.56,166.92,0.0,166.92,10.28,0.0,4,0,0,0,43.58,0.0,,,,,,,0.0,42.22,42.22
2026-04-17,3090,日電貿,TWSE,20,108.5,102.3882,5.97,94515.96,10212.95,120.27,10333.22,10.81,0.13,8,0,1,0,1112.07,254.04,,,,,,,0.0,41.56,41.56
2026-04-17,1225,福懋油,TWSE,20,33.3,32.7095,1.81,5383.3,480.05,0.0,480.05,8.92,0.0,7,0,0,0,2.2,0.0,,,,,,,0.0,40.97,40.97
2026-04-17,2109,華豐,TWSE,20,14.7,14.8283,-0.87,2413.37,214.97,0.0,214.97,8.91,0.0,6,0,0,0,17.2,0.0,,,,,,,0.0,40.94,40.94
2026-04-17,6130,上亞科技,TPEX,20,24.05,25.3902,-5.28,5612.0,818.0,0.0,818.0,14.58,0.0,3,0,0,0,350.0,0.0,,,,,,,0.0,40.66,40.66
2026-04-17,8442,威宏-KY,TWSE,20,52.2,52.4972,-0.57,1112.23,154.76,4.0,158.76,13.91,0.36,1,0,0,0,21.11,0.0,,,,,,,0.0,40.32,40.32
2026-04-17,1713,國化,TWSE,20,48.25,47.7536,1.04,4427.55,566.75,0.0,566.75,12.8,0.0,2,0,0,0,21.75,0.0,,,,,,,0.0,40.24,40.24
2026-04-17,3266,昇陽,TWSE,20,14.15,13.5393,4.51,1244.04,156.11,0.0,156.11,12.55,0.0,8,0,0,0,34.11,0.0,,,,,,,0.0,40.04,40.04
2026-04-17,1218,泰山,TWSE,20,19.05,19.2744,-1.16,16095.52,2018.17,0.0,2018.17,12.54,0.0,2,0,0,0,172.48,0.0,,,,,,,0.0,40.03,40.03
2026-04-17,3447,展達,TWSE,20,39.35,39.1506,0.51,3697.16,556.28,0.0,556.28,15.05,0.0,1,0,0,0,27.38,0.0,,,,,,,0.0,40.0,40.0
2026-04-17,3564,其陽,TPEX,20,42.65,41.819,1.99,1823.0,283.0,0.0,283.0,15.52,0.0,1,0,0,0,21.0,0.0,,,,,,,0.0,40.0,40.0
2026-04-17,6655,科定,TWSE,20,136.5,130.6113,4.51,166.38,25.37,0.0,25.37,15.25,0.0,4,0,0,0,8.37,0.0,,,,,,,0.0,40.0,40.0
2026-04-17,1539,巨庭,TWSE,20,16.45,16.4238,0.16,1945.48,165.9,0.0,165.9,8.53,0.0,8,0,0,0,0.17,0.0,,,,,,,0.0,39.88,39.88
2026-04-17,6951,青新-創,TWSE,20,82.1,79.4407,3.35,1186.75,174.58,0.0,174.58,14.71,0.0,4,0,0,0,1.0,0.0,,,,,,,0.0,39.77,39.77
