as_of_date,from_date,to_date,window_days,stock_id,name,rank_side,rank_no,broker_name,broker_id,buy_lot,sell_lot,net_lot,avg_price,source,source_url
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,1,統一-台中,5856,,99.0,-99.0,14.05,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,1,兆豐-大同,700S,749.0,374.0,375.0,14.05,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,2,群益金鼎,9100,15.0,75.0,-59.0,13.75,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,2,元大-虎尾,980l,59.0,,59.0,13.53,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,3,元大-復北,9872,,59.0,-59.0,13.7,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,3,合庫-鳳山,1029,47.0,,47.0,13.4,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,4,台新-世貿,9B2u,2.0,41.0,-39.0,13.83,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,4,元大-中崙,9813,45.0,,45.0,14.5,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,5,台新-桃園,9B2v,2.0,35.0,-33.0,13.1,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,5,統一,5850,46.0,21.0,25.0,13.95,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,6,富邦-台東,9608,,31.0,-31.0,13.56,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,6,元大-大里,981g,19.0,,19.0,14.28,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,7,凱基-台北,9268,113.0,140.0,-27.0,13.86,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,7,元大,9800,36.0,18.0,17.0,13.91,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,8,永豐金-松山,9A91,1.0,25.0,-24.0,13.8,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,8,花旗環球,1590,25.0,11.0,14.0,13.55,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,9,凱基-中壢,9285,,22.0,-22.0,14.03,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,9,國票-天祥,779V,12.0,,12.0,13.94,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,sell,10,永豐金,9A00,48.0,64.0,-16.0,13.7,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1456,怡華,buy,10,台新-北中壢,9B2L,11.0,2.0,9.0,14.37,histock,https://histock.tw/stock/branch.aspx?no=1456&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1457,宜進,sell,1,富邦-板橋,9655,36.0,325.0,-288.0,14.38,histock,https://histock.tw/stock/branch.aspx?no=1457&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1457,宜進,buy,1,元大-草屯,989E,128.0,,128.0,14.39,histock,https://histock.tw/stock/branch.aspx?no=1457&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1457,宜進,sell,2,富邦-二林,962B,4.0,94.0,-89.0,14.47,histock,https://histock.tw/stock/branch.aspx?no=1457&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1457,宜進,buy,2,統一-員林,585I,100.0,2.0,98.0,14.1,histock,https://histock.tw/stock/branch.aspx?no=1457&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1457,宜進,sell,3,凱基-台北,9268,218.0,305.0,-87.0,14.44,histock,https://histock.tw/stock/branch.aspx?no=1457&from=20260420&to=20260518
2026-05-18,2026-04-20,2026-05-18,20,1457,宜進,buy,3,合庫-台中,1021,96.0,5.0,90.0,14.55,histock,https://histock.tw/stock/branch.aspx?no=1457&from=20260420&to=20260518
